movie,feature_0,feature_1,feature_2,feature_3,feature_4
currentwarmovie,1.9673197,1.7888815,1.6118395,1.701951,0.828138
darkwatersmovie,2.6119208,2.0028176,2.477996,1.5400777,1.2792984
detectivepikachumovie,2.4331448,1.9062746,2.167658,1.3716738,1.1790936
disneyaladdin,2.2713284,2.0187352,2.1777036,1.5213673,0.9786083
disneyfrozen,4.0132074,2.5412104,3.2127743,2.4002724,1.6885531
disneymaleficent,2.0148435,1.7133381,1.7547159,1.5416512,0.8498409
doctorsleepmovie,1.4290411,1.4883984,1.3887705,1.3480613,0.5550402
dolemiteismyname,2.6090183,2.1061795,2.519667,1.9442599,1.0373273
dontletgomovie,1.8889309,1.7963899,1.7583069,1.4496013,0.7616331
doramovie,1.587093,1.79986,1.5186846,1.5779141,0.8637931
downtonabbey_official,3.3316586,2.6798425,2.7807465,1.9769558,1.6391171
dumbo,1.6144634,1.4728484,1.5568209,1.2481928,0.8079613
escaperoom,2.199994,1.8964067,1.7618351,1.383279,1.0982857
everybodyknowsmovie,1.2025282,0.95998573,1.205766,0.914145,0.6104068
fastandfuriousmovie,3.3263888,2.6514733,2.900303,2.0533812,1.8050941
fightingwmyfam,2.743414,2.4375834,2.9709363,1.3546561,0.90066874
fivefeetapartfilm,4.7715936,3.157867,3.8909428,3.5139487,1.9243435
fordvferrari,1.5294381,1.7370723,1.787786,1.5335957,0.53882295
freaksthefilm,1.5994725,1.1831187,1.5598572,0.88006234,0.6640432
geminimanmovie,1.7437387,1.5592452,1.7073654,1.2147902,1.0219729
glassmovie,1.8907088,1.6726003,2.0056334,1.3127488,0.629111
gloriabellmovie,1.6440645,1.4423927,1.6748598,1.00274,0.8761516
godzillamovie,2.0655522,1.6931503,1.8411317,1.3068463,1.0788782
goldfinchmovie,2.176816,2.0225623,1.8447645,1.5073398,1.0258985
goodboysmovie,1.9364804,1.960349,1.9600476,1.7078209,0.9784071
goodliarmovie,2.3316517,2.129283,2.4177773,1.7275133,1.155777
gretafilm,1.6465285,1.4080609,1.8966914,1.384065,0.8250588
halathemovie,2.9621453,2.3923774,2.3923974,1.8510764,1.3409534
happydeathdaymovie,0.98095274,0.85416645,0.631294,0.9246807,0.5475058
harrietfilm,1.8703581,1.59405,1.9133052,1.2628801,0.89953464
hellboymovie,1.843263,1.4950496,1.6158526,1.0853983,0.97209245
hersmellmovie,3.0768733,2.5221741,3.1275632,1.4811289,1.7037495
highlifemovie,1.4138771,1.1571815,1.3108025,0.9181446,0.75842464
highstrungmovie,23.008747,16.0609,16.502277,11.657958,7.0830307
honeyboymovie,2.5210207,2.7402668,3.388833,2.1361763,0.98696405
hotelmumbaifilm,1.5472422,1.2883551,1.5482249,1.3081882,0.5459057
httydragon,4.750671,3.6839788,4.380385,3.3771207,1.6227374
hustlemovie,1.915847,1.8428949,2.1704617,1.624455,1.0375323
hustlersmovie,7.950568,6.898197,7.817611,5.390456,3.8948233
isntitromantic,2.0259023,1.737305,1.9160179,1.270587,1.1174011
itmovieofficial,2.1844525,1.7475272,2.0158894,1.6096833,0.93215334
jayandsilentbob,3.36292,2.3213718,2.6909058,2.3681645,0.9562004
johnwickmovie,2.168034,2.5751555,2.6872556,1.5331502,1.1426802
jojorabbitmovie,2.4989827,2.4256818,2.4999046,1.934969,1.1493458
jokermovie,1.5735496,1.4093959,1.5415384,1.1442664,0.78519565
judythefilm,2.2620974,1.7414598,2.0333912,1.6831756,0.9042555
jumanjimovie,4.501081,3.6016233,3.71544,2.8110337,1.9630855
justmercyfilm,1.501858,1.1034658,1.2601602,0.9954845,0.7674003
knivesout,3.0431802,2.3672569,2.6579523,2.2376769,1.7094254
lalloronamovie,1.3941959,1.3175362,1.3345262,1.3918287,0.7769894
lastblackmansf,3.0382218,2.6267214,2.7213402,1.9002753,0.9950208
lastchristmasthemovie,1.3618627,1.155355,1.2328051,1.0473766,0.6193524
latenightmovie,2.343091,2.0553203,2.4545465,1.5852202,0.7551441
lighthousemovie,1.4138771,1.1571815,1.3108025,0.9181446,0.75842464
lionking,2.7004,2.850908,2.4931962,2.2323048,1.1651915
littlethemovie,1.9098028,2.2373724,1.9636497,1.3064103,1.187989
littlewomenmovie,3.1629965,2.2449024,2.7891996,1.8340427,1.1354978
littlewoodsfilm,2.739281,2.1858976,2.0903351,2.0909593,1.0805746
longshotmovie,2.1017902,1.7619021,1.7904922,1.6498239,1.1965036
lordsofchaosmovie,1.4696387,1.3241607,1.3173436,1.2172127,0.8006624
lucyintheskyfilm,1.7788154,1.7425578,1.7383538,1.250675,0.937087
mamovie2019,3.516034,2.7418675,3.5269547,2.3744986,0.9205462
marriagestory,3.0805967,1.9713371,2.806282,2.167047,1.1829519
meettheaddams,2.2241015,1.8420093,1.8717015,1.6068802,0.82406044
meninblack,3.0533357,2.779276,2.661662,1.6976392,1.1025099
midsommarmovie,2.2987297,1.7497598,2.1173565,1.3111234,1.0579687
midwaymovie,2.2730298,1.8273572,2.4170246,1.8313874,0.6263611
missbalamovie,2.3608146,2.1241796,2.0582838,1.3719571,1.0882794
missinglinkfilm,1.2392844,1.1056601,1.1727867,1.1334172,0.7269979
motherlessbklyn,2.8982837,2.5487666,2.8772333,2.1020486,1.5669277
onceinhollywood,2.2617147,1.9730275,2.4408216,1.3243344,0.96295613
onthebasisofsex,3.1769686,2.4379954,3.5019782,2.2369523,0.2986267
overcomermovie,1.2751056,1.0342164,1.1829545,1.1097716,0.52844316
peanutbutterfalcon,24.634214,19.509754,23.247066,15.741332,8.074377
petsematarymovie,2.046645,1.9124217,1.8397225,1.410732,0.80457276
piercingmovie,9.561749,7.2709823,8.260166,5.3236647,3.2518194
playingwithfire,2.2601397,2.696785,2.381804,1.9719752,0.8933337
playmobilthemovie,2.250972,1.7849368,1.7396296,1.5788876,1.1321211
pomsmovie,1.3057994,1.1844358,1.1633952,1.0157113,0.73569757
queenandslim,4.449062,3.414615,3.7191923,2.7186134,1.4737096
rambomovie,1.1079706,1.285899,1.3837992,0.96695566,0.683842
readyornotfilm,1.4622934,1.5239029,1.6548648,1.2862055,0.8029816
richardjewellfilm,1.8901083,1.686152,2.0639138,1.5392779,0.7288638
rocketmanmovie,1.4772204,1.8153778,1.6965165,1.4153061,1.0899787
scarystoriesmovie,1.652057,1.4848391,1.4774199,1.4368404,0.7491371
secretlifeofpets,4.116704,4.27678,3.339015,2.669035,1.182263
serenityfilm,1.2286438,1.529702,1.2803631,1.1920016,0.8790208
shaftmovie,1.8318634,1.7074312,1.9934331,1.1959406,0.84041566
shazammovie,1.953363,2.0123878,1.9299461,1.8077147,0.86238205
spidermanmovie,3.950154,3.0904176,3.266745,2.7172093,1.3182467
spiesindisguise,3.0467205,2.5057836,2.2193758,2.2650754,1.1395843
starwars,9.084749,6.26263,7.920258,6.0117826,2.1646106
stormboymovie,1.7090901,1.5243179,1.5241077,1.2255735,0.8087415
stubermovie,2.234928,1.5918385,1.6307542,1.6842483,0.8386457
taosdfilm,1.2792937,0.8983754,1.1463628,0.74320686,0.524019
teenspiritmov,3.7736528,1.8511126,2.8082528,2.7197165,0.7348678
terminator,1.9317482,1.2871268,1.7403888,1.2011117,1.0354791
theaeronautsmov,0.8624337,0.7461688,0.885025,0.6341649,0.43687868
thebestofenemies,2.268075,2.0181231,2.1841683,1.7108872,0.9437201
thedeaddontdie,2.2744217,1.7632192,1.6850997,1.6840997,1.0522859
thefarewell,1.751084,1.468935,1.6370498,1.1456357,0.9899859
thehighwaymen,2.2765434,1.996301,2.3722773,1.7532759,1.1418225
thehummingbirdprojectfilm,0.7912965,0.7628471,0.7716706,0.7044878,0.48014653
theintrudermovie,2.3360138,2.1100616,1.9929582,1.764498,1.0150164
theirishmanfilm,3.933254,2.6368215,3.3089864,2.627866,1.6484067
thekitchenmovie,3.840312,3.1995928,3.395353,2.850138,1.9532326
thelegomovie,3.0761125,2.3299358,2.8358245,1.8961773,1.4350725
themustangfilm,1.3884344,1.1158803,1.2869976,0.86986065,0.46263373
thenightingalefilm,2.5840468,2.0037124,1.7497194,1.470367,0.51366925
theprodigymovie,3.8646877,2.8412104,3.1597667,2.3294508,1.5984235
thesunisalsoastar,2.4794827,2.2250414,2.4800215,1.7836938,1.269893
theupsidefilm,2.6809564,2.0306501,1.7256887,1.665628,1.1322768
tolkienmovie,1.9324899,1.7327335,1.8764938,1.5009171,0.8997457
toystory,2.1646833,1.7167888,2.0628958,1.7486992,0.6947102
triplefrontier,1.8400803,1.5749838,1.7931793,1.5427073,0.89248025
uglydolls,3.7799847,2.2876256,2.6395051,1.6592282,1.5492514
uncutgems,2.7409785,2.210006,2.6331863,1.700792,1.4197749
underthesilverlake,2.0461273,1.5949348,2.0795777,1.2813591,1.1684589
usmovie,1.2615633,1.2258004,1.3035249,1.3466018,0.61795217
wavesmovie,1.9277267,1.8104949,2.1750317,1.0741112,0.929976
whatmenwant,2.2363276,2.4038413,2.3314848,1.9680569,0.9836493
wonderparkmovie,2.1094108,2.1870692,1.9277776,1.7354614,0.5964538
wrinklestheclown,0.7912965,0.7628471,0.7716706,0.7044878,0.48014653
xmenmovies,4.830413,3.5813737,4.102922,3.6348457,1.7109979
yardiefilm,1.3086104,1.2149112,1.2048955,1.2032932,0.5480586
yesterdaymovie,1.607125,1.5955871,1.3864303,1.4542867,0.8461001
zombieland,3.5812445,2.6997647,2.825666,2.056103,1.5134088
