movie,feature_0,feature_1,feature_2,feature_3,feature_4
lastblackmansf,2.6551957,2.2203147,1.4282404,3.0656042,2.33645
lastchristmasthemovie,1.4637977,1.1901629,0.9744715,1.362861,1.0806141
latenightmovie,2.9021847,2.3164175,1.5174857,2.8748145,2.2529724
lighthousemovie,1.5838871,1.2220856,0.90692323,1.437267,1.1641872
lionking,3.7348464,2.2926776,2.3560543,3.3547027,2.4451964
littlethemovie,2.267646,1.8311485,1.356702,2.345038,1.4673599
littlewomenmovie,2.5571268,2.3824458,2.2729754,2.9064717,2.4128754
littlewoodsfilm,2.486902,2.3266602,1.6461109,2.4455492,1.697718
longshotmovie,2.0914145,1.7171944,1.3912617,2.255298,1.4056716
lordsofchaosmovie,1.8683562,1.4037961,1.2127758,1.8174877,1.2728387
lucyintheskyfilm,2.0519838,1.9237078,1.6677653,2.2227354,1.6052431
mamovie2019,3.4966345,3.2163355,2.5335286,4.5518665,2.4997253
marriagestory,2.9424725,2.9071152,2.5460536,3.6818116,2.4647572
meettheaddams,2.465531,1.6810755,1.3051387,2.1185105,1.6263524
meninblack,3.1739283,2.6669197,2.2799172,3.5450926,2.2497337
midsommarmovie,2.1612885,1.581823,1.1777033,2.1315906,1.5933087
midwaymovie,2.3164585,2.0462976,1.4459567,3.1915796,2.0068662
missbalamovie,1.9496592,2.0021021,1.8522798,1.9521582,1.8673629
missinglinkfilm,1.3501058,1.1191317,1.0192196,1.3731909,0.9777439
motherlessbklyn,3.3207147,2.7566535,2.1539912,3.3559053,2.5240672
onceinhollywood,2.874111,2.9504144,2.1120794,3.8242826,2.1090271
onthebasisofsex,3.4702773,2.9852915,1.8841782,3.5132627,1.8940238
overcomermovie,1.4581125,1.1728064,1.0354497,1.3305329,1.0363657
peanutbutterfalcon,24.042028,19.242392,12.759742,28.435356,19.915339
petsematarymovie,2.5769448,2.2133534,1.2144114,2.9037657,1.8639607
piercingmovie,9.9492035,6.755066,3.45098,11.055253,6.617189
playingwithfire,2.9909976,2.4211113,1.7296345,3.338279,1.9795704
playmobilthemovie,2.4516108,2.1912878,1.9455203,2.5780075,1.8081084
pomsmovie,1.462401,1.225875,1.1300032,1.3825221,0.87523645
queenandslim,4.2704782,3.8103564,3.3624005,5.0342283,3.1440141
rambomovie,1.5104637,1.305295,1.0808648,1.292028,1.0529512
readyornotfilm,1.6597104,1.5714782,1.5401422,1.718768,1.3284856
richardjewellfilm,2.1939356,2.1085777,1.5825804,1.9723432,1.5189207
rocketmanmovie,2.0638895,1.4843516,1.0565823,2.1171565,1.3205533
scarystoriesmovie,1.6648006,1.7532645,1.2255636,1.7359724,0.9118671
secretlifeofpets,3.1499667,3.7037978,2.6737387,3.9659822,3.2650833
serenityfilm,1.9222307,1.3691723,1.1278659,1.2629478,1.2503293
shaftmovie,2.0075717,1.8203557,1.4391339,2.3380873,1.3069645
shazammovie,2.0942974,1.7052423,1.3722237,2.143896,1.4232299
spidermanmovie,4.0614448,2.5599644,3.6078362,3.96171,3.28804
spiesindisguise,2.552396,2.0092063,1.9005563,2.645156,2.4874654
starwars,8.301058,5.220618,4.4591646,11.157391,6.45811
stormboymovie,1.7328815,1.8753097,1.2642224,1.797238,1.122085
stubermovie,1.8478687,1.5734208,1.2666025,2.0416152,1.5233827
taosdfilm,1.2908192,1.1547929,0.8278091,1.4021726,0.7721139
teenspiritmov,3.1812716,2.7011464,1.6730608,4.373276,2.2348738
terminator,2.3732994,1.7948852,1.129621,2.473223,1.8107071
theaeronautsmov,1.007025,0.9921843,0.65098304,0.9952242,0.78606594
thebestofenemies,2.0780694,1.9735787,1.5205969,2.3519907,1.5412079
thedeaddontdie,2.2892244,1.9758669,1.7137083,2.3895414,1.585508
thefarewell,2.1686165,1.5869023,1.280295,2.065236,1.654291
thehighwaymen,2.1808152,2.2394903,1.7046298,2.9639747,1.9036518
thehummingbirdprojectfilm,0.9304898,0.82114756,0.663887,0.8650955,0.6508924
theintrudermovie,2.723801,2.3355796,1.6180575,3.0311513,2.046817
theirishmanfilm,3.8704903,3.7615526,2.8143237,4.3787365,3.0969129
thekitchenmovie,3.7155633,3.3876731,2.034209,3.1235902,2.6540658
thelegomovie,2.8315735,2.6042306,1.8891453,2.2527487,2.909609
themustangfilm,1.6150936,1.4094855,1.1137251,1.5433676,1.0523095
thenightingalefilm,2.533592,1.9326245,0.90520376,2.59725,1.5203611
theprodigymovie,4.0653367,3.1884243,1.8161435,4.821852,2.6771371
thesunisalsoastar,3.0863597,2.5551476,1.7806169,2.6385891,2.294444
theupsidefilm,2.6521375,2.2053103,1.256401,2.8529544,1.5593468
tolkienmovie,1.9079002,1.7220325,1.6975337,1.8346971,1.6597315
toystory,2.6321888,1.6051017,1.3781099,2.8325956,1.7623695
triplefrontier,2.0110188,1.6452252,1.4162954,1.8710166,1.8051233
uglydolls,3.6977098,3.6233976,2.0979755,3.9832819,2.8182306
uncutgems,3.1568818,2.1602812,1.0371443,2.9651456,2.2727313
underthesilverlake,2.1007898,1.6723894,1.1935396,2.0611265,1.4976839
usmovie,1.566248,1.311296,1.1638926,1.5122101,1.0610558
wavesmovie,2.7330742,1.5794175,1.3442622,1.9820068,2.062881
whatmenwant,2.7734945,2.412065,1.1465353,2.8787704,2.0952988
wonderparkmovie,2.4391875,2.1152978,1.3176024,2.5695903,1.6268597
wrinklestheclown,0.9304898,0.82114756,0.663887,0.8650955,0.6508924
xmenmovies,4.4811764,3.2087915,2.6365283,4.347408,3.3968256
yardiefilm,1.416658,1.3494233,1.0983225,1.4220552,0.9098658
yesterdaymovie,1.7232665,1.6688699,1.4788989,1.7773417,1.2260652
zombieland,2.7449145,2.7304645,2.669185,3.0555062,2.91656
