movie,feature_0,feature_1,feature_2,feature_3,feature_4
queenandslim,2.8049362,5.2446513,4.009345,2.6538558,0.0
rambomovie,1.020288,1.4936613,1.2990924,1.0680842,0.0
readyornotfilm,1.3437216,1.9565477,1.8389969,1.5705539,0.0
richardjewellfilm,1.2147546,2.2683897,2.1217604,1.5313501,0.0
rocketmanmovie,1.1421151,2.476887,2.1819339,1.3122998,0.0
scarystoriesmovie,1.1742824,1.7627621,1.385268,1.3115932,0.0
secretlifeofpets,2.3364856,3.2766075,4.6370296,2.493227,0.0
serenityfilm,1.0797718,1.9122467,1.8086193,1.2937872,0.0
shaftmovie,1.1570606,1.9790277,2.383206,1.7029972,0.0
shazammovie,1.5031277,2.5130749,2.6311555,1.3616773,0.0
spidermanmovie,2.2356188,5.364142,3.268923,2.3094664,0.0
spiesindisguise,2.1075394,3.707768,2.831052,2.2543478,0.0
starwars,3.395387,10.447376,9.10075,6.2887588,0.0
stormboymovie,1.0812987,1.7316824,1.7189358,1.6194588,0.0
stubermovie,1.2175322,2.5073447,1.9382327,1.1782713,0.0
taosdfilm,0.8692775,1.496694,1.4074498,1.1819683,0.0
teenspiritmov,2.4396143,4.210339,1.8059314,1.5923456,0.0
terminator,1.6922748,2.432446,2.2859807,1.6906207,0.0
theaeronautsmov,0.5644327,1.0623543,1.0341054,0.88670945,0.0
thebestofenemies,1.6869615,3.1686084,1.5970211,1.337093,0.0
thedeaddontdie,1.4902499,2.487089,2.614621,1.4894209,0.0
thefarewell,1.1275189,2.2140517,1.83741,1.5528564,0.0
thehighwaymen,1.514882,2.4231534,2.365391,1.659804,0.0
thehummingbirdprojectfilm,0.65096956,1.0121969,0.9104203,0.72992283,0.0
theintrudermovie,1.4625254,3.2374077,2.375141,1.9139032,0.0
theirishmanfilm,2.6098979,4.0742755,4.451927,2.352299,0.0
thekitchenmovie,2.13287,3.4041193,4.2040668,2.0764399,0.0
thelegomovie,1.4363445,2.8051264,2.86507,1.8585957,0.0
themustangfilm,0.9976125,1.7188922,1.6682857,1.2144222,0.0
thenightingalefilm,1.5374905,2.6064835,3.3055606,2.1633835,0.0
theprodigymovie,3.0596635,5.0531197,5.7681355,2.5470443,0.0
thesunisalsoastar,1.5811236,2.304567,3.1243517,1.9296577,0.0
theupsidefilm,1.5463617,3.2777297,1.7746178,1.8097209,0.0
tolkienmovie,1.4513862,2.5859451,1.8937256,1.6625443,0.0
toystory,1.2322307,2.5196955,2.1244826,1.6505357,0.0
triplefrontier,1.3088888,2.1151402,1.9869419,1.1749455,0.0
uglydolls,2.3972955,3.6823158,3.2180295,1.8328432,0.0
uncutgems,1.5991813,2.970353,3.2289531,1.9533403,0.0
underthesilverlake,1.5746819,2.5631099,2.0650196,1.992225,0.0
usmovie,0.87800735,1.7501086,1.3926553,1.1151268,0.0
wavesmovie,1.696049,2.495563,2.8294399,1.5813608,0.0
whatmenwant,1.9866378,3.6924567,3.1803,1.7007682,0.0
wonderparkmovie,1.5120399,2.785446,2.642494,1.4613874,0.0
wrinklestheclown,0.65096956,1.0121969,0.9104203,0.72992283,0.0
xmenmovies,3.0121622,5.6835313,4.6326213,3.0558324,0.0
yardiefilm,0.96374255,1.5051656,1.6327962,1.154275,0.0
yesterdaymovie,1.2070159,1.8263073,1.9225805,1.1801279,0.0
zombieland,1.8435316,3.955318,2.5150778,2.219866,0.0
