movie,feature_0,feature_1,feature_2,feature_3,feature_4
jojorabbitmovie,2.6967108,3.5625038,3.382078,2.7497075,2.1499455
jokermovie,1.577775,1.806394,1.6083851,1.3116574,1.0731435
judythefilm,2.0301511,2.6960254,2.398587,1.8319029,1.8954118
jumanjimovie,3.4198594,4.666326,5.0603423,3.8888664,1.5958929
justmercyfilm,1.0166812,1.4463067,1.4247812,1.1241119,0.8381043
knivesout,2.3717382,3.2451544,3.4729178,2.5911462,1.3086461
lalloronamovie,1.4040806,1.7659434,1.7527267,1.2469276,0.9199895
lastblackmansf,2.310461,3.3377006,3.8563943,2.3277807,1.6305372
lastchristmasthemovie,1.2481691,1.3077713,1.2285174,0.9835993,0.80909693
latenightmovie,2.2442186,2.7717876,3.3848891,2.1007912,1.3612591
lighthousemovie,1.3268269,1.6815175,1.654795,1.2681173,0.9499915
lionking,3.1975045,4.451213,3.7334647,3.077634,2.3111506
littlethemovie,1.9060792,2.5273654,2.5705867,1.9891148,1.4095551
littlewomenmovie,2.210368,3.152986,3.033186,2.617528,1.2012329
littlewoodsfilm,2.1987305,2.9634485,2.728968,2.3238056,1.3621721
longshotmovie,1.617696,2.5238068,2.1890266,1.8443599,1.2182021
lordsofchaosmovie,1.3888408,1.6768646,1.7086126,1.5675975,0.8265641
lucyintheskyfilm,1.8920896,2.5841143,2.5004842,2.0267649,1.6093705
mamovie2019,2.643805,4.3729353,4.2722554,3.1183999,1.6963811
marriagestory,2.6132698,3.6521678,3.4154186,2.5891376,1.4727964
meettheaddams,1.0972816,2.2668254,2.1888435,1.77249,1.0240022
meninblack,2.4208856,3.4132397,3.577234,2.2169752,1.6483225
midsommarmovie,1.7754614,2.1651874,2.3621912,1.8899833,1.0684015
midwaymovie,2.355482,3.0518854,3.2323117,2.0217946,1.0694315
missbalamovie,2.0096474,2.7769086,2.5523696,2.3416176,1.0703336
missinglinkfilm,1.2832788,1.4838909,1.3056345,0.94993633,0.8140795
motherlessbklyn,2.6020825,3.418588,3.265186,2.5347419,1.5500681
onceinhollywood,2.2684655,3.621784,3.8372834,2.5562992,1.6256647
onthebasisofsex,2.9051733,3.8129268,3.8549821,2.8417323,1.8241091
overcomermovie,1.5334706,1.4312946,1.4760875,1.1623507,0.93139297
peanutbutterfalcon,18.424686,28.453081,28.589148,23.23696,13.635132
petsematarymovie,1.810338,2.286609,2.7888768,1.7980865,1.0990051
piercingmovie,7.0312576,12.179167,10.159301,8.156057,5.188349
playingwithfire,1.749883,3.086528,3.2190483,2.8179965,1.5262867
playmobilthemovie,2.2723486,2.7972693,2.3386855,1.8923268,1.46469
pomsmovie,1.4113103,1.6485255,1.2751244,1.1491939,0.9491757
queenandslim,3.3552027,5.2327814,4.9024544,4.02699,2.1230114
rambomovie,1.4164505,1.5274298,1.4720489,1.2450591,0.8029553
readyornotfilm,1.4770042,1.6542752,1.7795069,1.4689127,1.2879343
richardjewellfilm,1.8990811,2.0848174,2.1057622,1.5754646,0.94376343
rocketmanmovie,1.7764863,2.1833222,2.3049505,1.6756563,1.1021514
scarystoriesmovie,1.4096234,1.5204395,1.6212156,1.6219292,0.9235568
secretlifeofpets,4.3204665,3.4713063,5.1812778,4.2147846,1.54359
serenityfilm,1.4125508,2.0260384,1.8178368,1.2992257,0.9028187
shaftmovie,1.3331913,1.6988455,2.1173437,1.7011589,1.1077902
shazammovie,1.78932,2.3834097,2.480734,1.6919026,1.5073423
spidermanmovie,2.8067079,5.0609536,4.238805,3.8092923,1.3785055
spiesindisguise,2.2552016,2.893579,3.1718023,2.382584,1.6520915
starwars,6.1442637,9.585904,8.104437,6.346303,6.4579086
stormboymovie,1.5088192,1.7064239,1.9908944,1.3032329,0.87865317
stubermovie,1.2508065,1.8946648,1.9712878,1.3907343,1.2722727
taosdfilm,1.101853,1.1537715,1.2241905,1.1674263,0.7941655
teenspiritmov,2.6242955,3.3276463,2.5897412,3.423668,1.9524474
terminator,1.7771704,1.9693598,2.295426,1.5076033,1.3128625
theaeronautsmov,1.1749315,1.0197282,1.3358883,1.0110971,0.69743097
thebestofenemies,1.7497807,2.3099267,2.2591665,2.0970976,1.4621615
thedeaddontdie,2.0816402,2.3108544,2.4279613,1.9136906,1.2751393
thefarewell,1.5217232,2.1198382,2.0695887,1.776744,1.1102337
thehighwaymen,1.9219598,2.3113103,2.2863867,1.6989663,1.1626261
thehummingbirdprojectfilm,0.85562444,0.92821604,0.9007688,0.7693447,0.53221005
theintrudermovie,2.0124352,2.8401613,2.6683927,2.5919163,1.2926952
theirishmanfilm,3.2207394,4.0312214,4.195172,2.7502859,1.6485873
thekitchenmovie,2.932042,3.6513987,4.301456,3.13174,1.749215
thelegomovie,2.3782833,2.81521,3.1503313,2.4627922,1.0629797
themustangfilm,1.083651,1.7133573,1.5562785,1.4593766,0.88227934
thenightingalefilm,1.6034539,2.7697208,2.174026,2.430896,1.1220087
theprodigymovie,3.526047,5.3822665,4.6787524,3.4492104,2.4474921
thesunisalsoastar,1.9672288,2.94242,2.4779298,2.2964804,1.2929872
theupsidefilm,2.5617223,2.7413096,3.0904706,2.3638945,2.3204975
tolkienmovie,1.7598639,2.3038187,2.5338016,2.1150944,1.27328
toystory,1.7391021,2.7027006,2.1949465,2.0674415,1.563297
triplefrontier,1.5841438,1.6720068,2.0486434,1.7858033,0.9809185
uglydolls,3.0960064,3.4442277,3.6021783,3.0674663,2.3510497
uncutgems,2.0710552,3.2115815,3.5392842,2.3394642,1.7247982
underthesilverlake,1.6393702,2.3709345,2.3684137,1.8668782,1.2071328
usmovie,1.3441346,1.7925022,1.5969669,1.4806601,0.9586845
wavesmovie,2.1387963,2.5714738,2.8272638,1.739241,1.5488567
whatmenwant,2.641647,2.9366968,3.1260502,2.324335,1.7800301
wonderparkmovie,1.8560905,2.3150725,2.7584743,1.7624729,1.1809529
wrinklestheclown,0.85562444,0.92821604,0.9007688,0.7693447,0.53221005
xmenmovies,3.145269,4.9110694,5.1986475,4.412329,2.2473783
yardiefilm,1.4546475,1.578722,1.4970112,1.1779014,0.71951634
yesterdaymovie,1.3839476,1.8658506,1.9480293,1.6538309,0.99351674
zombieland,2.4794555,3.920606,3.2097352,2.9384353,1.5436344
