movie,feature_0,feature_1,feature_2,feature_3,feature_4
catsmovie,1.5496142,2.3548038,2.1472075,1.1827602,2.066498
charliesangels,1.0441017,2.1264966,2.6420743,1.4216374,1.7713081
childsplaymovie,1.6561246,1.7897921,1.5180326,0.44901243,0.0
clarathefilm,1.5958427,1.7612981,1.3064373,0.0,0.0
coldpursuitmovie,1.0202572,1.4046263,1.3571764,0.77280563,1.0256186
countdown,1.7272886,2.799375,1.770932,1.4509664,1.416596
currentwarmovie,1.5202764,2.0798492,2.3537652,1.332025,1.5170647
darkwatersmovie,1.7469158,2.2752953,2.7753124,1.0489432,2.2916698
detectivepikachumovie,1.5220872,2.3051293,1.7119037,1.137048,1.3520764
disneyaladdin,2.113991,2.359391,2.3360431,1.4288305,1.9918947
disneyfrozen,1.879186,1.6886714,1.5188245,0.82117575,1.2336608
disneymaleficent,1.6305593,2.053107,1.8078592,1.3587797,1.9593093
doctorsleepmovie,1.5463185,1.9437103,1.6814861,1.1517131,1.2256213
dolemiteismyname,1.8395028,2.6081367,2.314356,1.3627243,1.3504484
dontletgomovie,1.6618655,2.1025295,2.092317,1.1182815,1.7735856
doramovie,1.5335075,1.9057992,1.5473069,1.0782473,1.1762476
downtonabbey_official,1.5584031,1.9932781,2.4427567,1.5472034,1.4540299
dumbo,1.5540612,1.8116024,1.6096559,1.1176338,1.6187991
escaperoom,1.3838612,2.0924017,1.7404628,1.2067827,1.558625
everybodyknowsmovie,1.0732934,1.356084,1.3822304,0.81556153,1.1306341
fastandfuriousmovie,1.572512,2.5847828,3.1009843,0.9010453,1.8719947
fightingwmyfam,1.4948435,1.9998982,1.8556737,1.4617077,1.6608217
fivefeetapartfilm,1.2525885,3.6154718,1.6394265,1.0098557,1.1771908
fordvferrari,1.0569384,1.0706465,1.0615447,0.890796,1.1973835
freaksthefilm,1.3292791,1.4865779,1.2738655,0.8791122,1.0920274
geminimanmovie,1.6402991,2.0811548,2.08849,1.2875965,1.8028076
glassmovie,1.3788999,2.1335492,1.7081895,1.1102947,1.7576163
gloriabellmovie,1.4335359,2.0160778,1.8590186,1.1454647,1.4740814
godzillamovie,1.6456068,1.9919589,1.5716311,0.879472,1.3924676
goldfinchmovie,1.733969,2.5682578,1.8529042,1.039139,1.6056076
goodboysmovie,1.8419163,2.0320055,1.8350134,1.258084,1.7321525
goodliarmovie,1.656377,2.792023,1.648065,1.2070217,1.429745
gretafilm,0.9902038,1.3605219,1.5619932,1.420821,2.3174522
halathemovie,1.7438381,2.669308,1.6772192,1.6663014,1.8298955
happydeathdaymovie,0.3184725,0.37320134,0.4729122,0.45491037,0.49893662
harrietfilm,1.5095873,1.7356576,1.9690176,0.89220065,1.5376347
hellboymovie,1.2758372,1.860311,1.2661189,1.221552,1.4248967
hersmellmovie,2.040897,2.634116,1.3376688,0.9602366,0.829576
highlifemovie,1.1533362,1.6682725,1.391791,0.9932851,1.1421648
highstrungmovie,0.0,0.7443112,0.0,0.0,0.0
honeyboymovie,1.4929197,1.2697245,1.452877,1.1093589,1.4008976
hotelmumbaifilm,1.2503618,1.6581874,1.4350879,1.1309353,1.4432018
httydragon,1.920456,2.0080729,1.4448179,0.4537667,0.5846118
hustlemovie,1.0366373,1.4260346,1.0178971,0.8237192,1.3925092
hustlersmovie,0.8952204,1.4111377,1.3139824,0.1492707,0.0
isntitromantic,1.234416,1.9923835,1.7072811,1.193672,1.7512193
itmovieofficial,1.2895117,2.0027041,1.7435788,1.0481145,1.7967672
jayandsilentbob,1.9019853,2.9116662,1.6388166,1.0369129,1.0796695
johnwickmovie,1.8536907,2.8623152,2.2907007,1.2512211,1.1939552
jojorabbitmovie,1.7016544,2.6797569,1.9650358,1.3427739,1.5413456
jokermovie,1.2582796,2.0589895,1.5424861,1.1177518,1.1826808
judythefilm,1.1729529,1.2780013,1.7866085,0.9093848,1.341175
jumanjimovie,1.5991894,2.7869494,3.0407484,2.1261969,1.991992
justmercyfilm,0.7959333,1.0004992,1.1350266,0.78718215,1.162214
knivesout,1.3898287,2.3146083,1.4961586,1.1304865,1.0992764
lalloronamovie,1.3618556,1.8791656,1.8274566,1.0373946,1.5978088
lastblackmansf,1.797706,2.3792126,2.3554866,1.6579553,1.7695324
lastchristmasthemovie,0.76240903,1.3799466,1.201846,0.8783464,0.965723
latenightmovie,1.884567,2.3981695,1.9363103,1.4990175,1.6934717
lighthousemovie,1.1533362,1.6682725,1.391791,0.9932851,1.1421648
lionking,1.5634956,1.956808,2.6307952,1.6258893,2.6955583
littlethemovie,1.3584799,2.2962627,2.0524778,1.2482756,1.6954993
littlewomenmovie,1.5862674,2.5033345,2.579451,1.5716525,1.8786699
littlewoodsfilm,1.620986,1.9293088,1.9463054,1.044703,1.5369225
longshotmovie,1.56681,2.1235554,2.063618,1.2189214,1.8507532
lordsofchaosmovie,1.3642845,1.6657087,1.3506413,0.820646,1.0758567
lucyintheskyfilm,1.0352709,1.6174796,1.0450448,0.9288404,0.87336844
mamovie2019,1.7879782,2.2958415,2.7737904,1.1904627,2.4258718
marriagestory,2.0931413,2.975893,2.4109058,1.1572125,1.1402044
meettheaddams,1.2319237,1.8619449,1.7898977,1.0261407,1.7584934
meninblack,1.7553211,2.2559123,1.9412671,1.0990278,1.1049479
midsommarmovie,1.7407006,2.5129228,2.2178774,1.5145156,1.6372968
midwaymovie,2.2561076,1.959651,2.1040537,0.912365,1.2579608
missbalamovie,1.4412999,2.1314318,1.8304644,1.2507753,1.6626803
missinglinkfilm,1.0801065,1.4887127,1.1295875,0.86604327,0.9809422
motherlessbklyn,1.8363769,3.3421712,2.0889466,1.2018286,1.3020283
onceinhollywood,1.4674858,1.3084539,2.090665,1.3432908,1.7995883
onthebasisofsex,1.4477422,2.6422591,1.687196,1.165011,1.6139742
overcomermovie,1.1012923,1.4691036,1.1268768,0.87221503,0.97821844
peanutbutterfalcon,0.0,0.0,1.663518,0.0,0.0
petsematarymovie,2.1140869,2.8296845,2.5258904,1.6088872,1.701797
piercingmovie,1.4094839,1.4271874,1.7617441,0.0,0.0
playingwithfire,1.8278655,2.3936973,2.819666,1.6682646,1.8226582
playmobilthemovie,1.6613142,2.247676,1.5868059,1.1025654,1.3719636
pomsmovie,1.2718537,1.7644835,1.4138129,0.8800311,1.066994
queenandslim,1.8493032,1.9215261,2.4866276,0.6894062,1.957644
rambomovie,1.0761516,1.6465298,1.3307922,0.9246165,1.0161409
readyornotfilm,0.95574427,1.6169412,1.2740519,1.0506902,1.3182125
richardjewellfilm,1.0207024,1.8495085,1.621915,0.999577,1.3868171
rocketmanmovie,1.4417475,1.6366203,1.9998633,1.1254362,1.5025877
scarystoriesmovie,1.0946248,1.8961934,1.1595746,0.9645343,1.1468974
secretlifeofpets,0.9792498,2.0788884,2.8524084,0.81940705,1.0175617
serenityfilm,1.441834,2.0504375,1.7290803,1.1455936,1.7595983
shaftmovie,1.2403954,2.1789482,1.7454764,1.3467281,1.476604
shazammovie,1.7173892,2.16666,1.9965284,1.2136292,1.716619
spidermanmovie,1.4908562,2.1033356,2.0339177,1.5742371,2.2059252
spiesindisguise,2.007118,2.2671614,2.4462094,1.4422499,1.7395331
starwars,1.1981211,1.688629,0.7394095,0.0,0.0
stormboymovie,1.0947583,1.8338253,1.6049286,1.0954689,1.1480393
stubermovie,1.3520055,1.2655294,1.447943,1.0132906,1.3288885
taosdfilm,0.9472637,1.140916,1.0468497,0.67584527,0.9675177
teenspiritmov,0.89380556,1.6481906,2.2002132,0.58531713,1.7594194
terminator,1.6181104,2.3889096,2.1326203,1.5268481,1.6408583
theaeronautsmov,0.714301,0.8340135,0.74839264,0.5886905,0.6568059
thebestofenemies,1.5336123,2.3633544,1.6577148,0.92119086,1.0353173
thedeaddontdie,1.4508318,1.8557633,1.9467483,0.9726748,1.6700798
thefarewell,1.504792,2.0882497,1.8663431,1.3147757,1.3955512
thehighwaymen,1.3188108,1.6899215,1.466341,0.60713995,0.8333699
thehummingbirdprojectfilm,0.73295045,0.96239173,0.8588493,0.59795207,0.73952186
theintrudermovie,1.7303578,2.4722085,2.2855682,1.3810829,1.8587377
theirishmanfilm,1.7453732,2.728954,1.977795,1.1662704,0.9067482
thekitchenmovie,2.0524406,3.6874912,2.3579066,1.2646482,1.1478384
thelegomovie,1.5629798,2.1221793,1.941648,0.9930343,1.3276817
themustangfilm,1.137728,1.5593141,1.342627,0.88916874,1.1347765
thenightingalefilm,1.5833216,2.1613467,1.6426618,1.185676,1.1786572
theprodigymovie,1.864074,2.1703591,1.483045,0.939592,0.5366897
thesunisalsoastar,1.8382996,3.0966823,1.840233,1.114466,1.1592877
theupsidefilm,1.6270398,2.5653255,2.1435251,1.4543346,1.3284106
tolkienmovie,1.8083466,2.3859868,1.8977224,1.6342824,1.6455469
toystory,1.4982314,2.110192,2.0609055,1.4583055,1.595661
triplefrontier,1.1788564,1.905483,1.534885,0.9859379,1.2320538
uglydolls,0.4612717,0.5080689,0.67361116,0.043442387,0.3307273
uncutgems,1.8370696,2.4585793,2.0624695,1.0728881,1.211285
underthesilverlake,1.5445712,2.078776,1.7105011,1.1897374,1.5024478
usmovie,0.94648653,1.1158956,1.0931281,0.5191704,0.82186526
wavesmovie,1.6089859,2.3139212,2.2058191,1.3653212,1.8857533
whatmenwant,2.164884,3.0301151,2.5764275,1.7178867,1.8355904
wonderparkmovie,1.8521471,2.4523017,2.1069438,1.3394307,1.4449792
wrinklestheclown,0.73295045,0.96239173,0.8588493,0.59795207,0.73952186
xmenmovies,2.342564,2.9356961,2.6931794,2.0641224,2.866233
yardiefilm,0.98952025,1.3440821,1.2083502,0.8835346,1.2662584
yesterdaymovie,1.2544237,1.5948837,1.724025,0.982319,1.4211742
zombieland,2.0276022,3.0006993,2.2576172,1.3439224,1.718823
