movie,feature_0,feature_1,feature_2,feature_3,feature_4
catsmovie,2.4327488,1.6446145,2.090844,1.5094014,1.3577129
charliesangels,1.6697564,1.9796557,2.7976577,1.5871534,1.2149439
childsplaymovie,2.0606287,0.6890629,1.3485401,0.30441886,1.571046
clarathefilm,1.2793382,0.5308664,0.82035273,0.0,1.1770846
coldpursuitmovie,1.1116887,0.821059,1.2075067,0.8953764,0.8299865
countdown,2.2272995,1.7019956,1.9933664,1.6760081,1.3347201
currentwarmovie,1.5732361,1.1053753,1.8115742,1.4478061,1.5798532
darkwatersmovie,2.2453794,1.5456389,2.2307696,2.1431608,1.2157286
detectivepikachumovie,1.5367495,1.6559337,1.6887976,1.9339675,1.4348735
disneyaladdin,2.1805124,1.9185869,2.2872615,1.6783683,1.1745809
disneyfrozen,2.0763872,1.5065377,1.5907501,1.5067372,0.78389305
disneymaleficent,1.6454331,1.7818892,1.9181939,1.3281124,0.817365
doctorsleepmovie,1.3539733,1.2962523,1.7851856,1.5029556,1.3287091
dolemiteismyname,1.9518498,2.2021465,2.8493106,1.7172226,1.2548313
dontletgomovie,1.8734602,1.3102447,1.9516479,1.3927399,1.4442508
doramovie,1.7268933,0.9682607,1.4920375,1.4588338,1.0972558
downtonabbey_official,2.3172975,1.2325199,2.139273,1.2567041,1.8060431
dumbo,1.4910095,1.4293981,1.6235694,1.1634529,0.82213765
escaperoom,1.6145034,1.5443023,1.9863609,1.4900085,1.396235
everybodyknowsmovie,1.3986527,0.9781346,1.3385125,1.0249962,1.0146593
fastandfuriousmovie,3.1722214,1.794819,2.1168704,1.5967746,1.5528003
fightingwmyfam,2.2265813,1.2173859,1.9546332,1.8305049,1.7661579
fivefeetapartfilm,2.3932838,1.7774792,2.2741265,2.4894574,1.7131279
fordvferrari,1.0679209,0.5164595,1.251623,0.66799104,1.0532624
freaksthefilm,1.2032609,0.95656544,1.3238931,0.7328958,0.8729639
geminimanmovie,2.2613132,1.1987481,1.9192476,1.5388708,1.4915235
glassmovie,1.3985763,1.3121741,2.010519,1.4092435,1.240621
gloriabellmovie,1.4454343,0.9077413,1.6263889,1.5313109,1.265679
godzillamovie,1.4986806,1.4994011,1.7139038,1.7608113,1.2164997
goldfinchmovie,1.5850736,1.8140094,1.9355807,1.4402155,0.8891158
goodboysmovie,1.4172623,1.5221989,2.1895764,1.8764511,1.4886479
goodliarmovie,2.5056078,2.0248144,2.321544,2.0576062,1.4905957
gretafilm,2.3955972,1.3064595,1.8750714,1.6130952,1.7101821
halathemovie,2.0668223,1.6960518,2.1574,2.6488872,1.742332
happydeathdaymovie,0.60146564,0.45943633,0.6024877,0.53538567,0.45331058
harrietfilm,1.7921022,1.1740612,1.7086858,1.228847,1.4380878
hellboymovie,1.027831,1.2148768,1.4169506,1.0801362,1.0671854
hersmellmovie,2.3160863,1.5186632,1.6234925,1.4848287,1.3686423
highlifemovie,1.4871123,0.856858,1.347237,1.257629,1.107506
highstrungmovie,0.0,1.1681951,0.0,0.0,0.0
honeyboymovie,1.9740778,0.7431513,1.737727,1.1751828,1.3557674
hotelmumbaifilm,1.6358693,1.2763342,1.4595802,1.2829505,1.2589111
httydragon,2.3587618,0.7028678,1.6501971,1.506772,1.5851918
hustlemovie,0.80506986,0.7914083,0.90112865,0.89298326,1.1060908
hustlersmovie,0.74873346,1.1655,0.76950115,0.0,0.56805885
isntitromantic,1.9802214,1.3369005,1.5509883,1.3350523,1.5439023
itmovieofficial,1.1091932,1.3205746,1.7816696,1.1506695,1.019642
jayandsilentbob,2.9027443,2.2221003,2.5384939,1.4166653,1.7367983
johnwickmovie,2.613545,2.241691,2.6024265,1.6005116,1.6469555
jojorabbitmovie,2.307249,1.8405076,2.1036208,1.2544023,1.3693962
jokermovie,1.5009197,1.1231954,1.6681021,1.6541549,1.2242603
judythefilm,1.6765097,0.9912291,1.3517108,0.6578008,1.357463
jumanjimovie,2.6536129,1.6783702,2.9562,2.012532,2.1892703
justmercyfilm,0.6527177,0.77609664,0.96920466,0.7460596,0.55335784
knivesout,1.9870147,1.758181,1.7649556,1.2774279,1.2038438
lalloronamovie,1.6646293,1.0383987,1.5933887,1.109136,1.1851616
lastblackmansf,2.7707531,2.0300846,2.2519016,1.937519,1.2246134
lastchristmasthemovie,1.2392836,0.96218574,1.1464791,0.97535163,0.8601965
latenightmovie,1.9165438,2.0171998,2.1178386,1.6151725,1.3727208
lighthousemovie,1.4871123,0.856858,1.347237,1.257629,1.107506
lionking,2.6311765,1.8057057,2.504572,2.0957859,1.4663541
littlethemovie,1.5409572,1.6069207,2.4372575,1.6677074,1.5024693
littlewomenmovie,1.9934434,1.6022431,2.3706102,1.9050499,1.712688
littlewoodsfilm,2.09792,1.8420646,1.9847201,1.4704099,1.8155174
longshotmovie,1.6031697,1.4907666,2.1091244,1.3232405,1.1889625
lordsofchaosmovie,0.99572146,1.0377856,1.138625,1.2736458,0.90509194
lucyintheskyfilm,1.1856601,0.6437492,1.0024902,0.774018,0.8799462
mamovie2019,2.248926,1.8714824,3.0509014,1.6671333,1.9021744
marriagestory,2.084416,2.0694597,2.4614825,1.8125421,1.1590371
meettheaddams,1.3457047,1.0615551,1.6029181,1.1766485,1.1799115
meninblack,1.6911664,1.2995052,2.1128545,1.8168541,2.1398594
midsommarmovie,2.1560779,1.31158,1.9225395,1.9849335,1.663327
midwaymovie,2.1554792,1.3239766,2.1729548,1.459314,1.8492308
missbalamovie,1.8877931,1.753162,2.097145,1.7292304,1.6305306
missinglinkfilm,1.1771888,1.1231978,1.4303497,0.846767,1.0472902
motherlessbklyn,3.0731137,2.1708133,2.2600965,1.8414646,0.8249061
onceinhollywood,1.882291,1.4981096,2.1996527,1.3190728,1.0742252
onthebasisofsex,2.0817776,1.8884015,2.3695912,2.1280136,1.8369689
overcomermovie,1.0560482,0.92891324,1.2139982,0.7897174,0.86130106
peanutbutterfalcon,0.99246037,0.35023132,0.3016914,0.0,0.0
petsematarymovie,2.0965977,1.6182059,2.361769,2.0626473,1.8889714
piercingmovie,1.3034568,0.326394,0.5112437,0.0,1.719812
playingwithfire,2.0745876,1.4673841,2.3711963,1.6199733,1.3417623
playmobilthemovie,1.875443,1.3994125,1.7968348,1.5565544,1.6552411
pomsmovie,1.3205659,0.9940059,1.3244525,1.0376939,1.0075316
queenandslim,3.0966153,1.1168897,1.9237243,1.7090812,1.8451664
rambomovie,1.1451664,0.7980568,1.2569091,0.83046347,0.84235126
readyornotfilm,1.2191815,0.98630106,1.357974,0.86640143,1.0706396
richardjewellfilm,1.4985379,1.6112336,1.4229699,1.3968045,1.1784745
rocketmanmovie,1.8171629,1.1338012,1.7288827,1.3558741,1.4892263
scarystoriesmovie,1.6801103,0.99193364,1.5231595,1.294526,1.1933157
secretlifeofpets,1.178769,1.2924228,2.5925522,1.7508764,1.6640695
serenityfilm,1.3368999,1.1252288,1.6699578,1.5308089,1.2070045
shaftmovie,1.4102722,1.3363695,2.171939,1.6738093,1.4306982
shazammovie,1.4747021,1.0252233,1.9343135,1.3747568,1.3304332
spidermanmovie,2.0319316,1.696516,2.5624418,1.8111533,1.8160454
spiesindisguise,2.0445247,1.6798942,2.758272,1.6856728,1.9068583
starwars,2.212983,0.7107766,0.68657476,0.7144909,0.10169591
stormboymovie,1.5198984,1.3931779,1.5438063,0.84621626,0.99332726
stubermovie,1.1359297,0.8046772,1.3018949,0.7110558,1.2679995
taosdfilm,0.9877078,0.91457766,1.1785437,0.6768967,0.7638947
teenspiritmov,1.8548081,2.4993572,1.6861465,0.84848356,0.97004724
terminator,1.9173597,1.1002173,2.0038557,1.7865427,1.8572755
theaeronautsmov,0.74396276,0.5569746,0.6337687,0.5573752,0.49004993
thebestofenemies,1.6623592,1.315852,1.7536287,1.3469739,1.3620437
thedeaddontdie,1.426381,1.0690863,1.6791736,1.4700329,1.3222415
thefarewell,1.6375859,0.90808153,1.7231482,1.5449239,1.5449038
thehighwaymen,1.5803716,1.2411056,1.4905542,1.239972,1.0672735
thehummingbirdprojectfilm,0.7671226,0.6319207,0.84286076,0.63137174,0.64106095
theintrudermovie,1.991736,1.7327193,2.5143754,1.6155242,1.7393789
theirishmanfilm,2.735991,2.0201046,2.6382604,1.6141993,1.0304298
thekitchenmovie,3.4588068,2.5291471,2.8082433,2.2694345,1.8977547
thelegomovie,1.2075732,1.4770067,2.0177252,1.7085539,1.1259199
themustangfilm,1.4983848,0.96507615,1.357313,0.8991785,1.0409518
thenightingalefilm,1.8515096,1.3206146,1.5381439,0.8820454,1.604471
theprodigymovie,1.7846972,1.2208894,1.634432,0.8959724,1.2645577
thesunisalsoastar,2.405637,1.7974324,2.154781,1.773622,0.98944074
theupsidefilm,2.210755,1.5557772,2.016193,1.7072871,0.93002445
tolkienmovie,1.915057,1.5667348,2.0784998,1.4429281,1.6065339
toystory,1.4541892,1.5616475,2.1032403,1.363573,1.0405567
triplefrontier,1.8568838,1.7137818,1.7359672,1.2118205,0.9766854
uglydolls,0.25180715,0.32043245,0.30600864,0.0,0.30183947
uncutgems,2.7345347,1.422329,1.7326696,1.5334759,1.1171235
underthesilverlake,1.8095506,1.1185939,1.5927621,1.5435895,1.3530864
usmovie,1.0312928,0.8446869,0.9764343,1.0061394,0.8369387
wavesmovie,2.3414912,1.4788173,2.198379,1.7629895,1.3210918
whatmenwant,1.9813946,1.7273729,2.6104624,2.0011163,1.9563311
wonderparkmovie,1.7806324,0.94264436,2.0410488,1.528003,1.782587
wrinklestheclown,0.7671226,0.6319207,0.84286076,0.63137174,0.64106095
xmenmovies,1.7321814,1.9413825,2.9736958,1.6197976,2.0550225
yardiefilm,1.0407963,0.9055087,1.1173279,0.8538771,0.93483853
yesterdaymovie,1.4451979,1.1093857,1.6253678,1.2508447,1.3995236
zombieland,2.4990184,2.0330303,2.6766894,1.9232026,1.8329469
