movie,feature_0,feature_1,feature_2,feature_3,feature_4
marriagestory,2.7247808,1.0205418,2.0617964,2.4360952,2.1966467
meettheaddams,1.7006981,0.9611389,1.6199154,1.8331662,1.6467373
meninblack,2.027356,0.7808488,1.8315879,2.1551979,1.8694617
midsommarmovie,2.1952217,1.1473417,1.8318919,1.8929127,1.8514081
midwaymovie,2.2424695,1.3669128,1.8143585,1.9127779,1.7621814
missbalamovie,2.2465131,0.92728573,2.3138223,2.1708105,1.7627494
missinglinkfilm,1.1877706,0.6937599,1.0312847,1.1726284,1.0771831
motherlessbklyn,3.0068605,0.9880794,2.4606185,2.5951457,2.459989
onceinhollywood,1.8416183,0.85223424,1.9666247,2.206496,1.6957426
onthebasisofsex,2.0572464,0.95860004,2.1968052,2.546872,2.4012878
overcomermovie,1.2922218,0.58967227,1.0453877,1.435983,1.2373055
peanutbutterfalcon,0.0,0.13794214,0.0,0.37530512,0.7290312
petsematarymovie,2.5691292,1.0743781,2.3819852,2.4087768,2.31826
piercingmovie,0.35405993,0.13702327,0.0,1.4807742,1.3871045
playingwithfire,2.576979,1.1812146,2.4785354,2.3780181,2.4426165
playmobilthemovie,2.1306052,0.83387023,1.7507119,2.200737,2.0656004
pomsmovie,1.5667312,0.64186126,1.1383984,1.5059199,1.2249647
queenandslim,2.1622634,1.5358211,1.642385,3.0501022,2.6220279
rambomovie,1.1499057,0.531583,1.0214008,1.2996051,1.2273105
readyornotfilm,1.3528314,0.7771137,1.5277728,1.4254855,1.1470225
richardjewellfilm,1.7513349,0.63031596,1.5988867,1.5085227,1.3109214
rocketmanmovie,1.922879,1.1163948,1.4247376,1.786581,1.767203
scarystoriesmovie,1.5271149,0.8815842,1.2249761,1.5891883,1.4715289
secretlifeofpets,2.4389327,0.908213,2.0407999,2.5224385,2.1435516
serenityfilm,1.8130126,0.9063926,1.7339934,1.52052,1.4389492
shaftmovie,2.1392097,1.0619618,1.785761,1.7842699,1.3522128
shazammovie,2.0385754,0.7981137,1.4313811,1.7977217,1.618465
spidermanmovie,2.6264772,1.0839831,2.1933832,2.321998,2.133091
spiesindisguise,2.2031953,0.72229815,2.4549384,2.2018802,2.0624776
starwars,2.0208745,0.0,0.558744,1.4811177,0.98251927
stormboymovie,1.3618555,0.7214482,1.4347596,1.3053643,1.3178837
stubermovie,1.2825928,0.58312404,0.96359646,1.0392907,0.633407
taosdfilm,0.9401977,0.6069732,0.8894526,1.2072219,0.95842993
teenspiritmov,1.8560183,0.9117953,1.8140321,1.9370905,1.6478584
terminator,2.250886,1.0949852,1.8731105,2.2237635,2.050813
theaeronautsmov,0.80528843,0.37201747,0.77577096,0.7182135,0.7157963
thebestofenemies,2.2421894,0.74912715,1.525441,1.8122599,1.6571543
thedeaddontdie,1.6910903,1.3663293,1.5474625,1.7907977,1.8426317
thefarewell,1.9165521,0.9662809,1.6631458,1.8301618,1.7265983
thehighwaymen,1.5562725,0.79387534,1.3099945,1.6088148,1.4961363
thehummingbirdprojectfilm,0.828552,0.4632075,0.75846183,0.8349377,0.7738208
theintrudermovie,2.3462691,1.0804058,2.651336,2.4725149,2.2739475
theirishmanfilm,3.1101446,0.8134194,2.3156931,2.7933433,2.3420947
thekitchenmovie,3.1747491,0.77769744,2.624007,2.8470075,2.8076985
thelegomovie,2.2909224,1.0543832,1.534756,1.6940348,1.6390955
themustangfilm,1.2078156,0.60188663,1.099528,1.3413873,1.478826
thenightingalefilm,1.5924237,0.82339114,1.4444424,1.9078747,1.8577052
theprodigymovie,1.9025495,0.117822655,1.4836843,2.522116,1.6827626
thesunisalsoastar,2.5277352,1.0548787,2.4509256,2.1749017,2.0968604
theupsidefilm,2.077474,0.71023947,1.70379,2.5437067,1.8330777
tolkienmovie,1.7619643,0.9164936,2.2466588,2.156625,1.901919
toystory,2.0630956,0.79999137,1.5241257,1.7971755,1.8043611
triplefrontier,1.5958962,0.77163273,1.290889,1.7214568,1.8130071
uglydolls,0.5448338,0.25273466,0.3353455,0.8796926,0.71954054
uncutgems,2.7118437,0.7379705,2.0698075,2.2475667,2.0082474
underthesilverlake,1.9766734,0.77636915,1.519416,1.8100935,1.6013029
usmovie,1.1157737,0.66959584,0.88376474,1.0274184,0.9236255
wavesmovie,2.1788805,1.1163241,1.8987142,2.107874,1.8936357
whatmenwant,2.2859902,1.5666682,2.241448,2.3397052,2.19313
wonderparkmovie,2.360102,0.9234796,2.090377,1.7497802,2.3575568
wrinklestheclown,0.828552,0.4632075,0.75846183,0.8349377,0.7738208
xmenmovies,2.2373695,1.253967,1.6819925,2.3379364,2.386385
yardiefilm,0.976016,0.5624911,0.98500454,1.0509927,0.9995352
yesterdaymovie,1.8106475,0.94179314,1.267974,1.8094178,1.8260986
zombieland,2.9078736,1.0395161,2.8942318,2.5845244,2.303305
