movie,feature_0,feature_1,feature_2,feature_3,feature_4
theintrudermovie,1.7607816,1.7409617,2.2722182,1.627225,1.3656017
theirishmanfilm,1.7316926,1.440628,1.5114657,1.1783518,1.0183529
thekitchenmovie,1.6847723,1.3610144,1.8312697,1.3493333,0.8246541
thelegomovie,1.6687868,1.3918371,2.1749403,1.1923659,1.2005008
themustangfilm,1.4805394,1.1988094,1.1381587,1.1067858,1.1919417
thenightingalefilm,1.8987823,1.8207631,1.3982176,1.0421026,1.7771246
theprodigymovie,0.8486314,1.7524979,1.7412614,0.36174026,1.5499744
thesunisalsoastar,2.0055268,1.8552492,2.6030748,1.0624888,0.80974925
theupsidefilm,1.7758225,1.9748987,1.5649915,1.3675323,1.8785163
tolkienmovie,2.8252308,2.208691,2.0620475,1.7201104,1.9904866
toystory,2.3568244,1.7024736,2.198908,1.8660716,1.7101856
triplefrontier,2.3380346,1.4147433,1.6096314,1.7453369,1.545922
uglydolls,0.09888111,0.52951854,0.54021484,0.4570288,0.39867467
uncutgems,2.7223933,2.1991706,0.97274196,1.3343602,1.5367334
underthesilverlake,2.1818419,1.7468355,2.158226,1.5010387,1.8063791
usmovie,1.2029858,0.9782438,1.0949125,1.0319092,0.9842838
wavesmovie,2.852932,2.1994061,2.0077918,1.9374226,1.7151256
whatmenwant,2.8879623,2.6142411,2.9292119,1.8228111,2.0343916
wonderparkmovie,2.2316124,1.7238742,1.9759154,1.7370307,1.4191024
wrinklestheclown,1.1530694,0.87921447,1.0218327,0.8679057,0.8920478
xmenmovies,1.9280891,2.1431584,2.1109376,1.1413655,1.5591787
yardiefilm,1.6576672,1.3301634,1.6066242,1.281618,1.1770158
yesterdaymovie,2.0263627,1.6049987,1.712243,1.738293,1.5152769
zombieland,1.5935417,1.6692265,2.3876584,1.4475876,1.2343779
