uid,sid
590,82
590,11
590,73
590,68
590,2
590,93
590,3
590,12
590,25
590,65
590,94
590,109
590,4
590,110
590,113
590,103
590,139
590,60
590,44
590,88
590,14
590,45
590,16
590,83
590,72
590,89
590,84
590,133
590,122
590,48
590,20
590,116
590,63
590,134
590,119
590,104
590,77
590,49
590,143
590,22
590,78
590,39
590,108
590,40
590,64
591,41
591,43
591,68
591,69
591,109
591,139
591,60
591,47
591,20
591,62
591,22
591,30
591,79
593,25
593,94
593,113
593,60
593,44
593,14
593,15
593,47
593,48
593,76
594,0
594,81
594,41
594,13
594,65
594,113
594,60
594,61
594,111
594,37
594,21
594,49
594,78
594,108
594,40
594,64
595,80
595,10
595,81
595,11
595,35
595,65
595,76
595,21
595,104
595,40
596,69
596,13
596,109
596,44
596,15
596,130
596,119
596,49
596,78
596,23
597,81
597,51
597,25
597,113
597,44
597,45
597,83
597,79
597,40
597,64
598,90
598,92
598,68
598,60
598,96
598,46
598,114
598,48
598,76
598,79
598,151
601,43
601,11
601,25
601,4
601,113
601,88
601,61
601,45
601,16
601,26
601,83
601,36
601,89
601,8
601,62
601,63
601,21
601,104
601,143
601,108
601,40
601,64
602,0
602,81
602,41
602,32
602,51
602,1
602,25
602,109
602,4
602,60
602,44
602,125
602,162
602,16
602,75
602,6
602,114
602,37
602,48
602,143
602,79
605,31
605,24
605,51
605,43
605,65
605,96
605,54
605,20
605,97
605,78
605,30
606,81
606,42
606,51
606,109
606,113
606,95
606,115
606,70
606,6
606,114
606,7
606,28
606,119
606,50
606,141
608,68
608,69
608,44
608,16
608,19
608,20
608,62
608,63
608,21
608,104
608,22
608,40
608,64
609,41
609,106
609,43
609,68
609,103
609,44
609,96
609,47
609,76
609,79
610,11
610,12
610,138
610,60
610,147
610,83
610,37
610,62
610,49
610,112
610,40
610,64
611,106
611,11
611,44
611,45
611,89
611,122
611,116
611,21
611,104
611,40
612,10
612,24
612,92
612,68
612,93
612,69
612,144
612,109
612,113
612,60
612,46
612,76
612,104
612,97
612,79
612,40
613,80
613,0
613,10
613,81
613,31
613,41
613,11
613,59
613,68
613,69
613,12
613,35
613,138
613,25
613,65
613,102
613,4
613,110
613,113
613,158
613,139
613,95
613,44
613,147
613,15
613,16
613,17
613,89
613,84
613,130
613,27
613,37
613,48
613,8
613,20
613,62
613,21
613,104
613,77
613,22
613,159
613,98
613,64
614,41
614,82
614,91
614,60
614,88
614,16
614,17
614,84
614,120
614,62
614,63
614,141
615,102
615,131
615,110
615,139
615,161
615,147
615,15
615,45
615,16
615,134
615,29
615,22
615,112
615,40
616,90
616,41
616,82
616,24
616,87
616,92
616,43
616,11
616,68
616,93
616,69
616,144
616,155
616,94
616,109
616,110
616,103
616,60
616,88
616,16
616,96
616,89
616,114
616,47
616,133
616,122
616,116
616,62
616,104
616,50
616,79
617,0
617,65
617,109
617,110
617,113
617,103
617,44
617,125
617,16
617,19
617,133
617,122
617,66
617,76
617,119
617,22
617,23
618,41
618,43
618,113
618,103
618,44
618,76
618,21
618,22
618,79
618,40
618,64
619,10
619,41
619,35
619,138
619,65
619,110
619,88
619,45
619,54
619,89
619,19
619,133
619,20
619,134
619,22
619,107
620,41
620,92
620,32
620,103
620,139
620,60
620,17
620,48
620,30
620,64
621,41
621,32
621,25
621,100
621,125
621,120
621,116
621,21
621,141
621,30
622,31
622,99
622,32
622,105
622,43
622,35
622,25
622,74
622,16
622,83
622,17
622,72
622,37
622,47
622,20
622,22
622,159
622,30
622,79
622,107
623,0
623,81
623,128
623,51
623,69
623,25
623,110
623,125
623,6
623,72
623,19
623,20
623,134
623,22
624,10
624,81
624,82
624,91
624,150
624,42
624,25
624,4
624,110
624,115
624,14
624,6
624,19
624,27
624,47
624,133
624,28
624,48
624,29
624,39
624,30
624,23
625,82
625,109
625,44
625,45
625,83
625,19
625,122
625,119
625,104
625,40
625,64
626,25
626,85
626,83
626,111
626,36
626,47
626,48
626,143
626,79
626,123
627,42
627,142
627,51
627,132
627,14
627,70
627,96
627,101
627,19
627,7
627,117
627,49
627,118
628,24
628,106
628,11
628,102
628,45
628,16
628,122
628,116
628,63
628,141
628,40
629,90
629,81
629,41
629,92
629,43
629,68
629,144
629,113
629,103
629,60
629,44
629,47
629,57
629,76
630,106
630,11
630,138
630,25
630,61
630,162
630,126
630,36
630,63
630,40
632,90
632,137
632,32
632,11
632,35
632,52
632,103
632,139
632,83
632,36
632,37
632,133
632,122
632,66
632,116
632,62
632,21
632,119
632,143
632,22
632,159
632,79
633,80
633,157
633,87
633,92
633,59
633,138
633,147
633,61
633,83
633,89
633,63
633,134
633,79
633,40
633,64
634,42
634,1
634,2
634,85
634,26
634,19
634,56
634,120
634,116
634,107
635,90
635,51
635,43
635,69
635,15
635,96
635,46
635,130
635,48
635,50
635,97
635,112
635,79
635,98
636,68
636,65
636,110
636,139
636,60
636,125
636,26
636,47
636,79
636,64
637,92
637,93
637,139
637,44
637,70
637,16
637,62
637,21
637,104
637,64
638,90
638,10
638,43
638,68
638,69
638,65
638,94
638,109
638,132
638,96
638,19
638,47
638,133
638,156
638,48
638,20
638,116
638,134
638,119
638,22
638,78
638,107
638,151
639,80
639,41
639,82
639,105
639,43
639,113
639,44
639,134
639,104
639,40
640,24
640,73
640,68
640,12
640,35
640,138
640,65
640,88
640,61
640,96
640,159
640,79
641,81
641,82
641,24
641,68
641,52
641,109
641,4
641,110
641,113
641,139
641,61
641,70
641,125
641,16
641,26
641,6
641,86
641,89
641,84
641,47
641,133
641,8
641,116
641,143
641,141
641,108
642,0
642,81
642,32
642,113
642,53
642,83
642,111
642,36
642,27
642,37
642,143
642,108
642,79
642,123
642,40
642,23
643,113
643,61
643,96
643,47
643,8
643,76
643,62
643,104
643,97
643,79
645,90
645,43
645,93
645,25
645,94
645,109
645,60
645,14
645,16
645,54
645,116
645,134
645,9
645,50
645,30
648,113
648,44
648,111
648,89
648,84
648,63
648,119
648,49
648,79
648,40
649,43
649,68
649,113
649,139
649,70
649,125
649,71
649,83
649,111
649,48
649,151
650,24
650,25
650,113
650,103
650,44
650,37
650,47
650,62
650,21
650,104
650,40
651,31
651,43
651,68
651,25
651,65
651,110
651,60
651,44
651,16
651,96
651,47
651,122
651,76
651,21
651,97
651,79
651,107
652,90
652,32
652,34
652,69
652,110
652,113
652,115
652,16
652,17
652,78
653,43
653,113
653,44
653,53
653,70
653,125
653,72
653,19
653,76
653,22
653,78
653,79
653,64
654,90
654,10
654,137
654,24
654,51
654,43
654,69
654,25
654,44
654,16
654,48
654,134
654,58
654,79
654,64
655,80
655,82
655,25
655,96
655,122
655,62
655,134
655,119
655,39
655,107
656,0
656,82
656,142
656,32
656,43
656,69
656,65
656,113
656,60
656,44
656,88
656,83
656,96
656,46
656,72
656,89
656,47
656,133
656,122
656,66
656,76
656,29
656,22
656,79
656,40
656,64
657,0
657,43
657,103
657,45
657,125
657,111
657,37
657,62
657,63
657,21
657,79
657,123
657,64
658,73
658,35
658,25
658,65
658,126
658,75
658,86
658,21
658,159
658,79
659,68
659,70
659,45
659,125
659,72
659,84
659,19
659,156
659,48
659,63
659,21
659,22
659,40
660,92
660,25
660,94
660,103
660,60
660,126
660,116
660,21
660,104
660,64
661,80
661,82
661,24
661,87
661,92
661,43
661,61
661,83
661,46
661,8
661,50
661,97
662,124
662,44
662,70
662,26
662,17
662,89
662,7
662,77
662,22
662,108
662,64
663,69
663,109
663,44
663,152
663,37
663,21
663,119
663,117
663,49
663,30
666,90
666,81
666,31
666,41
666,92
666,43
666,25
666,103
666,139
666,95
666,60
666,125
666,83
666,48
666,40
666,64
667,106
667,11
667,25
667,113
667,44
667,45
667,83
667,62
667,63
667,40
667,64
668,11
668,69
668,88
668,83
668,72
668,89
668,37
668,66
668,62
668,21
668,22
668,159
668,40
668,23
669,24
669,91
669,68
669,93
669,132
669,60
669,45
669,130
669,22
669,97
669,79
669,40
670,80
670,0
670,81
670,41
670,82
670,24
670,91
670,42
670,128
670,92
670,142
670,32
670,51
670,43
670,11
670,1
670,68
670,69
670,138
670,25
670,144
670,13
670,65
670,94
670,109
670,4
670,110
670,113
670,158
670,139
670,5
670,95
670,60
670,74
670,53
670,85
670,15
670,61
670,16
670,26
670,83
670,96
670,18
670,111
670,126
670,75
670,6
670,36
670,72
670,114
670,84
670,130
670,19
670,27
670,37
670,56
670,47
670,28
670,48
670,8
670,66
670,62
670,63
670,134
670,21
670,140
670,119
670,104
670,77
670,49
670,58
670,50
670,143
670,29
670,22
670,97
670,112
670,141
670,78
670,30
670,108
670,135
670,79
670,123
670,98
670,40
670,23
670,64
671,81
671,24
671,69
671,25
671,103
671,45
671,16
671,63
671,134
671,104
672,25
672,52
672,4
672,45
672,83
672,84
672,48
672,116
672,134
672,21
672,22
672,40
672,64
673,0
673,41
673,11
673,68
673,69
673,25
673,65
673,103
673,72
673,89
673,37
673,47
673,20
673,62
673,21
673,104
673,159
673,40
674,142
674,73
674,25
674,144
674,44
674,125
674,162
674,16
674,84
674,27
674,66
676,41
676,43
676,25
676,94
676,113
676,103
676,60
676,44
676,45
676,83
676,96
676,122
676,48
676,21
676,104
677,99
677,41
677,102
677,113
677,103
677,44
677,70
677,133
677,21
677,40
678,32
678,59
678,147
678,125
678,162
678,75
678,86
678,36
678,37
678,21
678,40
679,24
679,92
679,43
679,11
679,73
679,12
679,35
679,138
679,65
679,103
679,115
679,61
679,17
679,159
679,79
680,41
680,51
680,11
680,69
680,35
680,138
680,131
680,103
680,61
680,16
680,83
680,75
680,46
680,72
680,66
680,62
680,21
680,77
680,40
681,80
681,102
681,113
681,147
681,16
681,46
681,20
681,116
681,104
681,50
681,79
681,98
681,40
682,81
682,41
682,137
682,43
682,144
682,96
682,47
682,76
682,104
682,79
683,80
683,90
683,82
683,87
683,94
683,109
683,110
683,44
683,26
683,55
683,47
683,50
683,39
683,79
684,90
684,92
684,68
684,25
684,95
684,71
684,96
684,46
684,114
684,47
684,79
685,24
685,11
685,102
685,103
685,44
685,88
685,16
685,63
685,21
685,22
685,40
686,90
686,43
686,68
686,93
686,25
686,94
686,60
686,83
686,46
686,47
686,48
686,76
686,79
687,43
687,25
687,139
687,60
687,96
687,46
687,37
687,7
687,47
687,48
687,76
687,20
687,62
687,49
687,79
687,151
688,80
688,81
688,41
688,91
688,43
688,113
688,88
688,147
688,45
688,125
688,19
688,67
688,77
688,159
688,107
690,80
690,87
690,92
690,52
690,110
690,103
690,16
690,26
690,46
690,89
690,133
690,122
690,116
690,119
690,9
690,49
690,50
690,29
690,141
690,98
691,81
691,41
691,1
691,144
691,4
691,110
691,44
691,45
691,26
691,83
691,111
691,6
691,46
691,130
691,27
691,57
691,48
691,120
691,116
691,119
691,29
691,39
691,108
691,79
691,123
691,64
692,31
692,59
692,35
692,13
692,65
692,61
692,125
692,17
692,89
692,84
692,66
692,120
692,21
692,39
692,40
692,136
692,23
693,10
693,41
693,11
693,69
693,12
693,155
693,15
693,54
693,19
693,20
693,21
693,107
695,10
695,51
695,4
695,113
695,60
695,45
695,125
695,83
695,7
695,104
695,58
695,108
697,90
697,10
697,91
697,42
697,128
697,92
697,51
697,68
697,34
697,144
697,94
697,4
697,95
697,60
697,6
697,86
697,46
697,36
697,156
697,28
697,48
697,120
697,117
697,58
697,29
697,97
697,30
697,79
697,107
698,11
698,69
698,110
698,44
698,89
698,116
698,63
698,21
698,49
698,22
698,141
698,39
698,40
699,11
699,35
699,113
699,103
699,60
699,44
699,45
699,16
699,89
699,134
699,104
699,22
699,40
699,64
700,51
700,43
700,68
700,113
700,44
700,70
700,83
700,114
700,76
700,49
700,79
700,23
701,81
701,43
701,103
701,60
701,44
701,15
701,54
701,89
701,20
701,30
701,98
702,42
702,43
702,70
702,18
702,36
702,27
702,76
702,116
702,39
702,108
702,79
702,23
703,31
703,82
703,105
703,2
703,85
703,16
703,145
703,133
703,29
703,141
703,107
706,0
706,10
706,43
706,103
706,89
706,76
706,20
706,62
706,63
706,134
706,21
706,119
706,22
706,79
706,40
706,23
706,64
707,106
707,11
707,25
707,110
707,103
707,61
707,16
707,83
707,72
707,19
707,37
707,122
707,116
707,62
707,63
707,21
707,104
707,22
707,79
707,40
708,24
708,43
708,25
708,65
708,96
708,89
708,76
708,20
708,116
708,62
708,134
708,79
708,40
708,64
709,81
709,146
709,41
709,25
709,83
709,111
709,37
709,21
709,143
709,22
709,108
709,79
709,40
710,99
710,41
710,24
710,150
710,105
710,43
710,68
710,2
710,65
710,94
710,4
710,60
710,161
710,53
710,85
710,54
710,114
710,145
710,97
711,82
711,43
711,68
711,25
711,102
711,113
711,60
711,44
711,45
711,96
711,6
711,37
711,47
711,122
711,48
711,62
711,64
712,81
712,4
712,113
712,103
712,44
712,45
712,162
712,83
712,36
712,21
712,135
712,40
713,43
713,68
713,95
713,60
713,111
713,46
713,47
713,48
713,76
713,50
713,97
713,79
714,0
714,12
714,65
714,88
714,126
714,156
714,66
714,20
714,63
714,21
714,159
714,30
715,69
715,103
715,44
715,45
715,125
715,27
715,116
715,143
715,39
715,108
716,81
716,41
716,94
716,109
716,4
716,113
716,60
716,44
716,89
716,133
716,143
717,80
717,11
717,113
717,53
717,125
717,16
717,84
717,77
717,79
717,40
718,10
718,81
718,82
718,137
718,24
718,11
718,12
718,25
718,144
718,13
718,65
718,102
718,113
718,103
718,158
718,5
718,60
718,61
718,45
718,162
718,96
718,126
718,72
718,89
718,114
718,19
718,7
718,8
718,63
718,134
718,21
718,77
718,22
718,40
718,64
719,41
719,51
719,25
719,94
719,60
719,125
719,96
719,54
719,46
719,114
719,47
719,76
719,20
719,22
719,97
719,79
720,90
720,81
720,146
720,41
720,24
720,91
720,42
720,128
720,87
720,142
720,51
720,43
720,2
720,93
720,124
720,25
720,94
720,109
720,132
720,113
720,129
720,5
720,60
720,44
720,115
720,100
720,53
720,125
720,71
720,26
720,83
720,96
720,101
720,18
720,75
720,6
720,86
720,46
720,114
720,84
720,19
720,27
720,7
720,47
720,153
720,48
720,76
720,120
720,119
720,117
720,49
720,58
720,118
720,97
720,39
720,108
720,135
720,79
720,123
721,24
721,92
721,68
721,93
721,94
721,60
721,96
721,46
721,47
721,79
722,81
722,24
722,92
722,93
722,25
722,158
722,60
722,114
722,47
722,122
722,48
722,76
722,50
722,79
723,0
723,124
723,52
723,113
723,61
723,125
723,162
723,83
723,36
723,37
723,66
723,76
723,62
723,21
723,143
723,79
723,23
724,80
724,41
724,87
724,11
724,73
724,68
724,69
724,52
724,102
724,109
724,110
724,113
724,60
724,44
724,85
724,14
724,45
724,16
724,17
724,54
724,6
724,89
724,20
724,116
724,63
724,134
724,21
724,160
724,141
724,39
724,30
725,31
725,11
725,138
725,25
725,88
725,15
725,17
725,75
725,66
725,62
725,63
725,104
725,22
726,142
726,51
726,25
726,44
726,115
726,53
726,83
726,7
726,47
726,76
726,67
726,23
728,10
728,31
728,95
728,60
728,74
728,14
728,96
728,46
728,47
728,28
728,48
728,66
728,76
728,20
728,50
728,30
728,79
729,128
729,32
729,65
729,14
729,125
729,26
729,83
729,18
729,6
729,36
729,72
729,89
730,81
730,31
730,87
730,94
730,125
730,83
730,96
730,101
730,46
730,19
730,7
730,77
730,22
730,135
730,107
732,0
732,41
732,59
732,110
732,113
732,130
732,153
732,133
732,116
732,140
732,119
732,50
732,112
733,80
733,82
733,65
733,14
733,54
733,46
733,89
733,116
733,50
733,79
734,31
734,24
734,106
734,11
734,60
734,61
734,162
734,96
734,17
734,36
734,63
734,159
734,40
736,90
736,41
736,24
736,51
736,43
736,144
736,94
736,131
736,60
736,88
736,14
736,96
736,46
736,47
736,48
736,76
736,63
736,67
736,22
736,112
736,79
737,69
737,60
737,70
737,111
737,114
737,19
737,22
737,135
737,79
737,123
737,23
738,24
738,93
738,35
738,138
738,94
738,113
738,60
738,83
738,96
738,75
738,40
738,64
739,32
739,35
739,13
739,4
739,14
739,125
739,83
739,89
739,37
739,66
739,40
739,23
739,64
742,80
742,41
742,24
742,87
742,92
742,43
742,68
742,69
742,25
742,65
742,110
742,45
742,96
742,72
742,48
742,66
742,76
742,62
742,134
742,21
742,97
742,40
742,64
743,68
743,2
743,25
743,44
743,6
743,47
743,8
743,76
743,116
743,50
743,22
743,97
743,79
743,64
744,10
744,51
744,139
744,147
744,15
744,54
744,72
744,37
744,156
744,66
744,20
744,134
744,119
744,159
744,30
744,108
744,23
745,24
745,11
745,12
745,25
745,102
745,44
745,37
745,122
745,66
745,119
746,10
746,128
746,105
746,73
746,69
746,138
746,20
746,62
746,134
746,140
746,141
749,80
749,10
749,81
749,82
749,87
749,92
749,142
749,1
749,2
749,25
749,144
749,65
749,109
749,4
749,110
749,139
749,60
749,44
749,88
749,16
749,83
749,96
749,6
749,84
749,122
749,76
749,116
749,62
749,50
749,29
749,79
750,106
750,43
750,68
750,44
750,70
750,89
750,63
750,134
750,21
750,22
750,79
750,40
750,64
751,90
751,43
751,5
751,96
751,17
751,48
751,76
751,62
751,50
751,151
752,35
752,103
752,88
752,61
752,16
752,62
752,63
752,134
752,21
752,40
753,59
753,14
753,125
753,83
753,72
753,116
753,62
753,63
753,79
753,64
754,80
754,82
754,87
754,68
754,110
754,89
754,130
754,7
754,133
754,122
754,119
754,104
755,24
755,11
755,113
755,103
755,61
755,96
755,46
755,47
755,76
755,79
756,80
756,10
756,81
756,82
756,110
756,45
756,54
756,27
756,47
756,133
756,20
756,116
756,9
756,22
757,10
757,24
757,87
757,43
757,110
757,26
757,46
757,145
757,7
757,47
757,133
757,48
757,134
757,77
759,0
759,81
759,142
759,25
759,148
759,53
759,125
759,83
759,101
759,111
759,75
759,86
759,36
759,114
759,7
759,117
759,58
759,143
759,121
759,108
759,135
759,79
759,123
760,41
760,69
760,25
760,102
760,110
760,60
760,16
760,89
760,122
760,39
760,40
761,43
761,25
761,102
761,4
761,103
761,96
761,47
761,62
761,97
761,79
762,24
762,106
762,11
762,25
762,102
762,113
762,66
762,63
762,21
762,40
763,100
763,45
763,125
763,83
763,101
763,111
763,36
763,114
763,19
763,67
763,135
764,82
764,65
764,148
764,139
764,6
764,48
764,8
764,29
764,30
764,23
766,10
766,81
766,41
766,43
766,11
766,69
766,155
766,109
766,113
766,103
766,44
766,88
766,45
766,16
766,156
766,122
766,62
766,134
766,21
766,104
766,22
766,159
766,30
766,40
766,64
768,87
768,142
768,32
768,93
768,26
768,17
768,55
768,86
768,89
768,84
768,27
768,133
768,8
770,51
770,65
770,147
770,71
770,16
770,83
770,17
770,72
770,89
770,19
770,20
770,62
770,134
770,22
770,30
770,107
770,23
771,24
771,106
771,65
771,60
771,61
771,45
771,125
771,16
771,47
771,66
771,20
771,21
771,104
771,159
771,79
771,40
772,10
772,81
772,41
772,82
772,137
772,157
772,32
772,3
772,4
772,113
772,103
772,88
772,15
772,16
772,26
772,84
772,19
772,22
772,78
772,64
773,11
773,103
773,44
773,70
773,45
773,16
773,122
773,63
773,21
773,40
773,64
774,81
774,82
774,137
774,68
774,25
774,52
774,110
774,113
774,163
774,147
774,45
774,16
774,26
774,57
774,122
774,21
774,79
776,10
776,11
776,69
776,35
776,44
776,88
776,16
776,89
776,20
776,62
776,22
776,159
779,51
779,4
779,113
779,53
779,88
779,45
779,26
779,27
779,66
779,63
779,21
779,40
779,23
779,64
780,35
780,4
780,113
780,125
780,75
780,36
780,89
780,66
780,21
780,143
780,159
780,40
780,64
782,41
782,24
782,92
782,32
782,68
782,65
782,113
782,139
782,44
782,88
782,70
782,125
782,37
782,76
782,63
782,49
782,58
782,143
782,29
782,22
782,108
783,137
783,24
783,43
783,68
783,69
783,25
783,139
783,96
783,46
783,21
783,79
784,90
784,10
784,31
784,24
784,150
784,128
784,142
784,51
784,105
784,33
784,144
784,65
784,94
784,109
784,60
784,88
784,14
784,15
784,96
784,18
784,54
784,55
784,46
784,19
784,47
784,48
784,66
784,20
784,116
784,62
784,49
784,58
784,50
784,29
784,22
784,97
784,78
784,30
784,79
784,107
784,40
784,23
785,90
785,0
785,41
785,43
785,12
785,110
785,60
785,83
785,48
785,76
785,62
785,64
786,80
786,81
786,43
786,124
786,25
786,52
786,4
786,110
786,113
786,45
786,26
786,89
786,114
786,27
786,122
786,8
786,119
786,143
786,39
786,108
786,79
786,40
787,10
787,68
787,102
787,45
787,16
787,133
787,66
787,21
787,119
787,40
789,24
789,92
789,51
789,68
789,93
789,69
789,144
789,94
789,113
789,139
789,60
789,54
789,46
789,79
790,10
790,41
790,24
790,92
790,1
790,69
790,35
790,25
790,65
790,110
790,113
790,5
790,60
790,15
790,162
790,16
790,83
790,96
790,17
790,72
790,89
790,47
790,48
790,62
790,134
790,104
790,97
790,79
790,107
790,40
790,64
791,10
791,24
791,92
791,43
791,11
791,68
791,93
791,69
791,25
791,65
791,103
791,61
791,16
791,96
791,111
791,46
791,72
791,114
791,47
791,48
791,76
791,20
791,97
791,79
792,10
792,24
792,106
792,92
792,43
792,68
792,69
792,25
792,109
792,60
792,44
792,88
792,96
792,72
792,47
792,76
792,64
793,10
793,24
793,69
793,103
793,60
793,45
793,62
793,63
793,21
793,22
793,40
794,81
794,82
794,24
794,127
794,42
794,14
794,45
794,71
794,16
794,18
794,6
794,56
794,47
794,39
795,81
795,41
795,24
795,91
795,4
795,45
795,125
795,83
795,17
795,84
795,37
795,66
795,76
795,62
795,63
795,104
795,40
795,23
795,64
796,0
796,10
796,52
796,65
796,139
796,100
796,45
796,83
796,36
796,19
796,7
796,21
796,143
796,22
796,141
796,108
796,40
796,23
797,69
797,88
797,14
797,16
797,54
797,72
797,48
797,66
797,134
797,22
797,64
798,68
798,25
798,4
798,139
798,45
798,125
798,111
798,134
798,21
798,108
798,79
798,23
799,31
799,12
799,35
799,65
799,61
799,126
799,19
799,47
799,20
799,21
799,22
799,159
799,107
800,90
800,82
800,128
800,32
800,34
800,115
800,14
800,15
800,16
800,17
800,6
800,120
800,104
800,29
800,40
801,24
801,150
801,105
801,43
801,11
801,103
801,44
801,45
801,89
801,62
801,39
801,40
802,10
802,106
802,32
802,51
802,115
802,14
802,125
802,17
802,37
802,56
802,49
804,41
804,51
804,69
804,25
804,113
804,44
804,70
804,96
804,27
804,37
804,76
804,116
804,49
804,22
804,79
805,10
805,41
805,157
805,93
805,25
805,65
805,110
805,5
805,95
805,14
805,19
805,47
805,133
805,156
805,20
805,134
805,97
805,141
805,30
805,107
806,82
806,106
806,59
806,2
806,113
806,103
806,45
806,16
806,83
806,6
806,89
806,116
806,21
806,119
806,104
806,141
806,40
806,64
807,81
807,41
807,43
807,25
807,60
807,44
807,47
807,76
807,21
807,104
807,79
807,40
808,41
808,25
808,94
808,103
808,60
808,15
808,61
808,16
808,47
808,48
808,76
808,63
808,79
809,0
809,91
809,2
809,155
809,45
809,16
809,122
809,116
809,104
809,49
811,68
811,69
811,35
811,61
811,54
811,72
811,47
811,20
811,63
811,134
811,22
812,41
812,106
812,43
812,68
812,69
812,35
812,62
812,63
812,134
812,21
812,22
812,159
812,107
813,80
813,82
813,106
813,11
813,4
813,16
813,84
813,21
813,104
813,40
813,64
814,81
814,146
814,154
814,42
814,142
814,124
814,148
814,4
814,95
814,100
814,111
814,36
814,114
814,27
814,49
814,118
814,108
814,135
815,80
815,31
815,137
815,68
815,25
815,65
815,4
815,44
815,83
815,84
815,20
815,22
815,159
815,107
816,90
816,82
816,68
816,4
816,44
816,47
816,104
816,143
816,108
816,151
818,41
818,110
818,113
818,103
818,88
818,126
818,84
818,63
818,134
818,21
818,104
818,40
819,80
819,32
819,105
819,70
819,19
819,37
819,7
819,21
819,143
819,108
820,81
820,87
820,32
820,11
820,59
820,138
820,4
820,16
820,6
820,72
820,21
820,143
820,40
822,10
822,41
822,11
822,69
822,12
822,138
822,155
822,65
822,103
822,89
822,63
822,134
822,22
822,40
823,35
823,94
823,113
823,60
823,88
823,45
823,16
823,134
823,22
823,107
823,40
825,90
825,31
825,106
825,11
825,68
825,113
825,103
825,60
825,125
825,47
825,63
825,21
825,104
825,22
825,97
826,91
826,32
826,51
826,94
826,109
826,95
826,53
826,70
826,83
826,46
826,56
826,48
827,43
827,69
827,25
827,44
827,125
827,37
827,63
827,143
827,22
827,79
828,80
828,82
828,127
828,87
828,43
828,1
828,2
828,93
828,144
828,94
828,139
828,85
828,83
828,96
828,6
828,46
828,56
828,47
828,48
828,120
828,50
828,97
828,79
829,41
829,43
829,44
829,16
829,96
829,130
829,19
829,47
829,116
829,21
829,22
830,24
830,43
830,2
830,25
830,4
830,113
830,103
830,44
830,100
830,125
830,16
830,83
830,111
830,114
830,116
830,143
830,121
830,79
831,95
831,96
831,114
831,47
831,119
831,49
831,29
831,135
831,79
831,64
832,11
832,113
832,161
832,61
832,16
832,89
832,37
832,62
832,78
832,40
833,41
833,12
833,144
833,109
833,96
833,46
833,156
833,21
833,79
833,64
834,91
834,32
834,51
834,4
834,74
834,125
834,83
834,6
834,89
834,84
834,20
834,62
834,117
835,0
835,73
835,68
835,138
835,70
835,71
835,16
835,72
835,27
835,37
835,66
835,23
835,64
836,24
836,92
836,73
836,68
836,35
836,155
836,65
836,60
836,76
836,79
837,41
837,43
837,93
837,25
837,94
837,113
837,103
837,60
837,44
837,45
837,16
837,48
837,76
837,104
837,49
837,79
838,2
838,4
838,45
838,19
838,27
838,37
838,8
838,66
838,58
838,123
839,80
839,106
839,4
839,103
839,45
839,125
839,83
839,111
839,7
839,63
839,143
840,11
840,69
840,35
840,103
840,54
840,89
840,20
840,62
840,63
840,134
840,22
840,112
841,41
841,32
841,43
841,1
841,25
841,155
841,4
841,95
841,83
841,72
841,114
841,48
841,8
841,76
841,22
841,30
841,79
842,31
842,41
842,150
842,32
842,51
842,155
842,94
842,102
842,109
842,139
842,147
842,16
842,130
842,156
842,76
842,134
842,49
842,22
842,97
843,24
843,51
843,103
843,125
843,71
843,46
843,114
843,48
843,21
843,22
843,121
843,108
843,79
843,40
844,0
844,106
844,11
844,68
844,69
844,155
844,109
844,36
844,63
844,21
844,22
844,79
844,40
847,0
847,92
847,68
847,12
847,35
847,155
847,110
847,139
847,61
847,16
847,26
847,54
847,89
847,133
847,63
847,134
847,159
847,79
847,64
848,0
848,92
848,32
848,25
848,4
848,5
848,125
848,26
848,83
848,84
848,8
848,104
848,143
848,22
848,108
849,90
849,92
849,93
849,94
849,109
849,131
849,60
849,15
849,61
849,162
849,96
849,54
849,48
849,62
849,97
849,64
850,0
850,105
850,43
850,132
850,110
850,60
850,45
850,16
850,72
850,122
850,119
850,29
851,90
851,24
851,92
851,43
851,68
851,25
851,5
851,61
851,96
851,114
851,84
851,8
851,76
851,79
852,43
852,11
852,68
852,113
852,44
852,147
852,45
852,83
852,89
852,134
852,21
852,22
852,79
853,32
853,51
853,2
853,25
853,129
853,95
853,60
853,14
853,147
853,15
853,83
853,96
853,17
853,111
853,46
853,36
853,37
853,47
853,66
853,58
853,79
854,80
854,0
854,81
854,99
854,91
854,127
854,42
854,128
854,87
854,105
854,52
854,148
854,129
854,163
854,70
854,71
854,26
854,18
854,86
854,36
854,19
854,7
854,57
854,116
854,9
854,58
854,38
854,50
854,79
854,98
855,68
855,60
855,44
855,14
855,46
855,72
855,48
855,20
855,49
855,112
855,79
855,40
856,42
856,100
856,53
856,45
856,101
856,111
856,86
856,36
856,153
856,143
856,108
856,135
858,80
858,81
858,82
858,87
858,32
858,43
858,25
858,4
858,110
858,158
858,139
858,44
858,26
858,83
858,72
858,89
858,27
858,37
858,62
858,104
858,64
860,139
860,61
860,70
860,16
860,72
860,66
860,20
860,62
860,63
860,134
860,21
860,23
861,11
861,25
861,60
861,61
861,45
861,126
861,89
861,62
861,63
861,21
861,22
861,79
862,80
862,0
862,82
862,32
862,51
862,43
862,25
862,158
862,139
862,161
862,70
862,6
862,89
862,133
862,116
862,77
863,41
863,32
863,43
863,94
