movie,feature_0,feature_1,feature_2,feature_3,feature_4
judythefilm,0.0,1.0086439,1.6148666,1.739784,2.6638408
jumanjimovie,0.0,1.9025534,3.786861,3.2791357,4.8504443
justmercyfilm,0.0,0.79184306,0.97238964,0.86379266,1.4831631
knivesout,0.0,0.98034495,2.7376356,2.1718352,3.3372936
lalloronamovie,0.0,1.0307,1.264748,1.137902,1.7957375
lastblackmansf,0.0,1.5632031,2.7375937,2.3734052,3.8174517
lastchristmasthemovie,0.0,0.75262785,1.0406579,1.0294979,1.311549
latenightmovie,0.0,1.4375695,2.4450598,1.9692833,2.6649256
lighthousemovie,0.0,0.90999496,1.2610731,1.1079973,1.6894116
lionking,0.0,1.0116568,3.8851514,2.9725814,3.5861452
littlethemovie,0.0,0.51993656,2.5630946,1.8726127,2.1382477
littlewomenmovie,0.0,1.6311145,2.2499495,2.3348887,3.2723172
littlewoodsfilm,0.0,1.3810699,2.0402431,1.8777997,2.6987484
longshotmovie,0.0,0.7116939,2.3388653,1.6632464,2.5575986
lordsofchaosmovie,0.0,0.8846839,1.489504,1.2269459,1.7506415
lucyintheskyfilm,0.0,0.95663434,1.8101084,1.8355391,2.1686482
mamovie2019,0.0,1.5123097,3.4166512,2.895813,4.1767244
marriagestory,0.0,1.3959414,2.2791805,1.7328601,3.2195988
meettheaddams,0.0,0.6872269,1.9365364,1.3288798,2.7048643
meninblack,0.0,1.6278837,3.3643112,2.8705628,3.302153
midsommarmovie,0.0,1.2015965,1.6098596,1.4878874,2.4425614
midwaymovie,0.0,1.6643107,1.6504755,1.2755885,3.0885172
missbalamovie,0.0,1.3814783,1.9495307,2.0460467,2.4528732
missinglinkfilm,0.0,0.6766937,0.965003,0.9207312,1.4174194
motherlessbklyn,0.0,1.5261548,1.9289511,2.1524835,2.7971494
onceinhollywood,0.0,1.1108496,2.5431561,2.2831464,3.2351437
onthebasisofsex,0.0,1.4264525,3.10257,2.745212,4.234476
overcomermovie,0.0,0.6570246,1.050259,0.97154146,1.3940185
peanutbutterfalcon,0.0,8.458073,19.28417,15.331366,29.291414
petsematarymovie,0.0,1.3409439,1.727206,1.2776406,2.2169523
piercingmovie,0.0,3.7099323,6.4816213,6.486134,12.134759
playingwithfire,0.0,1.40287,1.8618643,1.721416,2.6273937
playmobilthemovie,0.0,1.2009549,1.9465157,1.7273536,2.6441288
pomsmovie,0.0,0.80614996,1.2185405,0.96871036,1.5110729
queenandslim,0.0,2.2676196,2.428968,3.3052459,5.2839594
rambomovie,0.0,0.75876766,1.126899,0.8827164,1.3876818
readyornotfilm,0.0,0.8273541,1.5620174,1.1661322,1.8888782
richardjewellfilm,0.0,1.0463638,1.4029498,1.228147,1.8533245
rocketmanmovie,0.0,1.0401545,1.9711146,1.3160648,2.0302227
scarystoriesmovie,0.0,1.0328214,0.9202791,1.3536437,1.7305771
secretlifeofpets,0.0,1.5963284,2.1123981,1.5063064,4.8416104
serenityfilm,0.0,0.8692928,1.2418329,1.0963051,1.6757796
shaftmovie,0.0,0.9019694,1.6379489,1.5769861,2.1390257
shazammovie,0.0,0.99754906,1.4999354,1.6320109,2.2652519
spidermanmovie,0.0,1.126256,3.1304488,3.1490839,3.8703263
spiesindisguise,0.0,1.4175528,2.1055784,1.6988804,2.730776
starwars,0.0,3.8427315,5.161618,4.445566,10.568847
stormboymovie,0.0,1.0135622,1.315304,1.0277295,1.819373
stubermovie,0.0,1.0417991,1.2738247,0.97107697,1.7046463
taosdfilm,0.0,0.5866418,1.1674172,0.99734414,1.0002183
teenspiritmov,0.0,1.1051744,3.4476695,1.7358141,2.4528337
terminator,0.0,1.2579724,1.4716898,1.5294042,2.0482996
theaeronautsmov,0.0,0.93287385,0.82518,0.83237326,1.2940376
thebestofenemies,0.0,1.2193074,1.7375889,1.4553876,2.3646061
thedeaddontdie,0.0,1.5766788,1.5008608,1.6394935,2.4138248
thefarewell,0.0,1.0204984,1.6042205,1.3190944,2.1645503
thehighwaymen,0.0,1.1850692,1.9404408,1.4550219,2.4851177
thehummingbirdprojectfilm,0.0,0.55870473,0.7269892,0.6586981,0.90947366
theintrudermovie,0.0,1.1512464,2.0337136,1.6629906,2.5159192
theirishmanfilm,0.0,1.5191203,2.8932142,2.4691844,4.063823
thekitchenmovie,0.0,1.587195,1.8167176,2.3018403,3.553884
thelegomovie,0.0,1.2750274,2.3959193,1.6740713,3.2295158
themustangfilm,0.0,0.8034474,1.0210278,1.1656921,1.7442856
thenightingalefilm,0.0,1.0501037,1.5920401,1.667716,2.714802
theprodigymovie,0.0,1.5756719,2.6807294,3.393325,5.263379
thesunisalsoastar,0.0,1.4844329,1.5364515,1.8560221,2.6767578
theupsidefilm,0.0,0.9145573,2.6528754,2.0130157,3.2115004
tolkienmovie,0.0,1.215669,1.893158,1.7118943,2.1604505
toystory,0.0,1.313123,1.6307899,1.5917194,2.417269
triplefrontier,0.0,0.82373565,1.6396068,1.3817933,1.944061
uglydolls,0.0,1.2442952,2.9555988,1.4495065,3.3667927
uncutgems,0.0,1.4192004,2.1212435,2.1779475,3.4047544
underthesilverlake,0.0,1.3463098,1.7147535,1.5152609,2.4686804
usmovie,0.0,0.9719405,1.231481,1.1093216,1.4936715
wavesmovie,0.0,1.2060802,1.5488304,1.1523557,2.5394914
whatmenwant,0.0,0.9775084,2.476459,1.9067407,2.9960146
wonderparkmovie,0.0,0.90773934,1.5591376,1.2289698,1.9850274
wrinklestheclown,0.0,0.55870473,0.7269892,0.6586981,0.90947366
xmenmovies,0.0,1.3628222,3.481421,2.777823,5.079066
yardiefilm,0.0,0.67306805,0.95316184,1.0796126,1.3741862
yesterdaymovie,0.0,1.1123884,1.2345349,1.2567112,1.9191213
zombieland,0.0,1.8067712,2.1814232,2.2189035,3.274748
