movie,feature_0,feature_1,feature_2,feature_3,feature_4
fightingwmyfam,0.0,0.0,4.844702,1.0674303,0.0
fivefeetapartfilm,0.0,0.0,7.0247707,1.9808075,0.0
fordvferrari,0.0,0.0,2.3963425,0.8632926,0.0
freaksthefilm,0.0,0.0,2.8980048,0.8282559,0.0
geminimanmovie,0.0,0.0,2.3547723,1.6438291,0.0
glassmovie,0.0,0.0,2.5381737,1.0782775,0.0
gloriabellmovie,0.0,0.0,2.420931,1.0798028,0.0
godzillamovie,0.0,0.0,2.2323084,1.4431528,0.0
goldfinchmovie,0.0,0.0,2.2944162,2.1452794,0.0
goodboysmovie,0.0,0.0,2.9936724,1.1966169,0.0
goodliarmovie,0.0,0.0,3.7179527,1.5238279,0.0
gretafilm,0.0,0.0,2.983268,1.4059078,0.0
halathemovie,0.0,0.0,3.814619,2.4995475,0.0
happydeathdaymovie,0.0,0.0,1.7360984,0.88018,0.0
harrietfilm,0.0,0.0,2.7838886,1.1871285,0.0
hellboymovie,0.0,0.0,2.7251534,1.1404712,0.0
hersmellmovie,0.0,0.0,5.8341017,1.5726502,0.0
highlifemovie,0.0,0.0,1.9296597,0.9325136,0.0
highstrungmovie,0.0,0.0,33.002945,11.611243,0.0
honeyboymovie,0.0,0.0,5.4075394,1.2456405,0.0
hotelmumbaifilm,0.0,0.0,2.1834736,1.1413572,0.0
httydragon,0.0,0.0,6.554015,1.7454175,0.0
hustlemovie,0.0,0.0,2.3277981,2.0077956,0.0
hustlersmovie,0.0,0.0,10.243998,4.9171696,0.0
isntitromantic,0.0,0.0,2.8939373,1.4217434,0.0
itmovieofficial,0.0,0.0,2.3446445,1.3596872,0.0
jayandsilentbob,0.0,0.0,4.935669,1.2258945,0.0
johnwickmovie,0.0,0.0,4.713789,1.4614431,0.0
jojorabbitmovie,0.0,0.0,4.2642927,1.5158281,0.0
jokermovie,0.0,0.0,2.429287,1.272232,0.0
judythefilm,0.0,0.0,3.6548245,1.2239522,0.0
jumanjimovie,0.0,0.0,6.405286,1.8171979,0.0
justmercyfilm,0.0,0.0,1.9380352,0.84334826,0.0
knivesout,0.0,0.0,4.5218763,1.4757677,0.0
lalloronamovie,0.0,0.0,1.8121207,1.3203646,0.0
lastblackmansf,0.0,0.0,4.4796324,1.2889888,0.0
lastchristmasthemovie,0.0,0.0,1.4788319,1.1691811,0.0
latenightmovie,0.0,0.0,3.5275328,2.1237633,0.0
lighthousemovie,0.0,0.0,1.9296597,0.9325136,0.0
lionking,0.0,0.0,5.798009,1.5263978,0.0
littlethemovie,0.0,0.0,3.3762345,1.5283301,0.0
littlewomenmovie,0.0,0.0,4.3412666,1.5562387,0.0
littlewoodsfilm,0.0,0.0,4.01482,1.3648689,0.0
longshotmovie,0.0,0.0,3.34571,1.2267679,0.0
lordsofchaosmovie,0.0,0.0,2.1209373,1.1165591,0.0
lucyintheskyfilm,0.0,0.0,3.21142,1.3462979,0.0
mamovie2019,0.0,0.0,4.942732,1.7298009,0.0
marriagestory,0.0,0.0,4.735915,1.0732487,0.0
meettheaddams,0.0,0.0,3.3939838,1.6783781,0.0
meninblack,0.0,0.0,4.598754,1.5089012,0.0
midsommarmovie,0.0,0.0,3.0589335,1.1724225,0.0
midwaymovie,0.0,0.0,3.3815324,1.7734499,0.0
missbalamovie,0.0,0.0,3.501182,1.2836154,0.0
missinglinkfilm,0.0,0.0,1.8800473,0.85306954,0.0
motherlessbklyn,0.0,0.0,4.20109,1.4771463,0.0
onceinhollywood,0.0,0.0,3.833509,1.7535576,0.0
onthebasisofsex,0.0,0.0,4.703494,1.5814575,0.0
overcomermovie,0.0,0.0,1.8792988,0.9018204,0.0
peanutbutterfalcon,0.0,0.0,39.79114,11.408587,0.0
petsematarymovie,0.0,0.0,2.8786302,1.3673484,0.0
piercingmovie,0.0,0.0,13.021852,4.596827,0.0
playingwithfire,0.0,0.0,4.2392054,1.4887061,0.0
playmobilthemovie,0.0,0.0,3.5814807,1.6628594,0.0
pomsmovie,0.0,0.0,1.446253,1.067833,0.0
queenandslim,0.0,0.0,5.9873695,2.0160224,0.0
rambomovie,0.0,0.0,1.6469723,1.1397216,0.0
readyornotfilm,0.0,0.0,2.4888394,1.1524471,0.0
richardjewellfilm,0.0,0.0,2.9298966,1.4887156,0.0
rocketmanmovie,0.0,0.0,2.5732825,1.1936489,0.0
scarystoriesmovie,0.0,0.0,2.5689924,1.093983,0.0
secretlifeofpets,0.0,0.0,5.2289524,0.98450553,0.0
serenityfilm,0.0,0.0,2.2431254,1.023044,0.0
shaftmovie,0.0,0.0,2.3833623,1.2199553,0.0
shazammovie,0.0,0.0,3.0245059,1.3564334,0.0
spidermanmovie,0.0,0.0,6.3458633,1.5654455,0.0
spiesindisguise,0.0,0.0,3.9163918,1.7081715,0.0
starwars,0.0,0.0,9.580058,6.9812207,0.0
stormboymovie,0.0,0.0,2.278329,1.070741,0.0
stubermovie,0.0,0.0,2.2523763,0.7044488,0.0
taosdfilm,0.0,0.0,1.6774684,0.9621222,0.0
teenspiritmov,0.0,0.0,4.78226,2.4975455,0.0
terminator,0.0,0.0,2.2037396,1.4459275,0.0
theaeronautsmov,0.0,0.0,1.1619432,0.83462393,0.0
thebestofenemies,0.0,0.0,2.6962473,1.5001172,0.0
thedeaddontdie,0.0,0.0,3.1415598,1.3048917,0.0
thefarewell,0.0,0.0,2.6598763,1.0936198,0.0
thehighwaymen,0.0,0.0,3.583461,1.4083103,0.0
thehummingbirdprojectfilm,0.0,0.0,1.1390963,0.66383076,0.0
theintrudermovie,0.0,0.0,3.7505808,1.3869333,0.0
theirishmanfilm,0.0,0.0,5.553776,1.3163093,0.0
thekitchenmovie,0.0,0.0,5.310194,1.2696859,0.0
thelegomovie,0.0,0.0,4.3672924,1.3692847,0.0
themustangfilm,0.0,0.0,2.4212565,1.2027096,0.0
thenightingalefilm,0.0,0.0,3.318517,1.5715747,0.0
theprodigymovie,0.0,0.0,6.292094,1.4973652,0.0
thesunisalsoastar,0.0,0.0,3.8705766,1.2716637,0.0
theupsidefilm,0.0,0.0,2.9899132,2.272735,0.0
tolkienmovie,0.0,0.0,2.9277542,1.3979292,0.0
toystory,0.0,0.0,3.330683,1.5873483,0.0
triplefrontier,0.0,0.0,2.8937192,1.0077791,0.0
uglydolls,0.0,0.0,3.6643536,2.7824125,0.0
uncutgems,0.0,0.0,4.1675706,1.173415,0.0
underthesilverlake,0.0,0.0,3.083963,1.1176704,0.0
usmovie,0.0,0.0,1.6254202,1.2977744,0.0
wavesmovie,0.0,0.0,3.2728136,1.3006041,0.0
whatmenwant,0.0,0.0,4.307582,1.8806164,0.0
wonderparkmovie,0.0,0.0,3.419851,1.3487973,0.0
wrinklestheclown,0.0,0.0,1.1390963,0.66383076,0.0
xmenmovies,0.0,0.0,6.288993,1.734093,0.0
yardiefilm,0.0,0.0,1.5451204,1.1355784,0.0
yesterdaymovie,0.0,0.0,2.4212081,0.7899926,0.0
zombieland,0.0,0.0,4.289816,1.3337219,0.0
