movie,feature_0,feature_1,feature_2,feature_3,feature_4
hellboymovie,1.5875895,1.4183671,1.6702293,0.991357,1.8254504
hersmellmovie,1.9110382,3.0483725,4.3534913,1.5864148,3.7769418
highlifemovie,0.97998273,1.1478878,1.4909518,0.84467685,1.4838439
highstrungmovie,10.785748,11.667156,16.31114,7.841601,20.456963
honeyboymovie,2.6665895,2.5620441,3.6427112,0.9927052,4.386754
hotelmumbaifilm,0.9032423,1.1849914,1.8501985,1.0051244,1.4468281
httydragon,2.0963476,3.375953,4.892205,1.6930659,4.5633287
hustlemovie,1.9171144,1.606989,1.6332042,1.2415884,1.8399242
hustlersmovie,5.1196585,6.272471,8.276947,4.4746904,8.21823
isntitromantic,1.4049218,1.6965948,1.9374311,1.1815115,1.8981982
itmovieofficial,1.6747508,1.291527,1.7887028,1.0272324,2.22202
jayandsilentbob,2.5098763,2.4169538,3.0033069,0.6428418,3.8151696
johnwickmovie,1.3666426,2.0738218,2.3780413,1.300668,2.8089058
jojorabbitmovie,1.8969426,2.100876,3.0207815,1.3887374,3.1468036
jokermovie,1.2721258,1.0458256,1.7831302,0.6630021,1.9118677
judythefilm,1.3460559,1.8097311,2.4215202,1.1763247,2.202617
jumanjimovie,3.0137584,3.0464873,4.2669997,1.9009646,4.461861
justmercyfilm,0.85685736,0.8521352,1.3630155,0.82111204,1.3100129
knivesout,2.160172,2.1152668,2.7275226,1.3138682,3.5984988
lalloronamovie,1.1959096,1.2246838,1.6330614,1.2359304,1.4325823
lastblackmansf,1.4707131,2.7442412,3.202906,1.9286271,3.0992837
lastchristmasthemovie,0.9945605,1.1164769,1.3765727,0.75757074,1.3435423
latenightmovie,2.4924998,1.511859,1.6503158,1.4481535,2.820483
lighthousemovie,0.97998273,1.1478878,1.4909518,0.84467685,1.4838439
lionking,3.0125604,2.3071795,3.7955744,1.9793456,4.1895466
littlethemovie,1.6852802,1.179667,1.890564,1.2528443,1.71851
littlewomenmovie,2.187794,1.8821244,2.435186,1.4024638,3.212974
littlewoodsfilm,1.4836226,2.1797745,2.9008405,1.5743645,2.8291297
longshotmovie,1.6822951,1.4805301,2.02972,1.2821614,2.3234954
lordsofchaosmovie,1.2516258,1.1866558,1.8632859,0.95066166,1.6994281
lucyintheskyfilm,1.6756136,1.6399149,2.647532,1.0089121,2.4692912
mamovie2019,1.7857516,2.8728495,3.462308,1.7507902,4.0215755
marriagestory,2.5067465,1.9528549,2.6248736,1.6532972,3.5016315
meettheaddams,1.7891662,1.739162,2.2604969,1.6058682,2.6123538
meninblack,2.6101308,2.335879,3.1071095,1.7495657,3.6293783
midsommarmovie,1.5393105,1.5858914,2.1025019,1.0897826,2.4210494
midwaymovie,1.5650706,2.1341221,3.1642332,1.6892762,2.8285637
missbalamovie,1.8001907,1.795268,2.2925718,1.2436776,2.6380882
missinglinkfilm,0.9500106,1.0791389,1.4393474,0.80632865,1.2839155
motherlessbklyn,2.1910443,1.9119072,3.061491,1.6972265,3.2551556
onceinhollywood,2.3714173,2.1218693,3.1319647,1.287543,3.1963868
onthebasisofsex,1.3372276,1.9239479,3.5488877,1.6187747,2.795593
overcomermovie,1.1794827,0.9273555,1.3969629,0.93178344,1.3130503
peanutbutterfalcon,14.750344,17.600504,21.169472,9.280882,26.741888
petsematarymovie,1.6654925,1.3814845,1.8660984,1.2860614,2.6504335
piercingmovie,6.6337576,7.275867,9.367988,3.8387282,10.120439
playingwithfire,1.781338,2.0252318,2.8833206,1.4878398,3.087471
playmobilthemovie,1.5119814,2.0715253,2.2380595,1.5947706,2.3270667
pomsmovie,0.876185,1.0436437,1.4550574,0.8275746,1.4751431
queenandslim,2.1571357,3.186182,4.61021,1.7524332,4.803614
rambomovie,0.8918468,1.0477651,1.3028512,0.7494019,1.3283323
readyornotfilm,1.1867217,1.2545347,1.8275633,1.0451876,1.7172247
richardjewellfilm,1.3401269,1.1041579,1.6269628,0.84159243,2.023867
rocketmanmovie,1.4708946,1.1976663,2.0852036,1.129743,2.0512874
scarystoriesmovie,1.1680715,0.9896298,1.4630063,1.0679854,1.7639085
secretlifeofpets,2.0064144,2.571396,3.7822516,2.0281863,4.456577
serenityfilm,1.0889705,1.284063,1.8235191,0.9273822,1.5953684
shaftmovie,1.4917336,1.1872969,2.0701733,1.021445,2.0387096
shazammovie,1.1628988,1.6931651,2.0426183,1.3584814,1.819787
spidermanmovie,2.58687,2.7146337,3.7355187,1.8909322,4.0142236
spiesindisguise,2.1913073,2.3088675,2.5008225,1.797788,2.6297398
starwars,5.312332,5.35524,8.70731,3.5446634,10.118072
stormboymovie,1.2150478,1.3703554,1.6768519,0.7896101,1.37508
stubermovie,1.3430443,1.5103273,1.6932918,0.9873315,1.5005125
taosdfilm,0.6884326,0.8191541,1.0652006,0.7407386,0.963791
teenspiritmov,2.2814884,1.6734138,1.7853101,1.7347214,2.7331266
terminator,1.872929,1.4362255,1.9060248,1.233484,2.5781558
theaeronautsmov,1.0103031,0.86685514,1.0027785,0.65428627,1.3163495
thebestofenemies,1.2116102,1.9259391,2.5594034,1.480443,2.4154942
thedeaddontdie,1.2405909,1.2841111,1.9555879,0.854139,2.118904
thefarewell,1.2169076,1.4250399,1.887842,0.9336552,1.951021
thehighwaymen,1.7781136,1.7766985,2.2984743,1.158289,2.8689678
thehummingbirdprojectfilm,0.6576929,0.6672516,0.8717214,0.5366295,0.86553097
theintrudermovie,1.9940497,1.7929903,2.2324033,1.0934514,2.6269062
theirishmanfilm,3.0930882,2.4082232,3.197257,2.0498593,4.3815866
thekitchenmovie,1.9055582,2.4764268,3.7003086,2.0973294,3.5490513
thelegomovie,1.6780194,1.7840331,2.84966,1.2272991,2.8460722
themustangfilm,0.9105883,1.0814697,1.3558201,0.90121996,1.3832096
thenightingalefilm,1.9423839,1.7343512,2.1536474,1.1728446,2.5805292
theprodigymovie,2.2309265,3.383335,4.781467,2.0200849,4.075242
thesunisalsoastar,1.7582479,1.742956,2.6546714,1.3803653,2.909543
theupsidefilm,1.6630551,1.4386907,1.8726797,1.1450113,2.2375057
tolkienmovie,1.7021749,1.3787473,2.0670686,0.94661313,2.350042
toystory,2.170751,1.7962382,2.1516435,1.4784104,2.6199896
triplefrontier,1.2889425,1.5052736,2.1068077,1.0265162,2.1199648
uglydolls,2.0431068,2.279306,2.963252,1.5181451,3.3880968
uncutgems,1.6241654,1.8527757,2.3233018,1.5368904,2.7946048
underthesilverlake,1.214752,1.767572,2.1324654,1.1256669,2.0658574
usmovie,0.90477353,1.0093074,1.4583282,0.9096727,1.6334639
wavesmovie,1.2646831,1.4216063,2.0366015,1.2989671,1.8936794
whatmenwant,1.8818305,1.7662866,2.3564909,1.7353626,2.5531826
wonderparkmovie,1.8077612,1.4072444,1.8600181,1.384838,2.60792
wrinklestheclown,0.6576929,0.6672516,0.8717214,0.5366295,0.86553097
xmenmovies,3.0704315,2.6572824,3.8727665,1.9769695,4.7623997
yardiefilm,0.78710276,1.0686859,1.4583765,0.8410835,1.3303939
yesterdaymovie,0.8913376,1.2394457,1.7720037,0.9085814,1.8325248
zombieland,2.5340478,2.9358401,3.657025,1.7594146,3.7991774
