Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std
tt7690774,32.77669902912621,20.15808013995465,28557809.906059824,57671975.15058262,0.33463865236453605,0.3429226799436457,5533.0131714681165,3083.3466997375176
tt7748494,42.615384615384606,40.603353196332655,79272668.42403395,154777992.6472559,0.3143095798499977,0.3542334840562158,6861.474169961623,2479.0867754875303
tt7813894,55.971830985915496,36.44172342942422,848129.9799423568,937886.6164860716,0.12927163665094735,0.1863312877202671,4610.130320826936,3218.947102252266
tt7838260,72.0,63.785578307325856,1905149.6440168384,3370752.2258917936,0.20893531305017607,0.23828413628374026,4612.625723589221,2307.398938131228
tt7906368,87.82857142857141,129.0385292880244,6984053.653148326,16332843.824483862,0.08113576671671054,0.08433000981875291,2017.5298714621692,1527.2399330938117
tt7947108,35.401459854014604,33.78732536814744,74122813.73524965,118297039.1459668,0.5690848966805762,0.26265453061809496,6084.1316063753975,2475.878018870495
tt7999950,37.1123595505618,37.10520669792101,4907424.835884668,8973886.83210768,0.34664976149403864,0.3472790826401683,4361.897256574132,2855.2047130219653
tt8141238,108.1904761904762,79.28467037779814,16230322.611211736,38444723.52742564,0.4812642681088497,0.33848170419297297,3921.56878209943,3350.3471724844317
tt8179218,44.95522388059702,56.16378841769392,41607009.34867469,51908613.59234045,0.2920330774853801,0.2501575988260381,6980.468271690955,2228.7759670116016
tt8242340,59.66666666666666,56.83024518402827,1894409.6311619768,2943072.3685304364,0.4475997798698993,0.3587312785587292,6089.849518141959,2763.6552890523303
tt8270774,42.02197802197802,21.821945815264783,8569427.372784104,16307118.378356654,0.1296867250749695,0.2345769457537596,3930.6871151942637,2719.8379683126004
tt8320292,31.201834862385322,18.326688723527226,21054719.519243047,50763654.45032322,0.3167253553437627,0.3017481282839486,4027.6621557230687,2695.289190746021
tt8331668,54.39655172413793,63.557451516575206,8941086.96156833,15357170.448503405,0.2512997252255207,0.19126450814057128,3136.543062267105,2180.8196443667766
tt8354006,67.73529411764707,47.67001081178657,14518445.657017767,15999315.86928656,0.3898888669388283,0.3533753050004864,5576.0981092187785,2102.2265658542974
tt8354064,157.1,126.06647717242942,997099.3945002856,1614278.139139505,0.14866361321296306,0.2176619947575925,2671.109997242696,2184.561537997947
tt8390458,31.39240506329114,15.761206759619265,54001619.0271784,101957356.78926528,0.3669491639987583,0.34543799568945943,7150.578334499433,2423.4165528619933
tt8396196,54.21951219512196,49.63673511556514,21647059.287702017,70446900.18739715,0.30022350789524777,0.26683016894702805,4215.820708374652,2876.816630292625
tt8413666,28.483050847457623,23.423779403413693,28174626.72657833,63575950.458741896,0.41341677769483137,0.3543492688411569,6935.563821733308,2601.6242390069433
tt8425500,31.19148936170213,18.734015368424217,3666074.861729227,7139483.174470518,0.2798118033456537,0.25223095155130554,4139.201528314228,1911.9992116683054
tt8427098,28.34848484848485,15.768680527650492,9440952.259828623,17142211.71854987,0.29915323952110123,0.3158989232630142,5309.0155176968765,2295.9103827405265
tt8442480,155.36363636363637,140.84115664449325,82032114.26417443,351291048.2325636,0.10379747098940953,0.1330834854417267,4746.1583073000065,3169.279879010075
tt8476138,84.30769230769229,49.24801380670418,4244709.402665211,5558502.465667838,0.1414798098537927,0.1728614493608753,5487.79075392208,2996.4826234469238
tt8529070,33.824742268041234,24.481008970042602,1525470.9851844737,2532318.747020748,0.2757546303769899,0.30605492918301275,3721.9793472102974,2574.3816607752624
tt8669354,41.450980392156865,27.49995631047524,10800459.92796813,19535990.13430308,0.4050305293040356,0.30064611461608826,3450.304874414859,1946.9745958739904
tt8677110,43.729729729729726,40.40269055931125,62398095.06662258,107999458.00400859,0.3051346973989141,0.2680835765903759,5785.389935512962,2031.091814745236
tt8688048,74.55172413793103,69.12436877900812,2865049.2307016286,3966872.022899626,0.31349523612772273,0.3041702136900881,4617.306610696686,2490.5605119311344
tt8696442,36.734693877551024,22.922028893179554,77790304.69607182,226089037.81284732,0.34429486028382394,0.2763816378494588,4889.409530486748,2895.374756573245
tt8705364,55.33333333333334,63.01598121817106,60465364.62608522,99008470.381486,0.21170472585187936,0.19792858931978544,6471.317246393684,1902.4702773063889
tt8709344,28.036036036036037,16.496206458765993,49123477.98283236,168483412.31043974,0.22075953683189414,0.25287951222986244,4645.498696182449,2140.8506863734124
tt8777272,49.2967032967033,39.717821865594956,3013539.8161920407,8517890.822383115,0.2309272012912072,0.25671337858520243,3752.213914724297,2584.969587773561
tt8792814,204.9,244.8989383398793,131973.85102293882,308706.0805181939,0.3806997257099835,0.3812267060757689,2115.699741889292,2154.187799194602
tt8852130,48.56666666666667,50.98868066106003,362993.40951595956,796720.3288712377,0.22152011010031572,0.2690534242455497,2225.593515033354,1861.1715324416973
tt8870036,55.13636363636363,38.96497508977205,442564.7652312392,1069731.0230512768,0.19217316117372746,0.2699081385972353,2809.542335232072,2182.001049990224
tt8890448,51.04651162790697,41.77066595522374,2654061.4605040257,3674736.425084349,0.3002752586321992,0.29814232997406176,3660.984735280732,2306.490845168637
tt8974572,128.78571428571428,121.47732214663924,26493594.10703225,88943115.33985548,0.3791680789552085,0.34942607411776755,3553.9529557918504,3241.2365115377675
tt8991310,157.2352941176471,106.58745617167524,891115.9454309588,2251187.692335315,0.06908312808903606,0.13676402081017724,2851.108429239465,1551.6412574921121
tt8991320,35.46551724137932,18.570662362838064,19460618.4472588,29932469.26127524,0.2861704176627726,0.2944489363930909,4307.199620827302,2045.476413967604
tt9001482,36.46601941747572,71.45408132866795,44371584.45269288,217311003.5220776,0.2505057140951026,0.2770920333931492,4272.912887888142,2782.570271512226
tt9038270,54.70588235294117,41.94431140828958,1526218.1058337218,5928224.419410042,0.2132719848693948,0.19175250477931985,3812.0521909533313,1857.944456515886
tt9050332,233.6086956521739,112.83105459450148,67694.65734914472,144018.4213374697,0.08321064959040038,0.15345391281130705,2631.758973804624,2644.828675491047
tt9069646,42.506329113924046,34.99109232677365,5307958.618190787,12622768.951630102,0.3102055705261385,0.30906768800275497,7231.320709074438,4372.1019015483225
tt9070794,45.0,45.05279553995415,27791525.386978254,29480234.78335069,0.35917815464472025,0.29148253832511306,5994.527706714138,1406.9317550332114
tt9141128,49.647058823529406,41.60131668797288,50521565.61175574,111131353.4947645,0.2540473724437671,0.22158722257435912,4549.544046738064,2651.817799078929
tt9165666,50.85227272727273,52.71224193088514,224067300.76628262,292481329.10542095,0.18544441310678805,0.2079581443216356,5021.125689662413,1718.812462553613
tt9248032,107.6829268292683,80.73758728863382,4386894.067095821,7284293.687555286,0.22334034758540047,0.2671539742170861,2670.0314247820543,2046.703680625836
tt9274824,44.97826086956522,35.842341447702424,11938889.270896647,18249680.89096347,0.1149017157989115,0.14025239821978952,5427.850511294013,3055.0415169112616
tt9284242,28.592592592592588,13.073182216983886,265787791.45406815,667046866.7375679,0.34255766993248643,0.32582044031273805,6977.961803826873,3117.384858528906
tt9296694,42.31147540983606,60.866298242603776,173970150.03483066,290657217.61544204,0.1559633907472856,0.2106313815039931,7911.430193483538,2403.9848705031895
tt9313558,57.596491228070185,72.79142509001926,90200.71360320249,172902.6209599268,0.1957760008118493,0.23899392426821645,2390.1603670769346,1814.1039863839303
tt9313816,72.84615384615384,59.585550847688616,4476565.571425332,5450751.483531203,0.2766529745877145,0.2512696482822092,6805.257507144778,3444.40940767283
tt9337248,53.26315789473684,34.09945532095191,23050245.30424265,31409326.914944027,0.13940876210372935,0.1855756529683392,6264.599505193866,2252.959918164522
tt9343826,66.54285714285714,59.843769389084095,3949756.6665536636,5842359.630171296,0.36089996797217055,0.2992038360225837,4278.6765493958255,1843.598185056245
tt9363072,51.5,52.96810710578934,43220830.418621495,160682354.49626455,0.3759131151830461,0.3008303224714587,6521.509876145894,3748.5007961040633
tt9389924,48.43636363636364,28.82155988231009,17909975.439014856,20912841.60135484,0.14287740266565258,0.2161234690417166,5473.79046360766,2221.8863344665233
tt9422468,40.06,67.57526470536389,247768401.58633155,464454755.20215935,0.4066366705802505,0.3983794055167986,6179.665987229727,3742.1056706286245
tt9471206,45.864864864864856,43.70581145238546,1022426.4209141657,1126593.8889910576,0.25217465581727955,0.34347595234454,4250.563802647868,2272.032444694569
tt9472442,41.53846153846154,22.330094851896053,131181978.60951117,201687641.534512,0.1667199063607718,0.2204561698163943,6206.987864063465,2599.697737737691
tt9543936,82.875,59.11056906340861,1182030.888639791,1461828.2502300336,0.1403072187765055,0.20432989013198846,3503.6743349243015,1890.0663459174955
tt9580316,100.32142857142857,92.92510562330312,39021053.49893255,73101279.71006727,0.2353637356837943,0.2799903699983001,6920.222678156598,3181.752890764571
tt9642920,41.670731707317074,28.350616149388536,5971662.823106107,17101600.83285153,0.31592309889581943,0.33043643883629714,4184.885639883502,3340.76894051458
tt9658782,63.441176470588225,46.59158670357872,11137047.069918783,19688764.53195967,0.2688444741432008,0.3281040646891283,5412.6357751298165,3554.9652993198793
tt9726500,246.1818181818182,132.44609070164645,284403.764621931,460006.64390196255,0.2004265120916168,0.2737913748745433,2664.7581484339044,4482.7057525389255
