1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
40-15dim,0.6749994627487657,0.5031369792479536,0.1320293645499992,0.027561234177326206,0.030079116592058114,-0.047763624226006406,-0.041237800764188585,-0.04465816741728412,-0.056077687517877464,-0.074126408971517,-0.08296180425347083,-0.12307832893735647,-0.12356708217472193,-0.13120603249790908,-0.12647155731730464,-0.12030656322775057,-0.12597169232182556,-0.13576369754836834,-0.16280173658788322,-0.13756260562935246,-0.14422125286286144,-0.220801496891438,-0.15144809858488048,-0.14979404278260203,-0.14308817632927148,-0.21592429860700363,-0.21300981991601528,-0.14900554112228506
40-20dim,0.6749994627487657,0.46864455707815483,0.09661741901301689,0.09755812761779149,0.04511929837545617,0.05081532232459632,-0.07685911838172983,-0.06908137702767923,-0.08054679962355797,-0.08100883932313542,-0.08091099952699324,-0.13349734286387954,-0.14159818689576784,-0.12977255830808,-0.12939570550221888,-0.12914139059612723,-0.1298010211649352,-0.12834930529991279,-0.14156938846621284,-0.1410092856539496,-0.13011851144000045,-0.1412621343747659,-0.12631875593651143,-0.18024750763479877,-0.177347361482525,-0.17827522559516742,-0.17399002116640191,-0.17961722680222109
40-25dim,0.6749994627487657,0.5031369792479536,0.1328454153117263,0.13453380645140126,-0.0461597201593997,-0.03195106098245458,-0.04598668627882285,-0.046213201270616164,-0.04410056037670083,-0.05210114979784663,-0.055451706710771126,-0.1412920679006688,-0.07584458290480503,-0.13677395569320075,-0.1377693727350017,-0.1349052697829857,-0.13700107065656245,-0.13745961558466224,-0.13387558245237924,-0.136250690305277,-0.13410251499460665,-0.17164163070418248,-0.14805454335109416,-0.1340313921715563,-0.13382071555397035,-0.1290270931320367,-0.13147490936318507,-0.12609789777439467
40-30dim,0.5864209706753843,0.5031369792479536,0.11253598943058893,0.010776544668685538,0.01289589690668946,0.015254000264693857,-0.06342275506842304,-0.08084668210160673,-0.07974307636088461,-0.12113092961088125,-0.11700538814082682,-0.11932375523730313,-0.12248336636764927,-0.1164315317203191,-0.13314344404947473,-0.11712390980084939,-0.11655948020474317,-0.14422235068635003,-0.1181275274297089,-0.14209142631183774,-0.11984333566927206,-0.11659381725812193,-0.11635303239200234,-0.13795215575712833,-0.11438788759964405,-0.13839038142383847,-0.13431683582987777,-0.11145748744505324
40-35dim,0.5864209706753843,0.5031369792479536,0.11007053547787818,0.11241294177354837,-0.030392771147155405,-0.028032813841598826,-0.0590399205639542,-0.049736706416437765,-0.0553264015609945,-0.05418868462661816,-0.05607461393854078,-0.051159779884097284,-0.09754918104599547,-0.09465623805164285,-0.10488835955932084,-0.14145246243245618,-0.10224085362459226,-0.11927524007833853,-0.10351611208967681,-0.1041370467363194,-0.11729662335219893,-0.114756756303115,-0.12764468293566228,-0.11635295100492493,-0.120821891958942,-0.11205833382568026,-0.11388247944753678,-0.11875079641960744
40-5dim,0.5864209706753843,0.5031369792479536,0.11910285679551814,0.12079155797832018,0.05441065278917216,-0.010688171006223948,-0.052744400104838794,-0.052593490269924416,-0.063812074143476,-0.05922766776769217,-0.10279130660990875,-0.12108075140894478,-0.12160861868758245,-0.15669538215992862,-0.1323562969603013,-0.15636778075903068,-0.12478571201536996,-0.15363298162617398,-0.15274788312379045,-0.15097987866536824,-0.15357158702566248,-0.15157103565463667,-0.15197448920389406,-0.151806193438745,-0.1485247920027599,-0.1508864414200837,-0.14770857542818613,-0.15096764640633867
50-10dim,0.6749994627487657,0.46864455707815483,0.13097255225134766,0.131912622022925,0.04825068961646104,-0.04735890048057678,-0.044316122820284506,-0.12118694796876432,-0.1198895632770651,-0.11741810360766994,-0.13967264197445523,-0.14050683141861453,-0.14034398983036736,-0.1377411265162885,-0.14754275710246123,-0.13969301068491327,-0.1530827510286711,-0.14890290667204345,-0.16571760874193492,-0.16653009131833965,-0.14664487092912948,-0.14857519008480008,-0.1641043554854286,-0.14639669524092142,-0.16158135459643214,-0.16550139464372385,-0.16306806469945762,-0.1629710125546422
50-15dim,0.5864209706753843,0.5031369792479536,0.1403469437188125,0.142704132538681,-0.006003086832197267,0.0010035025338053214,-0.050112047554237836,-0.10378550787338786,-0.11580935293359133,-0.1146258368981106,-0.1134217121709951,-0.10050560725979187,-0.14428328013102032,-0.1489910399622498,-0.13240412871262075,-0.14681429489547113,-0.1478086790545552,-0.14475190941401672,-0.15248577787071754,-0.12945347294102422,-0.14422806194707677,-0.14112372675891138,-0.15031550913531122,-0.1472111613004519,-0.14337391661669677,-0.1497371907457116,-0.14343343735032915,-0.13957795898936973
50-20dim,0.5864209706753843,0.5250168698094667,0.13346179509857117,0.13490182377759613,0.018689053154507487,0.0466167601934564,-0.039327398164305305,-0.03785297682054167,-0.08146089629142099,-0.09096187508270058,-0.08813907930364463,-0.08690922711584075,-0.10657676466612304,-0.10538409613154744,-0.10600753315862933,-0.12135584768034273,-0.12295356186647981,-0.12933455264826083,-0.10770762690970767,-0.15265083375634594,-0.16178610899296217,-0.1484738859001169,-0.11206103627173154,-0.1618297722200892,-0.11912220059351993,-0.11303946132292525,-0.14837491205860842,-0.11032455215571349
50-25dim,0.6749994627487657,0.5031369792479536,0.0873321882986176,0.08969436492154748,0.0260996928140538,0.028450251867607256,-0.07330565007855244,-0.06793186846809973,-0.0722158398442118,-0.07478243721622133,-0.0649077947466134,-0.08271311444475284,-0.07264205008280622,-0.07964285708735659,-0.07849898029148834,-0.06938427721529296,-0.0780111173789472,-0.14490235117179026,-0.14552413335874262,-0.1327873298922214,-0.13682398935550197,-0.076513769468527,-0.1377941617147982,-0.17464146465195113,-0.13221830260362877,-0.24930976789368603,-0.1736762342121118,-0.1289640488011795
50-30dim,0.6461097487704006,0.5031369792479536,0.1281156399845917,0.11935087484295047,0.12169708397810786,0.025449207556997595,0.016371905762992373,-0.06273261098030003,-0.026145514484812126,-0.06024527001484119,-0.025979547541640034,-0.09414728451913891,-0.11084638260181112,-0.0787580188140448,-0.10573496288324226,-0.11842819270874026,-0.13463276319475587,-0.12196567948570891,-0.12869482755075728,-0.09868566915915,-0.11520178516396284,-0.12806803601173355,-0.11925413438789981,-0.09454707052806324,-0.11280297883076662,-0.13048422410757016,-0.10705721036217289,-0.16064194430923429
50-35dim,0.6021410185939173,0.5031369792479536,0.13887374093338936,0.13647043388860788,0.02632723564505175,0.03546640342663146,0.021431606716762083,-0.052028213340362915,-0.12211019948858788,-0.12164265638742386,-0.1294271957383412,-0.1190145964506722,-0.1236521005837589,-0.1229355293096938,-0.12394845115694501,-0.12267900277035516,-0.12420348048821463,-0.13105399990868064,-0.12052876910143831,-0.12272343812024286,-0.12399337909004055,-0.12619927065975428,-0.12190931420602208,-0.12363647872207686,-0.1899793810494153,-0.12193565989708277,-0.25221829514423244,-0.24915241126635218
50-40dim,0.5864209706753843,0.5031369792479536,0.14777783811841236,0.15011940039006053,0.008124256483037325,0.010246103183265137,-0.052631041864621864,-0.05824106320478897,-0.04660592471332197,-0.1228576028486551,-0.12145165245317052,-0.10907802105643476,-0.12072122700793753,-0.12653124232532842,-0.13508605972225116,-0.1375668987819805,-0.14786366873386012,-0.11952741788857159,-0.13141378303851095,-0.13546101660982496,-0.13181721906130112,-0.11403673100172958,-0.14277766292406743,-0.14274015096334708,-0.14368939342145867,-0.14619130371962274,-0.1412487986005106,-0.1341175071958699
50-45dim,0.6031539714998905,0.46864455707815483,0.11574743410583017,0.12625580220813606,-0.00013726459832290864,0.01486180614103445,0.014577796076674553,-0.037590951656175736,-0.04025836233434175,-0.11344169509864413,-0.14177675310385987,-0.11227177896008211,-0.14073131967551958,-0.13955445349956896,-0.11604619523947289,-0.15359905798879864,-0.13532048125392004,-0.13514705073610925,-0.17026016542155792,-0.15077738838867305,-0.13498363444074116,-0.1504071684540315,-0.14446316160422476,-0.13351884128191002,-0.16675573910918223,-0.14695889283139846,-0.14626569270088477,-0.12793045967514463
50-5dim,0.6749994627487657,0.5250168698094667,0.15084786615445442,0.0011954604872188013,0.0033117320330077146,0.005668986412611208,-0.10130265122722994,-0.09791062544986934,-0.12215342733590383,-0.11999281920133774,-0.11669599924213414,-0.11816910689660497,-0.11406289392312513,-0.11935050613531252,-0.12004545719906576,-0.11672946174998228,-0.1778280843108352,-0.1778803675566065,-0.17737805423240913,-0.17342710565226457,-0.1723685407262302,-0.17237044319558406,-0.1733608041100287,-0.17306216138589722,-0.17230927981666697,-0.17097555801820735,-0.1702973811811639,-0.21744234176561714
60-10dim,0.6749994627487657,0.5031369792479536,0.11841666394907079,0.12010310018372594,0.037701808462118694,0.040735132270451835,-0.07703691696512675,-0.07663006219707046,-0.07578860315017992,-0.09933178493727207,-0.11456753227306553,-0.12717617961017183,-0.12605739152379283,-0.1267992802633441,-0.12162812358467703,-0.122962734665127,-0.12100611642704272,-0.12851553385368697,-0.11752348819943374,-0.1958087569925233,-0.25589643734078726,-0.18746947088619356,-0.18877184050606036,-0.19225017728482396,-0.24986613406823444,-0.18846853798042704,-0.1885941219885095,-0.18545655247448542
60-15dim,0.6749994627487657,0.5250168698094667,0.12752041594388955,0.1289630877988666,0.01768299031894985,0.02072067284076736,0.02042403070639439,-0.07776187222023904,-0.07813353716202137,-0.04985401851364596,-0.08256851587990142,-0.08333852607121899,-0.08765081066261216,-0.1767164038273902,-0.17407795201074266,-0.17561942554409454,-0.09740015891006733,-0.12679083920640954,-0.1721243492088028,-0.17283109072838276,-0.1714244355402102,-0.1523265623780375,-0.13251143357049724,-0.16923831160393382,-0.16540713066538124,-0.16439419000840186,-0.16482216289389254,-0.16512842658564622
60-20dim,0.5864209706753843,0.5031369792479536,0.11355232272816708,0.04673499436278321,0.011118875011155669,0.059822113210609436,-0.03855683690852969,-0.03236367675702941,-0.04037541925374872,-0.038184057563237096,-0.03673102687080553,-0.04544696283518139,-0.09539863630186736,-0.11777150058229277,-0.13173514346144846,-0.12311597020593357,-0.12018626869904553,-0.11714920464843072,-0.12121109605409074,-0.11271871046045968,-0.11757951966223229,-0.12433752309520947,-0.12018327741890214,-0.18612982872597567,-0.11841199044102224,-0.18061576863667983,-0.181357375437211,-0.17887335278113328
60-25dim,0.5864209706753843,0.46864455707815483,0.11662204057334218,0.12099803322270843,-0.011036467708666994,-0.04837725099256478,-0.04385820694345457,-0.04370720651620594,-0.04664737176024644,-0.09412275307712492,-0.1260414284930166,-0.14348677250401154,-0.14006518472675117,-0.13814279089774645,-0.13872518562957067,-0.1362615093963229,-0.13681886570557336,-0.13345465155134506,-0.14790569002387624,-0.13190368012407747,-0.15211715210021348,-0.1469528446960152,-0.12976228917715463,-0.1412225205337331,-0.1278359856507153,-0.13048241521287035,-0.14076806935624375,-0.13726511671021907
60-30dim,0.5864209706753843,0.5031369792479536,0.15876430604423164,0.016045305704701286,0.02846422164504264,0.03081797213581751,-0.011348139677836981,-0.009872820922072034,-0.12514809191629814,-0.06810655886264613,-0.07671679856096786,-0.09806157962503806,-0.12448677938522051,-0.12347040827781215,-0.12547506544198556,-0.1262783268128065,-0.1235392915326861,-0.12367048974633199,-0.12124390133287954,-0.11812739568137187,-0.15801573493135254,-0.12128266967556658,-0.11912026736755388,-0.12993628064119733,-0.154611528442694,-0.17754287405540495,-0.16769427931166853,-0.1611099419466431
60-35dim,0.5864209706753843,0.5031369792479536,0.12274704552522565,-0.01080932411804534,-0.005360654482372358,0.023852835904619483,-0.014884607910895015,-0.09475817692339697,-0.08210571828070386,-0.0934089191012091,-0.0793962074212507,-0.11276226326462217,-0.14746534909129913,-0.09303469494279515,-0.10521579092679315,-0.09506086897691873,-0.11822670138830202,-0.16317598635033015,-0.13959271961234465,-0.16159585367943025,-0.10267768171777426,-0.13283649312021045,-0.1293557490724475,-0.1573552857929471,-0.16874568583596125,-0.15443021761375159,-0.14940153304263104,-0.16391911749791577
60-40dim,0.5864209706753843,0.5031369792479536,0.129634719199531,-0.013198598438743237,-0.01083769969602015,-0.008475430495494488,-0.051858980146656644,-0.05329826324644074,-0.06744218688086688,-0.06582627973572373,-0.08856223712778218,-0.08270775916065133,-0.09210034108013511,-0.08324607540011285,-0.09219223517501982,-0.13383512829285302,-0.11711290774422432,-0.08061828731215744,-0.1290779729904217,-0.11654209821641448,-0.13305381023080284,-0.11540362465263271,-0.1615942415265982,-0.13191094204027978,-0.1723667603187286,-0.10270620812776554,-0.1802116088582022,-0.10647418652780391
60-45dim,0.5864209706753843,0.5031369792479536,0.11808795973523711,-0.015115765758382763,-0.014985467614038558,-0.010392141486029521,-0.013201785677804646,-0.05019253370111502,-0.10213384643653244,-0.09982159910335792,-0.10298377951830932,-0.1257280974730906,-0.09656292055018265,-0.09748931619709576,-0.1210915517808973,-0.09436977787834851,-0.10681167856768077,-0.1303741567357667,-0.12481583026327388,-0.12107807941017103,-0.12329774660394892,-0.11759525564925201,-0.12145718401395914,-0.11830890138040331,-0.12214963805355913,-0.1269000888445811,-0.12207549389728772,-0.11219721930223275
60-50dim,0.5864209706753843,0.4760831396791156,0.10566885364350198,0.0654906353050541,0.0678385210789705,0.07510485692211356,-0.07083527900465166,-0.07281985178456117,-0.06906893830606439,-0.06802891415657301,-0.11027553087986341,-0.11160503461483749,-0.1154903936995935,-0.10786689874788326,-0.1066294129558807,-0.11999419295494877,-0.10774820051141634,-0.11133306394319435,-0.10729667698982491,-0.12057014771665693,-0.11267945674522557,-0.10555281763564556,-0.14056146276531134,-0.17808891560934828,-0.17486292000416134,-0.11602530055426927,-0.12542511412017868,-0.11198380408296926
60-5dim,0.5864209706753843,0.5031369792479536,0.13706854227810858,0.13851063466381175,0.1415249111192302,0.023129799575807908,-0.04584299588629685,-0.04666792763491026,-0.04476602947277963,-0.1270411353587566,-0.12374985174862675,-0.1259580403580436,-0.12369542552456533,-0.12526349831783545,-0.12473191404654627,-0.17960747106880878,-0.17864429109841795,-0.17674986340362198,-0.15655092444689006,-0.17516547732710025,-0.15477437223473212,-0.15446103009830342,-0.15268985666582063,-0.17255100341310536,-0.1527001082389781,-0.17178688536908268,-0.18606384260888278,-0.18378461693158785
70-10dim,0.6749994627487657,0.5031369792479536,0.1442015845604984,0.1371927236487831,-0.025877487683545027,-0.023507098551295073,-0.04089481209579176,-0.09596352893730944,-0.0948695936381274,-0.12934984180247386,-0.13054460802137274,-0.10832065857305948,-0.12502400645710804,-0.12437710854726584,-0.1247344517589569,-0.1567144220954612,-0.1561933857344232,-0.1565697276088391,-0.1563216412919251,-0.15584818042474263,-0.1558551408697719,-0.15337872848915288,-0.1527381661246852,-0.15370666081560078,-0.15060252488708584,-0.1511484889529327,-0.14865127336685152,-0.15115077503561933
70-15dim,0.6749994627487657,0.5031369792479536,0.11124155858635912,-0.020055717239577733,-0.021199077417411463,-9.740327364927322e-05,-0.015777421430367256,-0.07112267175108028,-0.07472836075491271,-0.07004248832933985,-0.07212452548745794,-0.10492806580833688,-0.13848431119316132,-0.16211666943321154,-0.13178202860564983,-0.1459069836795349,-0.1457782827045055,-0.1448090475571585,-0.1567942419698774,-0.15960749155964507,-0.159933157861873,-0.1602377156282695,-0.15761497327668364,-0.15629261402883565,-0.15070173753677965,-0.1382082205198732,-0.15469814929401424,-0.14876663097723064
70-20dim,0.5864209706753843,0.5031369792479536,0.10929331898319546,0.11097859572846294,-0.014160886526293888,0.05022720223532042,-0.07423409809061807,-0.07476348218812241,-0.07355276087335601,-0.06883014026810545,-0.07825637703793488,-0.06937113091406785,-0.12797125702283954,-0.12655728295450133,-0.12388448141426042,-0.1251821927690746,-0.1269932724203147,-0.2562802216948273,-0.12329917622987334,-0.12477797511309505,-0.12173001262922001,-0.1276297309260991,-0.13015324903174308,-0.21269096247990849,-0.2089354934043244,-0.24618119387198278,-0.14639182958216113,-0.20787259121892884
70-25dim,0.5864209706753843,0.5031369792479536,0.12424597525707043,0.12659012017911353,-0.01948049236820887,-0.019583393290047175,-0.03862725048958872,-0.03516722379275075,-0.09441425860749761,-0.09527942267271766,-0.09404788642823339,-0.09438183073777555,-0.11500786669991236,-0.11709243461881214,-0.11997294951781254,-0.11513097550352573,-0.11349708810182066,-0.1141748872463062,-0.11488611413060103,-0.11414834459751919,-0.1173874358426464,-0.16503619584832196,-0.10592404780243038,-0.10792071565705626,-0.1349484531818767,-0.20376708824072745,-0.2006628121302882,-0.2083180021486917
