Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std,A_avg_maxabsnorm,A_std_maxabsnorm,B_avg_maxabsnorm,B_std_maxabsnorm,C_avg_maxabsnorm,C_std_maxabsnorm,D_avg_maxabsnorm,D_std_maxabsnorm
tt5467928,33.44144144144144,19.576914463322066,470281.0757549071,1629190.0314455526,0.2013763234247456,0.2854820352998237,1933.3045900818436,1556.697702084431,0.004715375273750908,0.006015398594578039,0.0004014305841792745,0.00022557495045052574,0.26674916194968423,0.7076683181950694,0.12566959244819564,0.20294526106023347
tt5471472,66.45454545454545,95.34708236596693,2006470.7656363712,3684306.360996532,0.2358154012399865,0.20792913869356427,2806.238668626453,2163.349147158702,0.00937035327898272,0.029297298424423232,0.0017127177194938194,0.0005101229499231222,0.31236820489029343,0.5154260012490349,0.18241247220321566,0.2820338572136878
tt5475734,38.59090909090909,33.04816378373516,599522.910978229,1003738.1966152628,0.2805875834000441,0.298616724126386,3891.177405354889,3235.5425718716497,0.005441470542993386,0.010154709433425738,0.0005117510458963826,0.0001389759264398954,0.3716747900277316,0.7402272956527821,0.2529361804566321,0.4218147370814176
tt5478478,44.9375,44.94228069146024,2912269.9373652814,4510209.627999563,0.2798850185306575,0.3385720068317326,4570.275807739959,3242.508352869626,0.00633636491821771,0.013809414788783107,0.0024859053075177574,0.0006244761468708303,0.3707441513759926,0.8392706126356025,0.29707926059918727,0.4227228596033625
tt5487854,75.71875,46.54348395250939,2883653.0820819833,10664129.79648357,0.2445019812614724,0.2383950525139877,5272.973435911958,4032.059743665038,0.010676642695995487,0.014301416521956864,0.002461478041514532,0.0014765377297977595,0.32387471122397443,0.5909465571149481,0.3427563489378388,0.5256559550340864
tt5496628,50.89655172413793,67.87988622284686,953764.8747271128,1730112.5771364402,0.2162109997223052,0.2638444915226308,2888.738279064285,2543.862293817597,0.0071766147383161205,0.02085745294285463,0.0008141309752189884,0.00023954851879071708,0.2863996223557093,0.6540320037467824,0.1877751514592652,0.33164100944506686
tt5503472,57.264705882352935,54.92310604704245,81980.09322409,142380.95115367332,0.4109148657128145,0.3239931022763615,3235.475516798985,2111.1235883886534,0.008074549616801034,0.01687622304036853,6.99779736218196e-05,1.9713830419825985e-05,0.5443102456010527,0.803131635074403,0.2103139317302458,0.27522525870132913
tt5521724,49.08695652173913,30.50931866692288,40136207.98869004,54010668.76211504,0.15164784669636575,0.2213516233230836,6705.309458209217,2925.7690567209333,0.006921454670295986,0.009374598483044012,0.03426015259869319,0.007478227643587831,0.2008773192884647,0.5486983825174229,0.43586174220820084,0.3814298461564623
tt5541002,46.914893617021285,39.36400223296906,172567161.4226102,283567427.928475,0.3487437693985075,0.3609432810013937,7012.622702439273,3562.0235909601943,0.006615185225186306,0.012095377141929198,0.1473028365192829,0.0392622758976699,0.46195653312237606,0.89472573768716,0.4558378651401228,0.46437777007196934
tt5572856,32.58181818181818,19.84227892803272,5303200.744744329,6926489.245057372,0.3618066489444399,0.2861812497973222,2651.5987219256367,1700.7225288279928,0.00459416500025637,0.006096937134834834,0.004526797021473527,0.0009590302162993151,0.4792600180220262,0.709401568930033,0.17236049220078903,0.2217216464968465
tt5575364,41.16901408450704,19.100907666282726,10825682.92376768,18078616.36300892,0.2706866022305863,0.310339181363482,5099.865141969011,3031.151810838648,0.005804993525734214,0.005869135983925852,0.00924077204946368,0.0025031352460961154,0.3585596512442021,0.769285557022458,0.3315038805679728,0.3951684997929575
tt5580392,35.72,32.79789017604638,281140.2688799156,631583.4432015454,0.2918089972099907,0.2731500220912121,2033.9694114411395,1685.6524432259946,0.005036661026508742,0.01007780786087345,0.00023998053119960187,8.744799633910745e-05,0.3865390137794999,0.6770990564965804,0.13221305545914191,0.21975697316778436
tt5581284,30.24,26.939977728275878,18390943.00388807,33653994.0911417,0.19282642394644425,0.28083846356241626,6275.074680968279,2635.3639428303823,0.004263959390862944,0.008277847076884802,0.015698456464163804,0.004659676221340349,0.25542370679287074,0.6961575812817008,0.4078954148171196,0.34356999605658195
tt5581706,30.52991452991453,22.309237920061086,1953380.2377073646,6686976.871983947,0.4295074511765858,0.35474885361876435,2934.822987266151,2476.1636268041084,0.004304838484195507,0.006854959635333152,0.0016673997963630271,0.0009258677302507185,0.568938546021843,0.8793706558745935,0.1907707717704844,0.322815195909089
tt5588938,54.06382978723404,38.02541381722265,3569623.1913939617,9791366.356316328,0.20484682755232408,0.19549174092509644,2519.631664396381,2400.3136855962907,0.0076232134499766,0.011684069073444488,0.0030470201692061436,0.0013556963509709608,0.2713462965672523,0.4845955066006027,0.16378230621738582,0.31292670818330126
tt5591786,72.85,105.76189058446337,12197054.893969167,52903765.56041028,0.1228043008165884,0.1903494704258684,2590.5892623680747,2622.3778651629154,0.010272137619853355,0.03249745659223453,0.010411371249615145,0.007324967661597558,0.16267028700066388,0.4718485682089417,0.1683947260419455,0.3418770129431338
tt5592796,30.15652173913044,24.813597711334854,25242829.41057065,64743262.62703444,0.2259744491615016,0.3058232107234699,5588.557574442049,3401.6428246666674,0.004252188626498934,0.007624474279582643,0.021547207147038627,0.00896424479478332,0.2993325824542535,0.7580911246145509,0.3632701005089311,0.44346907569868327
tt5604902,36.6231884057971,20.65598235924336,1018414.0254362158,4614315.69570771,0.2746926872433445,0.32300254171598697,2842.48705165242,2220.4324482086813,0.005164014157613805,0.006346963791777033,0.0008693153057689475,0.0006388905003910442,0.3638662324831419,0.8006761799523516,0.1847687069864717,0.28947575516102575
tt5605556,42.36363636363637,25.723256994658023,5175234.276013576,22611470.178929146,0.06712614051530068,0.1060401579664335,2758.6766031092925,2536.3155281782165,0.005973439983592268,0.00790398529163201,0.004417565208954843,0.003130746669680899,0.08891731372811869,0.2628580820170852,0.17932082000304014,0.33065714448477707
tt5611432,33.111111111111114,45.658420450391105,3535100.432916022,9253143.88429414,0.3699191967432398,0.3344314013802981,3817.8567987742217,3335.38713029998,0.004668797392993671,0.01402946305570817,0.0030175516410902007,0.0012811749599027623,0.49000614393099046,0.8290066557703356,0.24817015921284202,0.43483138119192727
tt5618938,44.1304347826087,45.411935174937256,6984703.224912661,10502914.068450604,0.2585015001376755,0.26440372042850785,4603.89102532716,2760.856988148189,0.0062225655361828405,0.013953725524018629,0.005962122739884235,0.001454216067400516,0.3424188968780615,0.6554182506218001,0.29926433309935757,0.3599304100336591
tt5639788,43.36764705882353,38.1486660054199,1508498.5406501389,3699445.379644122,0.2636419400681626,0.2465832326104068,3106.7285688663537,2632.990670110812,0.006115009455558873,0.011721940773862318,0.0012876500493555097,0.0005122190733435864,0.3492280789119293,0.6112438610480158,0.201945060855658,0.34326059465450154
tt5647100,43.42857142857143,51.21762292374749,2299716.3646366918,10660870.650975933,0.3490733385481448,0.3325623487108429,2564.6297082564683,2513.1005221983905,0.006123600032229474,0.015737639224524515,0.0019630313259380856,0.0014760864739146481,0.462393090374863,0.8243735468679759,0.16670729065174433,0.327630625307173
tt5667334,41.945454545454545,32.45663858796459,2430879.352493591,7508241.788954214,0.2732728335338515,0.3135674274406948,1795.5607571219882,2233.666938961487,0.0059144746962005845,0.009972951483879484,0.0020749916780606423,0.0010395787089435772,0.3619854513632108,0.7772879080978304,0.11671590173690191,0.29120112366207196
tt5670732,42.74285714285714,66.01414402144707,772765.3017803772,1884505.0731525281,0.21075766960652906,0.2620703490270277,3805.177284603653,2259.11567146824,0.006026911610667956,0.020284166328297864,0.0006596302562870738,0.00026092544779626753,0.2791759765294319,0.6496341633195091,0.24734595934985557,0.29451885173176684
tt5684374,55.06666666666667,37.74587541852899,9282693.419639356,15346283.963183224,0.2929730352982701,0.280876767468182,5947.01301205977,2921.354327623274,0.00776461740928746,0.011598175308429434,0.00792368061211328,0.0021248210324017348,0.38808093379892106,0.6962525310761601,0.3865705928303979,0.38085430194641107
tt5687414,53.941176470588225,44.224322012207786,255795.8565686399,471959.6146388899,0.13359505694185322,0.14732036624654454,3272.157746022265,2830.815307717817,0.007605918848080686,0.013588807622202709,0.00021834661317841807,6.534674570305017e-05,0.17696404857235867,0.36518569621406305,0.21269836759215296,0.3690508124145341
tt5691084,30.72448979591837,16.671973679572098,6096300.731635313,8701020.89808224,0.3067768564469587,0.2754548785752504,5110.3514322472165,3244.1593578318034,0.004332274364906708,0.005122797426981339,0.005203784906940021,0.0012047289266878163,0.4063658923307617,0.6828124594784086,0.33218551543933045,0.42293809961599443
tt5697990,96.33333333333331,98.51925925647456,625913.967829761,2722214.085786859,0.18498557310355065,0.2629548357803961,2332.6677408968553,2472.754978478224,0.013583380334649368,0.03027201323173687,0.0005342783767102217,0.00037691324870938847,0.24503747888015412,0.6518266769484827,0.15162918756798235,0.32237081353257957
tt5705306,60.21052631578947,69.37091681477902,201005158.54606912,574626253.4606874,0.17660915219907408,0.1854265371436903,3783.3266139410016,2288.999056304477,0.008489921928340308,0.021315601919496763,0.17157742970769385,0.079561798286327,0.23394181868332894,0.45964533478051717,0.24592561157279946,0.2984147213850931
tt5710532,66.51020408163265,72.12124781000837,33028571.75455509,68742178.35206792,0.20854413533103952,0.2372314935422292,5107.585217218703,3130.7810484512397,0.009378201365148428,0.022160696136684224,0.028193094592962237,0.009517928035608135,0.27624386215326296,0.5880622641688076,0.3320057046029828,0.4081570727249055
tt5725010,38.634146341463406,36.12158067035447,13119023.769830808,59424470.15255831,0.34741146158469466,0.36760687180894747,4221.2910119439475,3532.843069062277,0.005447567166026989,0.011099078253903534,0.011198361250941783,0.00822781360767249,0.460191717940782,0.9112438071865917,0.2743943834808616,0.46057353201950935
tt5742712,38.57142857142857,21.790280551902317,3377142.080273259,5199723.430715552,0.28401674687421885,0.2533023236345513,3682.6334232851223,3286.495556063909,0.005438723712835387,0.006695499602501276,0.0028827188420548705,0.0007199450847359899,0.37621716356682555,0.6278995074877721,0.2393803044872268,0.428457431205556
tt5748106,38.5897435897436,39.67930284535287,1852785.2038770984,3724964.4085187856,0.3672970125479944,0.35850887739382314,3627.2127472574684,2591.923809395185,0.005441306202727524,0.012192259562504549,0.0015815321625629736,0.0005157523957693565,0.48653271952506316,0.8886912062849716,0.2357778231165578,0.3379067454404264
tt5762764,52.48,77.04394590102456,3987958.8785692514,7738251.189944725,0.34508126743079925,0.2795790380774534,3664.106921228186,2287.2204017628424,0.007399887196841511,0.02367329360109618,0.003404110317935273,0.0010714254292341215,0.4571050723651717,0.6930356492347344,0.23817603591261627,0.2981828398130932
tt5774832,286.0,201.2212712413874,1674.7930783277066,2266.3936069883953,0.4669231692280355,0.395896342275974,3371.6872741184166,3301.55029730987,0.04032712915961647,0.0618292609130217,1.4295985921467976e-06,3.1380110099506295e-07,0.6185005365489947,0.9813692774880923,0.21916803372576263,0.43042010410490233
tt5775536,257.22222222222223,305.2702910819918,212202474.68477404,170900066.15366176,0.12464008938224255,0.1037805698455912,3230.242980218392,2040.1618334991958,0.03626934887510184,0.09380040370414078,0.18113542680886346,0.02366253979616999,0.16510202799720688,0.2572568927036818,0.20997380387717657,0.26597403937207226
tt5784346,30.063157894736843,21.581576219844646,398986.31635637814,790432.9924323566,0.35638880198338263,0.2949350762414263,2435.457097154564,1971.8259985070486,0.004239023955828658,0.006631371021457814,0.00034057358101721675,0.00010944204154268327,0.4720833742544993,0.731101027640157,0.15831075061561975,0.25706515882726233
tt5798156,152.61538461538458,102.31364933495769,136291514.21029657,161700346.46473467,0.22790338479641725,0.18771230216103227,7371.152399773717,1659.0720123924075,0.021519371773178874,0.03143791548809863,0.11633804758206107,0.022388761861776945,0.3018877088728809,0.4653114128015481,0.47914318452732146,0.21629170661834915
tt5815216,48.43478260869565,23.887100551947032,2030455.9196641652,4584549.813607844,0.20796160838580768,0.2291859159569314,3281.165898937113,2782.8039830003618,0.0068294955737021506,0.007339789493279689,0.001733191378523266,0.0006347691657092722,0.27547222936242116,0.5681184510573591,0.2132839198694959,0.3627916197558793
tt5817056,41.670731707317074,28.350616149388536,5971662.823106107,17101600.83285153,0.31592309889581943,0.33043643883629714,4184.885639883502,3340.76894051458,0.005875737691387066,0.008711293950840186,0.005097394343910354,0.0023678592957460517,0.4184812814029729,0.8191037264256,0.2720279440210725,0.43553300288605334
tt5822154,39.360655737704924,22.76755873425056,5043136.33757023,13191870.800770415,0.1857020243583764,0.21174348201242826,4391.417069481452,2524.694507072113,0.005550007859236453,0.006995787873956073,0.004304806785679851,0.0018265245580917203,0.24598651185757853,0.5248812018841438,0.28545299908920263,0.3291421225514841
tt5823720,49.32142857142857,37.96055619364148,67842681.57542612,461362932.6349359,0.3643621902285879,0.3422722570945341,4938.3034483865995,2637.322748564458,0.006954516155023769,0.011664140271157041,0.05791031938377469,0.06387954668277321,0.4826451652145115,0.8484429932291048,0.32100196985410934,0.3438253637753985
tt5824110,675.0,742.442253646706,368104.9066282994,434989.21526357904,0.4523169800569388,0.24280256989708365,3486.0412651849238,2190.4491030902686,0.09517766497461928,0.22813023459386786,0.0003142132978024975,6.022788550488021e-05,0.5991527370936899,0.601872149720575,0.22660132671326036,0.2855668537767894
tt5835994,45.30769230769231,35.989602377491494,315124.1349744959,674602.6753939787,0.3813375300781656,0.337493941654904,2964.879330482136,1762.8084026445727,0.0063885634951624795,0.011058525283266096,0.0002689890623149968,9.340436789977651e-05,0.5051312132348396,0.8365982463349009,0.19272450861144233,0.2298157252977511
tt5844488,29.387755102040817,21.50777394009879,3224029.4639514294,14051852.935021795,0.32281900398113617,0.2884757085492279,3141.934899659112,2747.115179946167,0.004143789495493629,0.006608693794630694,0.002752022349714358,0.0019455962584936483,0.42761580561669066,0.7150891974507692,0.20423355965973677,0.35813890301899287
tt5848272,43.89873417721518,25.408358505460296,270742421.66936743,646538920.8822216,0.3285978775628212,0.3339164333860987,6532.1904938954685,3288.5601889639915,0.00618989483604275,0.007807226431449847,0.23110495849398757,0.0895187069816156,0.4352706761531652,0.8277301252384,0.42460858023777304,0.4287265955155821
tt5859882,65.109375,84.67439791406477,152656.42387157498,362953.7422113585,0.2912221609267644,0.3316275334901353,2627.694670894215,1952.578101323681,0.009180678934010152,0.026017902625221648,0.0001303070877668542,5.025397334558654e-05,0.38576167270935774,0.8220562763105956,0.17080666960791324,0.25455582800888404
tt5862542,61.815384615384616,36.625292777067564,5338657.634577883,7499303.660226886,0.2340160439032328,0.2296304738549825,4942.182315953595,2221.325925203384,0.008716213284741203,0.011253853875182912,0.004557062921448804,0.0010383411504599925,0.309984721800205,0.5692204452326625,0.32125410586454745,0.2895922369427477
tt5881528,58.07017543859649,54.909769574330426,764590.4709174213,965103.5286377759,0.12752077225607766,0.17550080385377245,3514.757406016511,2559.415014417331,0.008188124004314226,0.016872125142338743,0.0006526522439917346,0.00013362663437053413,0.16891786756250454,0.43504088996229245,0.22846794707587886,0.3336686034590385
tt5884348,41.794871794871796,37.972445804401104,119762.29606906426,758804.0811669524,0.1338172926840548,0.20483468027555865,794.9739189600161,1508.723175243937,0.005893241933851071,0.01166779359190825,0.00010222875414768176,0.00010506275493167501,0.17725842875062073,0.507755290263334,0.051675276061089195,0.19669086570727037
tt5890460,40.62162162162162,42.270270270270274,5843727.241738746,15653503.152149815,0.0810137916709883,0.1616138535939487,4229.832274571468,3463.998590011445,0.005727809027301413,0.012988386134730518,0.004988188896756915,0.0021673580919165784,0.1073133160198857,0.40061716615456844,0.2749495867317617,0.4515983400122116
tt5893100,34.81521739130435,18.054825530941613,3644298.6272308636,8857079.763177412,0.12583073687460866,0.20606721352800428,3076.523076568793,2335.44075624908,0.004909083106500896,0.005547706321527649,0.0031107629081282436,0.0012263365783931081,0.1666791956371993,0.5108105603890414,0.19998162895454671,0.30446928349224994
tt5903926,45.04615384615385,78.7110452163688,56427528.06212025,105345330.40812658,0.34878240610071204,0.324803514700075,5829.054689340644,3396.010003721937,0.0063516855395027985,0.024185543215167492,0.048166376921308596,0.014585939778874459,0.46200771246540057,0.8051405292464353,0.3789030093476743,0.4427347299643746
tt5918734,50.2542372881356,49.85898529100627,19519358.66277632,28894714.737738565,0.1370467809432233,0.201299079448514,3710.743031621887,2749.3025641013533,0.0070860458669113925,0.015320170633044264,0.016661668850325453,0.004000714293264003,0.18153630646736968,0.4989910516013248,0.2412074987336389,0.35842407029830403
tt5933040,48.76595744680851,61.89256744500393,812625.67156723,1800483.252777778,0.3907614932565628,0.3614472461124113,3622.389099392356,2628.417773169102,0.0068761925333909344,0.01901772947524668,0.0006936549541838641,0.0002492919258608427,0.517614479575838,0.8959749936768346,0.23546427404393255,0.3426644302467336
tt5933582,47.511111111111106,30.926164558848672,49498023.25375018,110523815.0556316,0.21930790833997404,0.24704524789179724,5643.03893038841,2226.5880200281586,0.006699254245785548,0.009502682722117739,0.042251371392260234,0.015302944176902407,0.29050188107385816,0.6123891295298612,0.36681152374504644,0.290278251450579
tt5935310,31.323809523809523,16.703860539291494,4007588.536441565,10187603.025009057,0.21873388265034105,0.21569837398149436,4561.6037395128415,3477.623886151361,0.004416780812719899,0.005132595302509729,0.0034208661378760884,0.001410558623131893,0.2897415093030208,0.5346848021192788,0.29651555465994944,0.4533746574554992
tt5941336,33.89411764705882,21.74073083322246,2380764.0719608744,8665865.565261606,0.28258189651572496,0.30550346889567304,3724.0849514858032,3081.2191322714693,0.00477920440595866,0.006680274460221221,0.0020322134176165812,0.001199861377595308,0.37431651743255206,0.7572985312687174,0.24207475660928687,0.40169573087010557
tt5960374,50.64473684210525,59.47881178408441,2000089.7958022354,7895660.485453228,0.12900125944437418,0.21042449225128426,2869.500862105671,2824.839568671316,0.007141107845756522,0.01827605476253579,0.0017072709418533719,0.0010932200592953412,0.17087896562030538,0.5216116186860101,0.18652467165316144,0.36827176075974194
tt5960386,42.06172839506173,24.58010119569137,459747.0400044057,1012097.2389409542,0.14467197090190215,0.15781389512679753,2215.8520879760026,1718.0593636709586,0.005930869768057209,0.007552727804178043,0.0003924387613246101,0.00014013330558047279,0.19163686345735187,0.39119762346833326,0.1440358804556706,0.2239818338591408
tt5963314,30.97297297297297,13.514729675004926,1472082.3932240356,3412809.0726112463,0.17468952362026915,0.21527772961692174,3515.2096964593584,1950.7016609120385,0.004367311473910458,0.004152671047597319,0.0012565653298367556,0.000472531885533523,0.2313990206724087,0.5336420861048624,0.22849734707622665,0.25431119818210723
tt5970844,40.875,37.786819792091535,2421713.1017131004,9865462.228300067,0.2665950083528466,0.24098955238918546,3165.6887293290074,2091.175382705129,0.005763536379018612,0.01161075628627686,0.002067167392553003,0.0013659555425500367,0.35313980237933096,0.5973779438090714,0.20577761749160342,0.2726246293018605
tt6010972,39.47222222222222,25.907941844486288,18125038.15421619,118915089.0552788,0.34212365590959604,0.24529611430848275,3960.994672913661,2839.625441151601,0.005565739174030206,0.007960733406263567,0.01547148084332144,0.016464786061613487,0.45318733078941736,0.6080532825477466,0.2574744759766288,0.3701993814830826
tt6043142,40.08490566037736,32.29788179412586,437801.27235407615,1382522.0219956446,0.14774738911372942,0.21191005068894453,2057.637713181595,1633.0553464533014,0.005652129957752025,0.009924170283127629,0.0003737059166869796,0.0001914217068537536,0.1957106553346591,0.5252941013334925,0.13375155376350792,0.21289993758454198
tt6046314,39.766666666666666,37.40084669273322,549815.1362130976,1096720.941793087,0.1579370548208816,0.1813887417858476,2212.1852543313194,1629.226015465232,0.005607257003196089,0.011492158330313222,0.0004693206312125949,0.00015185016316575552,0.20920819437849822,0.4496362291388979,0.14379752717597183,0.2124007111926618
tt6058070,233.05555555555557,248.48730623117288,36.91243486108965,152.19366042576038,0.2870659320873816,0.30251696677077666,4045.658364833236,3404.2794247648494,0.03286175346243028,0.07635269569542939,3.150834905695654e-08,2.1072481875526612e-08,0.38025620642155566,0.7498954281845188,0.26297782589535124,0.44381280685118674
tt6061074,32.817204301075265,47.31840130289153,5989962.676300254,11701018.445840755,0.37475298608617535,0.3272649899214535,3599.944782335321,2296.960230528198,0.004627355372402039,0.014539525379669667,0.005113015046372874,0.0016201036129586868,0.49640912733212117,0.8112421672299334,0.23400533777915275,0.2994526124149415
tt6064520,41.595238095238095,29.988140134940586,9362071.624708133,16368916.19919028,0.2772766575469921,0.2967117670521237,5501.722689631609,2631.072012888085,0.005865092794026804,0.00921445595319416,0.007991437621430975,0.002266412996208267,0.3672890376137483,0.7355051849687904,0.3576256176683084,0.3430104610605288
tt6065046,44.4375,44.33603042391143,288879.20625893236,368522.20363255823,0.1434463132618905,0.17538340574554734,4693.567003016797,3156.201871362858,0.006265862944162436,0.013623132266365792,0.0002465864660610008,5.1024973281093304e-05,0.19001332031806858,0.4347498771785294,0.3050934940222999,0.411471162246112
tt6068406,44.173469387755105,55.493707220049494,37103292.503773175,94109361.89649376,0.2717598780044447,0.3086432123227448,5359.347594037307,3537.248966329791,0.006228633585413861,0.017051551665346783,0.03167126459608288,0.013030226208723055,0.3599813447598482,0.7650814971855266,0.3483708834014481,0.46114792483191147
tt6077540,41.81111111111111,29.492332127537626,3590279.0706012286,6412428.254441087,0.17407233332111668,0.17872953808309125,4321.97472814997,2839.4322078546743,0.00589553174155543,0.00906210902454511,0.003064651968749851,0.0008878541838852645,0.23058147175572127,0.4430444510955219,0.2809390747036994,0.37017418983422373
tt6086718,54.523809523809526,55.77857503653689,847164.0959516512,1916430.6304930327,0.3391301304309994,0.2707979404946476,3501.518425999317,2118.527958171057,0.007688072408884592,0.017139083000591124,0.0007231368546728723,0.00026534580753097563,0.4492220165006743,0.6712685893501968,0.2276073805455319,0.2761905596434866
tt6095984,34.7,18.75459943587173,1588460.003836162,4888643.774271065,0.24082649879107595,0.27792920436649016,2692.7719964164194,1700.5100506468116,0.004892836999435985,0.005762725852420807,0.0013559049261375887,0.0006768735112950639,0.31900605610074495,0.688945952149898,0.17503685714170883,0.22169394590996203
tt6098526,47.28,50.605285626437606,426646.29630804854,1104344.058105747,0.2270709733576219,0.2915375967976859,2782.1617848133283,2086.0290107468627,0.006666666666666667,0.015549486340445326,0.00036418406096808944,0.00015290564721078196,0.30078507153240447,0.7226791717376342,0.18084741505094878,0.2719537014786968
tt6098734,69.33766233766234,44.86331633948714,1861439.3117800555,6289581.553001158,0.1588495015073021,0.1785422351721662,3471.405768169201,1812.841314405223,0.009776884142366375,0.01378515141199967,0.0015889192843719002,0.0008708450332917424,0.21041684882598788,0.44258015450387056,0.22564998311500986,0.23633847041729011
tt6098740,113.96,130.56262252268064,37264764.40833127,103666149.0883368,0.09898954291219114,0.1744023685454767,2865.50603624262,3534.968674800089,0.016068809926677946,0.04011797760565388,0.031809096553006184,0.01435344311752861,0.13112453919378952,0.4323180290773637,0.18626499806593336,0.4608506453028358
tt6098808,2161.0,0.0,1681143.073026544,0.0,0.0,0.0,3569.477510709721,0.0,0.30470953186689226,0.0,0.001435018929500151,0.0,0.0,0.0,0.23202488957257422,0.0
tt6101746,55.63492063492063,40.81055791939279,11973389.18788791,14396734.63457101,0.2283309401593974,0.24997231957465485,4855.574358508237,2185.3530763565273,0.007844743462340755,0.012539860314157127,0.01022045084119994,0.001993348006776861,0.30245406162390165,0.6196449132182071,0.315624373865376,0.28490248941467583
tt6102318,45.04166666666666,45.569067694605685,3109406.893020522,4835307.280590838,0.3848724963844706,0.3781294441288613,3782.9659726822138,3249.9733973713787,0.006351052829479224,0.014002007634038922,0.002654180850276892,0.0006694886288154879,0.5098137364018671,0.9373277288908027,0.24590216899668166,0.42369607065339865
tt6107562,112.4,132.9512692681044,9394783.563054886,18350078.26273718,0.2503898491196676,0.25237259195688644,3694.556956209796,2715.763164800396,0.015848843767625496,0.04085193710178824,0.008019360438650645,0.0025407214106309395,0.33167395887202766,0.6255948382919863,0.2401553636945931,0.35405156937033194
tt6116830,33.34722222222222,21.349707077239973,1385638.9757005905,5232186.151144956,0.19837325520099025,0.24601554978651574,1596.4082187496851,2001.3337004200657,0.004702089991853105,0.006560124588974118,0.0011827774753304127,0.0007244398191813356,0.2627712070524005,0.6098366581435342,0.10377049289617109,0.260912051040186
tt6127136,59.746031746031754,57.6912879599267,212485.48162964665,551906.5946278633,0.1522771085477848,0.1837408796129618,1604.4143759175292,1555.6425642930094,0.008424426360128561,0.017726802309103534,0.00018137700072936333,7.641607199501166e-05,0.20171085854798776,0.45546683567261115,0.10429091296526977,0.20280770370773796
tt6142146,49.63333333333333,51.37670245895074,706534.8295528651,2868103.5643484327,0.13250976882617635,0.1986556599483193,1845.2809950056726,1944.652443986921,0.006998495957886821,0.015786519594016887,0.0006030961142017659,0.00039711286401674484,0.1755264431458253,0.49243840029343355,0.11994784049260798,0.25352256728322814
tt6144460,53.43037974683544,42.20644966739892,53011159.26661171,115614544.29233772,0.28353997687883065,0.2326964068250124,5292.087200184878,1560.8033235876053,0.007533894493349611,0.012968775977801206,0.04525017426707384,0.01600779810625534,0.37558561962685444,0.5768204457942432,0.3439987910127459,0.20348050719483016
tt6145054,37.91566265060241,21.95954924114216,4391469.004502612,9150239.688639747,0.18134674821536567,0.2004881748770087,3011.7220676294733,2426.198189754864,0.00534625812896255,0.0067475107933999785,0.0037485454098973832,0.0012669270155943292,0.2402173814978135,0.49698093746671324,0.19576940268383194,0.3163012474061975
tt6147874,45.577777777777776,66.44245258998826,34799085.42479083,91289531.24060927,0.26507797042719844,0.240834551110748,5816.027834422583,3368.438271953601,0.006426646612771824,0.0204157727040664,0.02970440000919492,0.012639797131572594,0.35113028811057057,0.5969937182520597,0.3780562314747861,0.43914022841528433
tt6151592,101.85294117647058,89.63065794855383,344067.1122830225,607968.5531158566,0.08558305094314021,0.12956411133535115,2556.130839072358,2062.4570498850603,0.014361666832553664,0.02754081266815441,0.0002936947051482723,8.417831781287233e-05,0.11336589489732674,0.3211705306459376,0.16615484307979062,0.2688806464183633
tt6155374,68.66129032258064,90.5397691176836,6563268.149291305,29261254.79580337,0.3716751713349225,0.30777755679003005,5407.557070607587,4277.692338690738,0.00968151301784837,0.027820155261153126,0.005602386962022558,0.004051464821956312,0.49233216092628707,0.7629356634053762,0.3515046189254875,0.5576788526433292
tt6173990,30.81081081081081,18.88634260995029,6466827.802164562,15715727.207585253,0.24673888897925866,0.2553418314597952,3632.598518914708,2630.899331728858,0.004344445968811451,0.005803206578108309,0.005520065756936013,0.0021759735314606232,0.3268377867679634,0.6329551498546211,0.2361279116295922,0.3429879487751361
tt6175086,38.75409836065574,19.50590977089572,1353116.3287719898,2024174.6857572237,0.1354283150833356,0.20497382556738733,4205.8883011904445,2534.5052531929064,0.00546448087431694,0.005993580982419079,0.00115501623672508,0.0002802638707761783,0.1793924376925951,0.5081002111426802,0.2733931690871647,0.33042114058434563
tt6181262,189.875,140.72174449956196,40507.33679747114,53868.305456171525,0.2557533602683331,0.383415047654298,1457.2269276832658,891.8015029470564,0.02677312464749013,0.043239571060862174,3.4576947090743717e-05,7.458516256294547e-06,0.3387786277808777,0.9504299689444137,0.09472336384342821,0.11626334938835974
tt6182908,49.941176470588225,55.364535886341855,34489842.29873885,131383585.75115553,0.34477969694082833,0.2687966662480078,5489.378794723418,2233.0897483304293,0.007041903055638498,0.01701186118906154,0.029440430959313,0.018191153440543114,0.4567056029831688,0.6663077224470331,0.35682323388962506,0.29112587584539906
tt6193506,38.613861386138616,48.5374144340341,504520.31433760974,788787.9540102113,0.3619714530023653,0.29422647906361354,3911.6517871997535,3466.627535073417,0.005444706907238948,0.014914091549920116,0.00043065710052175025,0.00010921427225033412,0.4794783224561814,0.7293445186094789,0.25426706604769356,0.4519410731846192
tt6200656,56.470588235294116,34.33420117378901,3966322.987659542,8351952.347391145,0.15799965623935833,0.18144551949501286,3956.9469338205413,3512.7055064257625,0.007962575893301483,0.010549870148011195,0.0033856419831991115,0.0011563974739375717,0.20929111810871404,0.44977697279694895,0.25721136289823515,0.4579482163266089
