Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std,A_avg_norm,A_std_norm,B_avg_norm,B_std_norm,C_avg_norm,C_std_norm,D_avg_norm,D_std_norm
tt4908174,33.833333333333336,22.589021423888394,2933309.8226644523,14624412.026549885,0.38512548957785087,0.3621571954568793,3784.952096643657,2652.9556059522406,0.0015701770103452506,0.006940928713803718,0.002503864893565639,0.002023714624094643,0.5101488588291985,0.8977348545313915,0.2350224029358777,0.2754291742381929
tt4908968,43.8,32.26132875957426,5702170.182893811,13991928.235366086,0.1550781706337617,0.21283568102394507,2667.6795762219185,2582.759412170895,0.002980035647261856,0.009912938632037708,0.004867356195301503,0.0019361920149533138,0.20542123001220108,0.5275886038991346,0.16133649733205868,0.2681414233069365
tt4951982,48.32941176470588,62.56937575209553,239027.69492056934,779821.5244155152,0.23964366460909228,0.30928899771815993,1803.7014805178246,1918.2289312907135,0.0036207544061202784,0.01922569236678943,0.00020403335824849703,0.00010791108868366324,0.3174392382077393,0.7666823049708867,0.10435576323167269,0.19915003830438155
tt4965146,52.17307692307692,55.645416271881786,36367.9903899566,135355.1890372534,0.21487830946900147,0.2771172539017144,950.3252218791457,1015.8214193285418,0.004164469240997688,0.017098167306380842,3.10436128101295e-05,1.8730344509201198e-05,0.28463430058321143,0.6869332453984481,0.04807423720357898,0.10546232061757545
tt4971344,57.16216216216216,99.27194794794302,905812.5574242602,2303545.317765536,0.19920482174375695,0.23763078577863936,2999.4676054940023,2551.120403151398,0.004870212209021516,0.03050329188932599,0.0007731990140152884,0.0003187627877526796,0.26387272521807154,0.5890520513724472,0.18321844731163167,0.2648566694616769
tt4981292,82.59701492537313,86.00781979399429,11507618.491813008,36488413.33593486,0.32356334225364813,0.32800879094325086,3562.178059677455,2715.211137284817,0.008468160053193608,0.026427623172222827,0.009822870304243822,0.0050492379142412485,0.4286017785802593,0.8130859414541655,0.2203300997074076,0.2818925276196894
tt4985906,69.45070422535211,87.70883147792118,20861410.317323986,111276161.43074585,0.33717383946154644,0.35122627229922265,4381.380929204733,3480.7581516307414,0.006608517275533358,0.026950293039939986,0.017807240312708944,0.01539830762369751,0.44663065437946486,0.8706386906723439,0.27435783619159054,0.36137142335723377
tt5028340,36.27835051546392,22.372544969520597,16050712.998720538,46417788.62067931,0.24090619708007174,0.2376709446887553,3206.4647770204297,2064.9668767390335,0.0019160427553254825,0.006874411992703313,0.013700842810286157,0.006423257049874271,0.31911162686217753,0.5891515994520748,0.19687024108849496,0.21438433436782173
tt5028838,39.73076923076923,55.818311735928646,1342853.0334039952,3574468.0942690126,0.3537618035945189,0.33808376315801525,3253.362805077875,1790.3364902893068,0.0024044128901775617,0.017151292896390696,0.0011462555170882861,0.0004946320811120122,0.4686035728222598,0.8380603277954862,0.19996324087617587,0.1858722777051119
tt5044276,34.78688524590164,28.406368919950676,4371934.875040013,6515054.015045861,0.21082960445407858,0.23896033449796628,3696.4496805450513,2143.438275019495,0.0017050639735241239,0.008728425104899813,0.0037318711327344813,0.0009015480460396514,0.27927126360177723,0.5923478086875312,0.22918552736688927,0.22253121491916292
tt5072612,39.9125,39.60877230803802,6941478.379901981,14306131.876559168,0.28211874343026183,0.2810104983942521,5057.808880646798,2361.4703393175446,0.0024301200501702204,0.012170587643988814,0.005925226135537902,0.0019796712674847563,0.37370301086285906,0.696584030532661,0.3189693389956963,0.24516724821437721
tt5080556,31.216494845360824,18.28538191664594,18656828.554195743,104102261.92778218,0.33101152031928915,0.27594304561503646,5253.884444724801,2679.20407735816,0.0012000058721829921,0.0056185493831927115,0.015925415611123955,0.014405589057674048,0.43846786026887563,0.684022554354189,0.3319008353332359,0.27815428384354274
tt5081304,59.95,71.630865088545,3525582.763722317,16617840.534373958,0.2050063000868484,0.2801212295335967,3332.481952643956,2946.9703483176545,0.005264572468620037,0.022010016235670057,0.0030094273858279163,0.0022995636918073806,0.27155753870443555,0.6943796627573566,0.20518127491214075,0.3059537097870998
tt5086770,75.32432432432432,40.37195578285317,1252466.859257863,2691935.9697356964,0.19948613214730154,0.23312948760461333,3600.8567688331273,2655.4430034039765,0.007439384234714255,0.012405091033703743,0.001069102136780631,0.00037250798043644276,0.26424535747750044,0.5778939898672386,0.22288102229757978,0.2756874152070944
tt5094192,46.111111111111114,41.18068437304192,690173.4424526489,1015742.7658692049,0.38025528020292915,0.3371634827213483,3635.5235404390382,2771.800611642744,0.0033069593891555627,0.012653589071222928,0.0005891300808650426,0.00014055768436201473,0.5036976323533842,0.8357790868473475,0.22516735120431605,0.2877676324114949
tt5100168,104.28571428571429,84.33151298081076,27247756.45656227,97655682.83608325,0.506318603388304,0.35159688025258573,4736.827790769887,2907.571229189571,0.011536186820751936,0.025912544370249316,0.023258607151849135,0.013513516517624611,0.6706849188446756,0.8715573737228929,0.2978001239143541,0.30186330328997896
tt5117428,33.10344827586207,34.849771015510726,4073361.4628122584,7383731.73361427,0.1832073980199462,0.23600193233936137,3470.0451683452343,2213.8167719921094,0.0014669293763420162,0.010708289295579628,0.0034770097201237563,0.001021754984923798,0.24268205444254115,0.5850143613204286,0.21425378850344964,0.22983789252123105
tt5149490,74.75675675675676,108.52385599125707,33133.04260841462,111476.59684892815,0.16949251524509357,0.25327498695651246,1614.52238179346,2871.051257439824,0.007359097608911357,0.03334612571511533,2.8282270615678468e-05,1.5426043719085526e-05,0.22451490636767196,0.6278317438509028,0.09187909978920548,0.29807180913920345
tt5156532,32.69318181818182,15.051697242372141,3078179.89103093,5888590.727618323,0.17741922064284446,0.20981100669087624,3203.5420517171106,2433.5427126923487,0.0014088941547235195,0.0046249350788865416,0.002627525570493994,0.0008148585494688548,0.23501485981757322,0.5200908774795978,0.19667748269081686,0.25264978363241103
tt5166852,55.5609756097561,28.10090596620252,12245573.295021502,18982808.268331476,0.3102576532229913,0.2668957254384851,5136.505411621401,3068.087992631439,0.004643712541106022,0.00863456550173738,0.010452786418291914,0.002626826065161812,0.41097666090143153,0.6615955674974214,0.32415950079306494,0.3185281127225183
tt5178964,59.5,59.29753256604403,1412730.0294164123,3082726.771548849,0.313913472606183,0.24534906463938733,4893.274635499695,2702.3180560931764,0.00520091664387631,0.018220353096398908,0.0012059023214699629,0.00042658530396611367,0.41581926970529237,0.6081845386934434,0.30811804297355067,0.28055397121941184
tt5181834,47.183673469387756,24.444584116488294,27550748.66329989,54898318.22685107,0.31170038344883566,0.27112106160771887,5270.509294660129,2405.029812348492,0.0034586812591670645,0.007511087470646076,0.023517240434843153,0.007596786061018125,0.41288774494606245,0.6720695594512412,0.3329972707154914,0.24968958159238278
tt5189828,37.63380281690141,45.91671561493186,7341767.952947686,15053297.141198894,0.3663072916555007,0.3250020440179204,2628.9850159738457,2155.496525756241,0.002107781497878339,0.014108829412070185,0.006266912172745903,0.002083063408647212,0.48522170532961606,0.8056326544630869,0.15878452933704837,0.22378309943457944
tt5200130,42.8780487804878,21.692824247548288,1042570.2041480547,2514562.839933309,0.24972132779301212,0.27144896726429657,3197.1327883163217,2113.226205104902,0.0028496188355917823,0.00666555420342716,0.0008899349509806253,0.0003479632263601169,0.330788415325507,0.6728823897376488,0.196254781541985,0.21939460552776072
tt5208252,114.97674418604652,122.31269275101553,122333.79161340198,360628.5968276401,0.2535853723726165,0.30541739222264885,1959.8258043939318,1493.9308473840576,0.013048511988897463,0.037583021647869065,0.00010442377540581093,4.990350134705546e-05,0.3359068455153941,0.7570851597535155,0.11465241152590658,0.15509951947208053
tt5226192,47.76470588235294,48.22438901118117,193818.6055234627,799730.2253117858,0.24448202242043784,0.32272530292978197,1506.7631553079298,1772.684960560649,0.003540872586834034,0.014817908226842083,0.00016544300855653583,0.00011066603904182911,0.3238482731401475,0.799988945446103,0.08477220684624107,0.18403970039160644
tt5226618,36.870588235294115,19.792326638665457,272065.91876817483,464151.33392060886,0.23691370850846313,0.2830887967176854,3523.467714482664,2579.513953943372,0.001999819156436893,0.006081588294657861,0.000232234691840542,6.422889621428213e-05,0.3138230558799574,0.7017358288856014,0.21777709066997247,0.26780448066167495
tt5237796,267.3333333333333,233.0982148747128,3044270.1636251006,5687795.290909597,0.2901342810783445,0.25940526553259496,3268.935560055903,2383.294335047082,0.034600477182923264,0.07162408952560019,0.0025985803239517405,0.000787072635000553,0.384320634195332,0.6430278101303358,0.20099028891712226,0.2474330098836935
tt5242346,161.03703703703704,188.12298606899992,16089.963687107067,29775.90979030155,0.27076951696520435,0.23153215199205812,3191.289040033107,2292.1898775455634,0.01956408072082494,0.05780455076960353,1.3734347085879536e-05,4.120366957588506e-06,0.3586694826066805,0.5739344279097135,0.19586937701757506,0.2379745683467289
tt5251862,38.234375,31.153221235682434,610907.3454998378,1874697.735401843,0.24478554943399716,0.2944308247158479,2746.5122809660406,2040.3108640605492,0.0021927368703967406,0.009572450428222513,0.0005214687667152016,0.0002594191968882078,0.32425033419240573,0.7298510616705696,0.16653564000682566,0.2118245534213163
tt5304998,217.9,292.7112741252035,51.12328245824464,80.27584666082072,0.45811083562609767,0.2842333606822999,6679.631684149068,4283.290338217427,0.027607766953667994,0.0899413945077382,4.363868801106241e-08,1.1108508468863732e-08,0.606827453223405,0.704573035980103,0.42593114090225304,0.4446901102418576
tt5311542,38.59493670886076,23.56865489056226,2584889.5563669046,6135228.465385194,0.19731381071219176,0.26124279683782514,4379.55909170292,3204.088159842539,0.0022437409880601607,0.007241940693483769,0.0022064543485735715,0.0008489880854711434,0.2613678348748127,0.6475827821692501,0.274237683101158,0.33264761538858884
tt5333070,47.24590163934426,33.45251380576281,2910365.396127843,7924734.462355015,0.09110354229856127,0.13622366728724017,3367.259721262396,2483.071012590854,0.0034674838935690074,0.010278954066500054,0.0024842795965526465,0.001096618516656912,0.12067850453069978,0.33767859832679803,0.20747492424897623,0.2577917990931524
tt5346656,27.045112781954888,12.583474460519973,18383378.747403108,29038629.999438148,0.27799599255384577,0.26982503248751966,4355.485431347978,2796.700214433077,0.0006099330598112328,0.0038665242536834194,0.015691999636415065,0.004018342760505506,0.36824189049623224,0.6688568923324154,0.27264998678532715,0.29035270282127235
tt5351576,98.74545454545455,119.71909822304394,224218.51351955926,979709.3939305092,0.06873206490360538,0.08954568847281799,1835.5454417540395,1593.3031876696432,0.01075247614728372,0.036786087845675906,0.00019139228326694161,0.000135571414718121,0.09104456969073399,0.2219706984246019,0.10645592329004205,0.16541633049054139
tt5355410,52.34615384615385,36.66526579715919,343755.19245578104,528143.2906812778,0.1291774200997296,0.18510938077361025,2578.760357375943,2248.1789789683617,0.004188952250514506,0.01126613638524499,0.0002934284512738937,7.308405281722072e-05,0.17111231334651972,0.45885915040718633,0.15547213295677031,0.23340536808367038
tt5357790,52.19402985074627,51.55296908106977,125476158.36382389,163783467.1266341,0.23978918683844808,0.25942550880148135,6090.9673105738375,2604.3218006962948,0.004167433187423439,0.015840681039782627,0.10710609069630501,0.02266422725285372,0.31763200134923253,0.6430779902407325,0.38710778610675306,0.2703800249830555
tt5379294,33.36842105263158,20.495726194594013,940961.5437273332,3385615.2391463136,0.33973286198580266,0.35649657920112926,3955.3398506378144,3572.3224816608686,0.001504411733319569,0.006297721879349503,0.0008032020884156401,0.0004684987716825461,0.45002041292777206,0.8837030126277592,0.24625974720719387,0.37087760874280457
tt5427194,27.206106870229007,14.13496425940062,14666763.216492828,27621035.030912127,0.3214152635960739,0.3304701405534618,4278.242388834469,1785.6784091730478,0.0006327068630733513,0.004343250531114632,0.012519507225683587,0.00382217708467246,0.42575636869311306,0.8191872680659038,0.2675556848713646,0.18538867691190328
tt5431284,44.14782608695652,41.76106851003922,2875902.4081860543,18444966.804700673,0.227339758091772,0.293098911832025,3076.292469159907,2255.957100816754,0.00302923821711208,0.01283192370759016,0.0024548620883957897,0.0025523999868061063,0.3011411119117304,0.7265494439365942,0.1882851696632879,0.2342128907097634
tt5433276,67.38709677419355,81.43656839661432,601352.1594592959,1194403.0480720825,0.19184302718276464,0.25423466153745533,3288.7566832119646,2073.051586489866,0.006316604754976031,0.025023014734934075,0.0005133124871795236,0.00016528055357429143,0.2541210697295141,0.630210637135719,0.20229752361872214,0.2152236868717352
tt5433398,49.189655172413794,38.38707437655856,197405.53563877696,452910.81833564676,0.21655517626652254,0.20762849232639777,2553.824385203298,1825.5186240445526,0.003742442191893614,0.011795196515126857,0.00016850480186660996,6.26734425160169e-05,0.2868555290043726,0.5146807427643785,0.1538275658005322,0.18952487785658212
tt5436228,37.54255319148936,31.97161802972537,9829629.705153625,16531982.145955218,0.21062280377387166,0.28673374069823804,5752.2703996851915,3004.482732541748,0.002094873564182427,0.009823919214783153,0.008390543864584998,0.0022876826756045576,0.2789973291729543,0.7107711132737203,0.3647701843597547,0.31192463084577543
tt5456782,58.7037037037037,29.687027737922985,20484702.87432797,68417154.16546431,0.23710003207675606,0.30498455521067036,5211.508751246247,3354.5476242081445,0.005088274649473831,0.009121933145617754,0.017485683914412825,0.009467511936358638,0.31406986570768863,0.7560122199448942,0.32910609072752545,0.3482682785966582
tt5460522,32.054054054054056,30.050659280692752,6083436.343827772,12520228.684396682,0.16915822201783456,0.24405687175314172,3425.4700052883218,2577.0910360427865,0.0013184848104075934,0.009233666211388648,0.00519280390221981,0.0017325393895921473,0.22407209145924448,0.6049813810389427,0.211313985369254,0.2675529339433251
tt5460858,31.862385321100916,27.312150030057534,394603.3452141952,1555367.815585452,0.24071155897937313,0.29369009087508235,2891.9084876520938,2072.168023892979,0.0012913718520215552,0.008392204461715421,0.0003368322893583442,0.0002152305739562091,0.31885380335362473,0.7280148905406623,0.17612475185303644,0.21513195562832413
tt5461944,136.1818181818182,181.49583926201032,344016.7886522144,829472.3741748481,0.3688494377307796,0.3110462128308689,2368.863164630404,1718.465745084788,0.016048126375458775,0.05576822734062213,0.00029365174904062767,0.00011478173418888239,0.48858910882374,0.771038184885403,0.14162907815281234,0.17841067527228152
tt5467928,33.44144144144144,19.576914463322062,470281.0757549071,1629190.0314455528,0.20137632342474557,0.28548203529982374,1933.3045900818427,1556.6977020844313,0.0015147410068146773,0.006015398594578037,0.0004014305841792744,0.00022544603407508007,0.2667491619496842,0.7076683181950695,0.11290329512092995,0.1616159583151826
tt5471472,66.45454545454545,95.34708236596691,2006470.7656363717,3684306.360996532,0.2358154012399865,0.20792913869356427,2806.2386686264535,2163.349147158702,0.006184688480824808,0.029297298424423225,0.0017127177194938194,0.0005098314139985685,0.31236820489029343,0.5154260012490349,0.17047469058111261,0.22459835658537095
tt5475734,38.59090909090909,33.048163783735156,599522.910978229,1003738.1966152629,0.280587583400044,0.29861672412638596,3891.1774053548884,3235.54257187165,0.00224317125174357,0.010154709433425734,0.0005117510458963825,0.00013889650151848877,0.3716747900277315,0.740227295652782,0.24202813155388556,0.3359132044213975
tt5478478,44.9375,44.94228069146024,2912269.9373652814,4510209.627999563,0.2798850185306575,0.3385720068317326,4570.2758077399585,3242.508352869626,0.0031409434264751653,0.013809414788783107,0.0024859053075177565,0.0006241192579465677,0.3707441513759926,0.8392706126356025,0.2868157548590411,0.3366363900276293
tt5487854,75.71875,46.5434839525094,2883653.082081983,10664129.79648357,0.2445019812614724,0.23839505251398774,5272.973435911957,4032.059743665038,0.007495178660681449,0.014301416521956866,0.002461478041514531,0.0014756938865786691,0.32387471122397443,0.5909465571149483,0.33315978476319047,0.41860741400461776
tt5496628,50.89655172413793,67.87988622284685,953764.8747271128,1730112.5771364404,0.21621099972230515,0.2638444915226308,2888.7382790642846,2543.862293817597,0.003983895320231886,0.020857452942854626,0.0008141309752189882,0.00023941161650292228,0.28639962235570926,0.6540320037467824,0.17591567153782603,0.264103134402193
tt5503472,57.26470588235294,54.92310604704245,81980.09322409,142380.95115367332,0.41091486571281455,0.3239931022763615,3235.4755167989856,2111.1235883886534,0.004884717775868257,0.016876223040368527,6.997797362181958e-05,1.9702563940286483e-05,0.5443102456010528,0.8031316350744031,0.19878354567063283,0.21917631239665952
tt5521724,49.08695652173913,30.509318666922876,40136207.98869004,54010668.76211505,0.1516478466963658,0.22135162332308359,6705.309458209217,2925.7690567209324,0.0037279147089852504,0.00937459848304401,0.034260152598693173,0.007473953826833606,0.20087731928846475,0.5486983825174228,0.42762463107669874,0.3037525971019999
tt5541002,46.91489361702128,39.364002232969064,172567161.42261022,283567427.928475,0.3487437693985075,0.36094328100139383,7012.622702439272,3562.023590960194,0.003420660363218431,0.0120953771419292,0.1473028365192829,0.03923983745629878,0.46195653312237606,0.8947257376871603,0.4478924299272347,0.36980838053751836
tt5572856,32.58181818181818,19.84227892803272,5303200.744744329,6926489.245057372,0.36180664894443987,0.28618124979732223,2651.5987219256363,1700.722528827993,0.0013931409455697685,0.006096937134834834,0.004526797021473526,0.0009584821292923966,0.4792600180220261,0.7094015689300333,0.1602759393302765,0.17656857908681423
tt5575364,41.16901408450704,19.100907666282716,10825682.923767678,18078616.36300892,0.27068660223058627,0.31033918136348193,5099.865141969012,3031.151810838648,0.0026078632509511177,0.005869135983925848,0.009240772049463674,0.002501704701070914,0.358559651244202,0.7692855570224579,0.3217430165409638,0.3146934077512496
tt5580392,35.72,32.79789017604639,281140.26887991553,631583.4432015454,0.2918089972099907,0.27315002209121214,2033.9694114411393,1685.652443225994,0.0018370599496411698,0.010077807860873452,0.00023998053119960176,8.739801969628648e-05,0.3865390137794999,0.6770990564965806,0.11954230072495797,0.1750040066440094
tt5581284,30.24,26.939977728275874,18390943.003888067,33653994.09114171,0.19282642394644425,0.28083846356241626,6275.074680968279,2635.363942830382,0.001061873461650902,0.008277847076884802,0.015698456464163797,0.004657013210363262,0.25542370679287074,0.6961575812817008,0.39924996097267684,0.2736028122605333
tt5581706,30.52991452991453,22.30923792006109,1953380.2377073646,6686976.871983947,0.4295074511765859,0.35474885361876435,2934.822987266151,2476.1636268041084,0.0011028840138884556,0.006854959635333153,0.0016673997963630267,0.0009253385956473964,0.5689385460218432,0.8793706558745935,0.17895503158318044,0.2570746760628539
tt5588938,54.06382978723404,38.025413817222656,3569623.191393961,9791366.356316328,0.20484682755232408,0.19549174092509644,2519.631664396381,2400.3136855962903,0.004431930203118765,0.01168406907344449,0.0030470201692061423,0.0013549215687559007,0.2713462965672523,0.48459550660060274,0.15157250130045377,0.24919995451605806
tt5591786,72.85,105.76189058446334,12197054.893969167,52903765.56041028,0.12280430081658837,0.19034947042586844,2590.5892623680747,2622.3778651629154,0.0070893727779401915,0.032497456592234526,0.010411371249615142,0.007320781433120929,0.16267028700066383,0.4718485682089419,0.15625226811691706,0.27225460098985904
tt5592796,30.156521739130437,24.813597711334857,25724910.027844403,65891752.42699482,0.22532047456370005,0.3052172965697513,5596.589961626131,3403.806893713198,0.0010500648448868487,0.007624474279582643,0.021958709786184926,0.009118048831751317,0.2984663079442556,0.756589151820773,0.35450281104348363,0.3533823633905813
tt5604902,36.6231884057971,20.65598235924336,1018414.0254362158,4614315.6957077095,0.2746926872433444,0.32300254171598697,2842.4870516524197,2220.432448208681,0.0019648226226855825,0.006346963791777033,0.0008693153057689473,0.0006385253736451328,0.36386623248314176,0.8006761799523516,0.17286532928485,0.23052473033836954
tt5605556,42.36363636363637,25.723256994658026,5175234.2760135755,22611470.178929146,0.06712614051530068,0.1060401579664335,2758.676603109293,2536.3155281782165,0.002776851398584912,0.00790398529163201,0.004417565208954841,0.0031289574439167444,0.08891731372811869,0.2628580820170852,0.16733789646332903,0.2633196311187004
tt5611432,33.111111111111114,45.65842045039109,3535100.4329160224,9253143.884294137,0.3699191967432398,0.3344314013802981,3817.856798774222,3335.38713029998,0.0014680133410034674,0.014029463055708164,0.0030175516410902003,0.0012804427667589197,0.49000614393099046,0.8290066557703356,0.23719252054890141,0.3462790410069747
tt5618938,44.130434782608695,45.41193517493725,6984703.224912661,10502914.068450604,0.2585015001376755,0.26440372042850785,4603.891025327159,2760.8569881481894,0.003026778088619569,0.013953725524018626,0.005962122739884233,0.0014533849810403074,0.3424188968780615,0.6554182506218001,0.2890327321002314,0.28663146821202007
tt5639788,43.36764705882353,38.14866600541989,1508498.5406501389,3699445.379644122,0.2636419400681626,0.24658323261040682,3106.728568866355,2632.990670110812,0.0029188761293708256,0.011721940773862315,0.0012876500493555093,0.0005119263394817913,0.3492280789119293,0.6112438610480158,0.1902924790071812,0.27335641969221197
tt5647100,43.42857142857143,51.21762292374748,2299716.3646366913,10660870.650975931,0.3490733385481447,0.3325623487108429,2564.6297082564683,2513.1005221983905,0.002927494331600369,0.015737639224524508,0.0019630313259380847,0.0014752428885888773,0.46239309037486287,0.8243735468679759,0.1545401940984287,0.2609094551200473
tt5667334,41.945454545454545,32.45663858796459,2430879.3524935907,7508241.788954214,0.2732728335338515,0.31356742744069477,1795.560757121988,2233.666938961487,0.002717696490742257,0.009972951483879484,0.0020749916780606415,0.0010389845883691082,0.3619854513632108,0.7772879080978303,0.10381886953319884,0.23189873179219336
tt5670732,42.74285714285714,66.01414402144705,772765.3017803773,1884505.0731525272,0.21075766960652903,0.2620703490270277,3805.1772846036524,2259.1156714682393,0.0028304949796099273,0.02028416632829786,0.0006596302562870737,0.0002607763285659439,0.2791759765294318,0.6496341633195091,0.23635628635608139,0.2345408127090459
tt5684374,55.06666666666667,37.74587541852899,8966840.662539208,14926676.082161024,0.27342400263699085,0.26512258903103914,5753.398241663159,2983.4875761844046,0.004573788888993673,0.011598175308429432,0.007654069600031162,0.0020655416861719363,0.3621856945243199,0.6572002210159172,0.36484456733794984,0.3097449190686425
tt5687414,53.94117647058823,44.22432201220779,255795.85656863987,471959.61463888985,0.13359505694185322,0.14732036624654452,3272.157746022265,2830.815307717818,0.004414579985277336,0.01358880762220271,0.000218346613178418,6.530939995350489e-05,0.17696404857235867,0.365185696214063,0.2012027972233909,0.29389452310329794
tt5691084,30.724489795918366,16.671973679572098,6096300.731635312,8701020.89808224,0.3067768564469587,0.27545487857525036,5110.351432247218,3244.159357831804,0.0011304081228489093,0.005122797426981339,0.005203784906940018,0.0012040404225506637,0.4063658923307617,0.6828124594784085,0.3224346041182565,0.3368077969416295
tt5697990,96.33333333333333,98.51925925647454,625913.967829761,2722214.085786859,0.18498557310355063,0.26295483578039613,2332.6677408968553,2472.754978478224,0.010411263780307246,0.030272013231736863,0.0005342783767102216,0.00037669784230107926,0.2450374788801541,0.651826676948483,0.13924193219891942,0.25672079106321033
tt5705306,60.21052631578947,69.37091681477904,201005158.54606915,574626253.4606874,0.17660915219907408,0.1854265371436903,3783.3266139410016,2288.999056304477,0.005301425840840089,0.021315601919496767,0.17157742970769382,0.07951632861587588,0.23394181868332894,0.45964533478051717,0.23491519975778172,0.23764329809946116
tt5710532,66.51020408163265,72.12124781000837,33028571.754555084,68742178.3520679,0.20854413533103952,0.2372314935422292,5107.585217218703,3130.7810484512393,0.006192561804850007,0.022160696136684224,0.028193094592962223,0.009512488527446199,0.27624386215326296,0.5880622641688077,0.3222521678229522,0.3250368897846654
tt5725010,38.63414634146341,36.12158067035447,13119023.769830808,59424470.15255831,0.34741146158469466,0.3676068718089475,4221.291011943947,3532.8430690622768,0.0022492874802850955,0.011099078253903534,0.011198361250941782,0.00822311140157192,0.460191717940782,0.9112438071865918,0.2637996506855614,0.3667788661980585
tt5742712,38.57142857142857,21.790280551902313,3377142.080273259,5199723.430715552,0.28401674687421885,0.25330232363455135,3682.633423285122,3286.4955560639087,0.0022404155883347498,0.006695499602501274,0.00288271884205487,0.0007195336351904675,0.37621716356682555,0.6278995074877723,0.2282743231533739,0.3412031302420779
tt5748106,38.58974358974359,39.679302845352865,1852785.203877099,3724964.408518786,0.3672970125479944,0.35850887739382314,3627.212747257467,2591.9238093951853,0.0022430063829926147,0.012192259562504545,0.0015815321625629738,0.000515457642609233,0.48653271952506316,0.8886912062849716,0.224619241132085,0.269092868688915
tt5762764,52.48,77.04394590102456,3987958.878569252,7738251.1899447255,0.34508126743079925,0.2795790380774534,3664.106921228186,2287.220401762842,0.004207885777874178,0.02367329360109618,0.0034041103179352724,0.001070813108217886,0.4571050723651717,0.6930356492347345,0.22705247077914648,0.23745863863868524
tt5774832,286.0,201.2212712413874,1674.7930783277066,2266.3936069883953,0.4669231692280355,0.39589634227597403,3371.687274118417,3301.55029730987,0.03724101509821858,0.06182926091302169,1.4295985921467972e-06,3.136217632606631e-07,0.6185005365489947,0.9813692774880924,0.20776692842507602,0.3427661096377532
tt5775536,257.22222222222223,305.27029108199173,212202474.68477404,170900066.15366176,0.12464008938224258,0.1037805698455912,3230.2429802183924,2040.1618334991958,0.033170185812138306,0.09380040370414075,0.18113542680886344,0.023649016624123317,0.1651020279972069,0.25725689270368185,0.19843845153334877,0.21180908110645444
tt5784346,30.063157894736843,21.58157621984465,398986.31635637814,790432.9924323565,0.3563888019833826,0.2949350762414263,2435.457097154563,1971.8259985070486,0.001036857839295473,0.006631371021457815,0.00034057358101721665,0.00010937949527462964,0.47208337425449926,0.731101027640157,0.14602105426971354,0.20471447215011318
tt5798156,152.6153846153846,102.31364933495767,136291514.21029657,161700346.46473467,0.22790338479641725,0.18771230216103227,7371.152399773717,1659.0720123924075,0.018372775763924307,0.03143791548809862,0.11633804758206104,0.022375966655464485,0.3018877088728809,0.4653114128015481,0.47153803558840274,0.17224443309556234
tt5815216,48.43478260869565,23.887100551947025,2030455.919664166,4584549.813607844,0.20796160838580768,0.2291859159569314,3281.1658989371126,2782.8039830003627,0.0036356598905160813,0.0073397894932796855,0.0017331913785232661,0.0006344063943114531,0.27547222936242116,0.5681184510573591,0.2017968992828398,0.2889099996188712
tt5817056,41.670731707317074,28.350616149388543,5971662.823106106,17101600.83285153,0.31592309889581943,0.33043643883629714,4184.885639883502,3340.7689405145798,0.002678834915547639,0.008711293950840186,0.005097394343910352,0.0023665060611011437,0.4184812814029729,0.8191037264256001,0.2613986583044857,0.34683777917054903
tt5822154,39.36065573770492,22.76755873425056,5043136.337570229,13191870.800770415,0.18570202435837638,0.21174348201242826,4391.417069481452,2524.6945070721135,0.0023520576020669166,0.006995787873956072,0.004304806785679849,0.0018254806969483556,0.2459865118575785,0.5248812018841438,0.27501973565796056,0.2621131396719995
tt5823720,49.32142857142857,37.96055619364148,67842681.57542612,461362932.63493586,0.3643621902285879,0.3422722570945341,4938.3034483865995,2637.322748564458,0.003761082512768213,0.01166414027115704,0.057910319383774674,0.06384303943936248,0.4826451652145115,0.8484429932291048,0.3110877650379437,0.2738061749721517
tt5824110,675.0,742.4422536467061,368104.9066282994,434989.2152635791,0.45231698005693877,0.2428025698970836,3486.0412651849233,2190.4491030902686,0.09226793915446205,0.22813023459386786,0.00031421329780249743,6.01934651905477e-05,0.5991527370936898,0.6018721497205749,0.21530875661571822,0.22741186709695888
tt5835994,45.30769230769231,35.98960237749149,315124.1349744959,674602.6753939787,0.3813375300781657,0.337493941654904,2964.8793304821374,1762.8084026445729,0.0031933098634972477,0.011058525283266092,0.0002689890623149967,9.335098718291772e-05,0.5051312132348396,0.8365982463349009,0.18093729538053327,0.18301431866827975
tt5844488,29.387755102040817,21.507773940098783,3224029.4639514294,14051852.935021792,0.32281900398113617,0.2884757085492279,3141.934899659112,2747.1151799461663,0.0009413171241770693,0.006608693794630692,0.0027520223497143575,0.0019444843477197575,0.42761580561669066,0.7150891974507692,0.1926143927032888,0.2852047971900358
tt5848272,43.89873417721519,25.408358505460296,270742421.66936755,646538920.8822216,0.3285978775628212,0.3339164333860987,6532.1904938954685,3288.560188963992,0.002994002326108581,0.007807226431449846,0.23110495849398763,0.0894675469249887,0.4352706761531652,0.8277301252384,0.41620715912649037,0.3414174799030745
tt5859882,65.109375,84.67439791406477,152656.423871575,362953.7422113585,0.2912221609267644,0.3316275334901353,2627.694670894215,1952.578101323681,0.0059944041814803985,0.026017902625221648,0.0001303070877668542,5.022525313493141e-05,0.38576167270935774,0.8220562763105956,0.15869942901998507,0.2027161603746948
